 rt 	  est 	  resp 	  laten 	  good 	  SU 
 -99	 2	 -99	 536833	 1	 VPGR_07121992
 327	 1	 4	 539068	 1	 VPGR_07121992
 343	 1	 4	 540443	 1	 VPGR_07121992
 437	 1	 4	 542631	 1	 VPGR_07121992
 280	 1	 4	 544178	 1	 VPGR_07121992
 375	 1	 4	 545318	 1	 VPGR_07121992
 -99	 2	 -99	 547553	 1	 VPGR_07121992
 312	 1	 4	 549756	 1	 VPGR_07121992
 265	 1	 4	 551568	 1	 VPGR_07121992
 267	 1	 4	 553036	 1	 VPGR_07121992
 -99	 2	 -99	 553958	 1	 VPGR_07121992
 360	 1	 4	 555443	 1	 VPGR_07121992
 281	 1	 4	 557193	 1	 VPGR_07121992
 297	 1	 4	 558318	 1	 VPGR_07121992
 421	 1	 4	 560349	 1	 VPGR_07121992
 343	 1	 4	 561881	 1	 VPGR_07121992
 375	 1	 4	 563020	 1	 VPGR_07121992
 733	 1	 4	 563928	 1	 VPGR_07121992
 -99	 2	 -99	 565349	 1	 VPGR_07121992
 405	 1	 4	 567428	 1	 VPGR_07121992
 -99	 2	 -99	 569349	 1	 VPGR_07121992
 486	 1	 4	 570520	 1	 VPGR_07121992
 -99	 2	 -99	 572474	 1	 VPGR_07121992
 500	 1	 4	 574599	 1	 VPGR_07121992
 484	 1	 4	 576490	 1	 VPGR_07121992
 312	 1	 4	 578083	 1	 VPGR_07121992
 313	 1	 4	 579911	 1	 VPGR_07121992
 360	 1	 4	 581958	 1	 VPGR_07121992
 -99	 2	 -99	 583583	 1	 VPGR_07121992
 405	 1	 4	 584803	 1	 VPGR_07121992
 359	 1	 4	 586756	 1	 VPGR_07121992
 312	 1	 4	 588631	 1	 VPGR_07121992
 452	 1	 4	 589881	 1	 VPGR_07121992
 344	 1	 4	 590974	 1	 VPGR_07121992
 453	 1	 4	 593083	 1	 VPGR_07121992
 329	 1	 4	 594286	 1	 VPGR_07121992
 -99	 2	 -99	 595693	 1	 VPGR_07121992
 282	 1	 4	 598099	 1	 VPGR_07121992
 313	 1	 4	 599068	 1	 VPGR_07121992
 408	 1	 4	 600395	 1	 VPGR_07121992
 -99	 2	 -99	 602428	 1	 VPGR_07121992
 358	 1	 4	 603803	 1	 VPGR_07121992
 250	 1	 4	 605349	 1	 VPGR_07121992
 266	 1	 4	 606770	 1	 VPGR_07121992
 405	 1	 4	 608615	 1	 VPGR_07121992
 360	 1	 4	 610568	 1	 VPGR_07121992
 343	 2	 4	 612068	 1	 VPGR_07121992
 484	 1	 4	 613865	 1	 VPGR_07121992
 452	 1	 4	 615631	 1	 VPGR_07121992
 515	 1	 4	 617693	 1	 VPGR_07121992
 298	 1	 4	 619833	 1	 VPGR_07121992
 375	 1	 4	 622006	 1	 VPGR_07121992
 375	 1	 4	 623583	 1	 VPGR_07121992
 359	 1	 4	 625161	 1	 VPGR_07121992
 -99	 2	 -99	 626240	 1	 VPGR_07121992
 484	 1	 4	 627381	 1	 VPGR_07121992
 329	 1	 4	 628974	 1	 VPGR_07121992
 375	 1	 4	 630036	 1	 VPGR_07121992
 375	 1	 4	 631506	 1	 VPGR_07121992
 358	 1	 4	 633428	 1	 VPGR_07121992
 -99	 2	 -99	 635756	 1	 VPGR_07121992
 468	 1	 4	 636756	 1	 VPGR_07121992
 423	 1	 4	 639020	 1	 VPGR_07121992
 361	 1	 4	 641145	 1	 VPGR_07121992
 454	 1	 4	 642099	 1	 VPGR_07121992
 391	 1	 4	 644349	 1	 VPGR_07121992
 -99	 2	 -99	 646256	 1	 VPGR_07121992
 437	 1	 4	 648303	 1	 VPGR_07121992
 392	 1	 4	 649661	 1	 VPGR_07121992
 407	 1	 4	 651599	 1	 VPGR_07121992
 593	 1	 4	 652943	 1	 VPGR_07121992
 406	 1	 4	 654443	 1	 VPGR_07121992
 -99	 2	 -99	 656395	 1	 VPGR_07121992
 467	 1	 4	 657928	 1	 VPGR_07121992
 454	 1	 4	 660036	 1	 VPGR_07121992
 406	 1	 4	 661693	 1	 VPGR_07121992
 423	 1	 4	 663020	 1	 VPGR_07121992
 579	 1	 4	 47578	 1	 MABC_15011995
 327	 1	 4	 49110	 1	 MABC_15011995
 282	 1	 4	 51453	 1	 MABC_15011995
 234	 2	 4	 53157	 1	 MABC_15011995
 328	 1	 4	 54375	 1	 MABC_15011995
 358	 1	 4	 55720	 1	 MABC_15011995
 359	 1	 4	 56641	 1	 MABC_15011995
 -99	 2	 -99	 58516	 1	 MABC_15011995
 283	 1	 4	 60062	 1	 MABC_15011995
 280	 1	 4	 61407	 1	 MABC_15011995
 375	 1	 4	 63548	 1	 MABC_15011995
 390	 1	 4	 64860	 1	 MABC_15011995
 342	 1	 4	 66970	 1	 MABC_15011995
 265	 1	 4	 68470	 1	 MABC_15011995
 266	 1	 4	 70375	 1	 MABC_15011995
 -99	 2	 -99	 72375	 1	 MABC_15011995
 360	 1	 4	 74125	 1	 MABC_15011995
 327	 1	 4	 76110	 1	 MABC_15011995
 422	 1	 4	 77548	 1	 MABC_15011995
 281	 2	 4	 79735	 1	 MABC_15011995
 281	 1	 4	 80735	 1	 MABC_15011995
 343	 1	 4	 82173	 1	 MABC_15011995
 312	 1	 4	 83750	 1	 MABC_15011995
 343	 2	 4	 85485	 1	 MABC_15011995
 281	 1	 4	 86985	 1	 MABC_15011995
 296	 1	 4	 88766	 1	 MABC_15011995
 329	 1	 4	 90016	 1	 MABC_15011995
 -99	 2	 -99	 91016	 1	 MABC_15011995
 266	 1	 4	 92141	 1	 MABC_15011995
 280	 1	 4	 94157	 1	 MABC_15011995
 297	 1	 4	 95610	 1	 MABC_15011995
 328	 1	 4	 97907	 1	 MABC_15011995
 267	 1	 4	 99078	 1	 MABC_15011995
 360	 2	 4	 101000	 1	 MABC_15011995
 250	 1	 4	 102282	 1	 MABC_15011995
 467	 1	 4	 103970	 1	 MABC_15011995
 297	 1	 4	 106298	 1	 MABC_15011995
 298	 1	 4	 108375	 1	 MABC_15011995
 375	 1	 4	 109610	 1	 MABC_15011995
 375	 1	 4	 111125	 1	 MABC_15011995
 265	 1	 4	 113470	 1	 MABC_15011995
 282	 2	 4	 115141	 1	 MABC_15011995
 280	 1	 4	 117032	 1	 MABC_15011995
 -99	 2	 -99	 117937	 1	 MABC_15011995
 267	 1	 4	 119328	 1	 MABC_15011995
 265	 1	 4	 121470	 1	 MABC_15011995
 361	 1	 4	 122437	 1	 MABC_15011995
 280	 1	 4	 124173	 1	 MABC_15011995
 234	 1	 4	 125407	 1	 MABC_15011995
 -99	 2	 -99	 126516	 1	 MABC_15011995
 360	 1	 4	 128250	 1	 MABC_15011995
 297	 1	 4	 130360	 1	 MABC_15011995
 312	 1	 4	 131548	 1	 MABC_15011995
 282	 1	 4	 133328	 1	 MABC_15011995
 359	 1	 4	 134891	 1	 MABC_15011995
 312	 2	 4	 136750	 1	 MABC_15011995
 312	 1	 4	 138250	 1	 MABC_15011995
 453	 1	 4	 140375	 1	 MABC_15011995
 421	 1	 4	 141391	 1	 MABC_15011995
 297	 1	 4	 142828	 1	 MABC_15011995
 484	 1	 4	 144828	 1	 MABC_15011995
 -99	 2	 -99	 146453	 1	 MABC_15011995
 390	 1	 4	 148220	 1	 MABC_15011995
 343	 2	 4	 149798	 1	 MABC_15011995
 313	 1	 4	 151110	 1	 MABC_15011995
 297	 1	 4	 153048	 1	 MABC_15011995
 328	 1	 4	 155095	 1	 MABC_15011995
 484	 1	 4	 156782	 1	 MABC_15011995
 266	 1	 4	 158625	 1	 MABC_15011995
 -99	 2	 -99	 161032	 1	 MABC_15011995
 345	 1	 4	 162078	 1	 MABC_15011995
 359	 1	 4	 164173	 1	 MABC_15011995
 328	 1	 4	 166125	 1	 MABC_15011995
 329	 2	 4	 167078	 1	 MABC_15011995
 -99	 1	 -99	 168016	 1	 MABC_15011995
 -99	 1	 -99	 169641	 1	 MABC_15011995
 327	 1	 4	 171298	 1	 MABC_15011995
 -99	 2	 -99	 173548	 1	 MABC_15011995
 484	 1	 4	 174703	 1	 MABC_15011995
 297	 2	 4	 176328	 1	 MABC_15011995
 437	 1	 4	 177391	 1	 MABC_15011995
 343	 1	 4	 179157	 1	 MABC_15011995
 328	 1	 4	 181500	 1	 MABC_15011995
 312	 1	 4	 182625	 1	 MABC_15011995
 266	 1	 4	 184266	 1	 MABC_15011995
 296	 2	 4	 185720	 1	 MABC_15011995
 296	 1	 4	 187532	 1	 MABC_15011995
 -99	 2	 -99	 188828	 1	 MABC_15011995
 375	 1	 4	 191173	 1	 MABC_15011995
 -99	 2	 -99	 193220	 1	 MABC_15011995
 361	 1	 4	 195187	 1	 MABC_15011995
 407	 1	 4	 196641	 1	 MABC_15011995
 390	 1	 4	 198985	 1	 MABC_15011995
 577	 1	 4	 199985	 1	 MABC_15011995
 453	 1	 4	 200970	 1	 MABC_15011995
 359	 2	 4	 202407	 1	 MABC_15011995
 296	 1	 4	 203845	 1	 MABC_15011995
 312	 2	 4	 206095	 1	 MABC_15011995
 454	 1	 4	 207312	 1	 MABC_15011995
 -99	 2	 -99	 208845	 1	 MABC_15011995
 375	 1	 4	 256173	 1	 MABC_15011995
 313	 1	 4	 258203	 1	 MABC_15011995
 329	 1	 4	 260391	 1	 MABC_15011995
 282	 1	 4	 262328	 1	 MABC_15011995
 516	 1	 4	 263766	 1	 MABC_15011995
 345	 1	 4	 265875	 1	 MABC_15011995
 343	 1	 4	 267157	 1	 MABC_15011995
 343	 2	 4	 268360	 1	 MABC_15011995
 329	 1	 4	 269812	 1	 MABC_15011995
 281	 1	 4	 271235	 1	 MABC_15011995
 312	 1	 4	 272298	 1	 MABC_15011995
 250	 1	 4	 274423	 1	 MABC_15011995
 313	 1	 4	 275610	 1	 MABC_15011995
 -99	 2	 -99	 276985	 1	 MABC_15011995
 280	 1	 4	 278595	 1	 MABC_15011995
 391	 1	 4	 279875	 1	 MABC_15011995
 329	 1	 4	 281828	 1	 MABC_15011995
 375	 1	 4	 282766	 1	 MABC_15011995
 408	 1	 4	 284437	 1	 MABC_15011995
 250	 1	 4	 285985	 1	 MABC_15011995
 296	 1	 4	 287220	 1	 MABC_15011995
 375	 2	 4	 289595	 1	 MABC_15011995
 265	 1	 4	 291735	 1	 MABC_15011995
 -99	 2	 -99	 293532	 1	 MABC_15011995
 282	 1	 4	 295953	 1	 MABC_15011995
 250	 1	 4	 297312	 1	 MABC_15011995
 470	 1	 4	 298312	 1	 MABC_15011995
 421	 1	 4	 299720	 1	 MABC_15011995
 609	 1	 4	 302016	 1	 MABC_15011995
 282	 1	 4	 303828	 1	 MABC_15011995
 280	 1	 4	 305845	 1	 MABC_15011995
 -99	 2	 -99	 307095	 1	 MABC_15011995
 297	 1	 4	 309203	 1	 MABC_15011995
 312	 1	 4	 310673	 1	 MABC_15011995
 484	 1	 4	 311703	 1	 MABC_15011995
 327	 1	 4	 313798	 1	 MABC_15011995
 313	 1	 4	 315578	 1	 MABC_15011995
 312	 1	 4	 316750	 1	 MABC_15011995
 250	 1	 4	 318250	 1	 MABC_15011995
 313	 2	 4	 319985	 1	 MABC_15011995
 234	 1	 4	 321173	 1	 MABC_15011995
 282	 2	 4	 323000	 1	 MABC_15011995
 313	 1	 4	 324610	 1	 MABC_15011995
 264	 1	 4	 326423	 1	 MABC_15011995
 359	 1	 4	 328532	 1	 MABC_15011995
 343	 2	 4	 330923	 1	 MABC_15011995
 264	 1	 4	 332423	 1	 MABC_15011995
 296	 1	 4	 333766	 1	 MABC_15011995
 296	 1	 4	 335641	 1	 MABC_15011995
 236	 2	 4	 337062	 1	 MABC_15011995
 470	 1	 4	 338000	 1	 MABC_15011995
 360	 1	 4	 339360	 1	 MABC_15011995
 329	 1	 4	 340312	 1	 MABC_15011995
 438	 1	 4	 342110	 1	 MABC_15011995
 266	 1	 4	 343157	 1	 MABC_15011995
 343	 1	 4	 344923	 1	 MABC_15011995
 359	 1	 4	 346266	 1	 MABC_15011995
 673	 2	 4	 348500	 1	 MABC_15011995
 468	 1	 4	 349985	 1	 MABC_15011995
 375	 1	 4	 350985	 1	 MABC_15011995
 -99	 1	 -99	 352891	 1	 MABC_15011995
 -99	 2	 -99	 355000	 1	 MABC_15011995
 281	 1	 4	 356985	 1	 MABC_15011995
 282	 2	 4	 358703	 1	 MABC_15011995
 236	 1	 4	 361062	 1	 MABC_15011995
 452	 1	 4	 362610	 1	 MABC_15011995
 297	 1	 4	 363923	 1	 MABC_15011995
 -99	 1	 -99	 365187	 1	 MABC_15011995
 264	 1	 4	 366548	 1	 MABC_15011995
 280	 2	 4	 367470	 1	 MABC_15011995
 329	 1	 4	 369391	 1	 MABC_15011995
 -99	 2	 -99	 370470	 1	 MABC_15011995
 312	 1	 4	 372220	 1	 MABC_15011995
 313	 1	 4	 374610	 1	 MABC_15011995
 375	 1	 4	 376016	 1	 MABC_15011995
 361	 1	 4	 377812	 1	 MABC_15011995
 405	 1	 4	 379173	 1	 MABC_15011995
 375	 1	 4	 380220	 1	 MABC_15011995
 407	 1	 4	 382391	 1	 MABC_15011995
 328	 2	 4	 384032	 1	 MABC_15011995
 470	 1	 4	 385250	 1	 MABC_15011995
 32	 1	 4	 387453	 1	 MABC_15011995
 391	 1	 4	 388625	 1	 MABC_15011995
 469	 1	 4	 391016	 1	 MABC_15011995
 406	 1	 4	 392235	 1	 MABC_15011995
 470	 1	 4	 394625	 1	 MABC_15011995
 546	 1	 4	 396766	 1	 MABC_15011995
 -99	 2	 -99	 398953	 1	 MABC_15011995
 329	 1	 4	 400078	 1	 MABC_15011995
 -99	 2	 -99	 401860	 1	 MABC_15011995
 360	 1	 4	 403750	 1	 MABC_15011995
 375	 1	 4	 405157	 1	 MABC_15011995
 641	 1	 4	 407407	 1	 MABC_15011995
 750	 1	 4	 408953	 1	 MABC_15011995
 453	 1	 4	 410032	 1	 MABC_15011995
 345	 2	 4	 412000	 1	 MABC_15011995
 375	 1	 4	 413875	 1	 MABC_15011995
 296	 1	 4	 416032	 1	 MABC_15011995
 282	 1	 4	 417703	 1	 MABC_15011995
 533	 1	 4	 418812	 1	 MABC_15011995
 593	 1	 4	 471532	 1	 MABC_15011995
 438	 1	 4	 473828	 1	 MABC_15011995
 283	 1	 4	 475562	 1	 MABC_15011995
 327	 2	 4	 477860	 1	 MABC_15011995
 298	 1	 4	 479312	 1	 MABC_15011995
 218	 1	 4	 481235	 1	 MABC_15011995
 313	 1	 4	 482828	 1	 MABC_15011995
 359	 1	 4	 483953	 1	 MABC_15011995
 283	 1	 4	 485562	 1	 MABC_15011995
 313	 2	 4	 486657	 1	 MABC_15011995
 375	 1	 4	 488953	 1	 MABC_15011995
 328	 1	 4	 491032	 1	 MABC_15011995
 264	 1	 4	 492423	 1	 MABC_15011995
 -99	 2	 -99	 494548	 1	 MABC_15011995
 283	 1	 4	 495937	 1	 MABC_15011995
 -99	 2	 -99	 497703	 1	 MABC_15011995
 313	 1	 4	 499610	 1	 MABC_15011995
 266	 1	 4	 501750	 1	 MABC_15011995
 530	 1	 4	 502673	 1	 MABC_15011995
 343	 2	 4	 504157	 1	 MABC_15011995
 812	 1	 4	 506220	 1	 MABC_15011995
 422	 1	 4	 508578	 1	 MABC_15011995
 313	 1	 4	 509812	 1	 MABC_15011995
 313	 1	 4	 511812	 1	 MABC_15011995
 280	 1	 4	 513095	 1	 MABC_15011995
 -99	 2	 -99	 515345	 1	 MABC_15011995
 484	 1	 4	 516298	 1	 MABC_15011995
 250	 1	 4	 517860	 1	 MABC_15011995
 220	 1	 4	 519000	 1	 MABC_15011995
 298	 2	 4	 520812	 1	 MABC_15011995
 313	 1	 4	 522985	 1	 MABC_15011995
 345	 1	 4	 523953	 1	 MABC_15011995
 359	 1	 4	 525141	 1	 MABC_15011995
 266	 1	 4	 526437	 1	 MABC_15011995
 266	 1	 4	 528312	 1	 MABC_15011995
 -99	 2	 -99	 529485	 1	 MABC_15011995
 250	 1	 4	 531250	 1	 MABC_15011995
 264	 1	 4	 533423	 1	 MABC_15011995
 266	 1	 4	 535625	 1	 MABC_15011995
 500	 2	 4	 537110	 1	 MABC_15011995
 313	 1	 4	 539235	 1	 MABC_15011995
 625	 1	 4	 540141	 1	 MABC_15011995
 405	 1	 4	 541282	 1	 MABC_15011995
 375	 1	 4	 543110	 1	 MABC_15011995
 391	 1	 4	 544141	 1	 MABC_15011995
 375	 1	 4	 545750	 1	 MABC_15011995
 484	 1	 4	 548048	 1	 MABC_15011995
 328	 2	 4	 549970	 1	 MABC_15011995
 437	 1	 4	 552345	 1	 MABC_15011995
 342	 1	 4	 554095	 1	 MABC_15011995
 422	 1	 4	 555203	 1	 MABC_15011995
 -99	 2	 -99	 556641	 1	 MABC_15011995
 358	 1	 4	 557720	 1	 MABC_15011995
 437	 1	 4	 559548	 1	 MABC_15011995
 235	 1	 4	 561735	 1	 MABC_15011995
 250	 1	 4	 563812	 1	 MABC_15011995
 437	 1	 4	 564923	 1	 MABC_15011995
 467	 1	 4	 567095	 1	 MABC_15011995
 296	 1	 4	 569282	 1	 MABC_15011995
 -99	 2	 -99	 571375	 1	 MABC_15011995
 297	 1	 4	 573673	 1	 MABC_15011995
 264	 1	 4	 575798	 1	 MABC_15011995
 406	 1	 4	 576985	 1	 MABC_15011995
 -99	 2	 -99	 577907	 1	 MABC_15011995
 375	 1	 4	 579110	 1	 MABC_15011995
 328	 1	 4	 581250	 1	 MABC_15011995
 359	 1	 4	 583328	 1	 MABC_15011995
 -99	 2	 -99	 585125	 1	 MABC_15011995
 250	 1	 4	 586828	 1	 MABC_15011995
 313	 1	 4	 588328	 1	 MABC_15011995
 312	 1	 4	 589641	 1	 MABC_15011995
 313	 2	 4	 591735	 1	 MABC_15011995
 390	 1	 4	 593845	 1	 MABC_15011995
 1283	 1	 4	 594812	 1	 MABC_15011995
 157	 1	 4	 596141	 1	 MABC_15011995
 345	 2	 4	 598187	 1	 MABC_15011995
 515	 1	 4	 600360	 1	 MABC_15011995
 421	 1	 4	 602095	 1	 MABC_15011995
 -99	 1	 -99	 603673	 1	 MABC_15011995
 453	 1	 4	 605282	 1	 MABC_15011995
 470	 1	 4	 607625	 1	 MABC_15011995
 -99	 2	 -99	 609766	 1	 MABC_15011995
 391	 1	 4	 611141	 1	 MABC_15011995
 236	 1	 4	 612812	 1	 MABC_15011995
 233	 1	 4	 614470	 1	 MABC_15011995
 594	 1	 4	 615391	 1	 MABC_15011995
 375	 1	 4	 616437	 1	 MABC_15011995
 -99	 2	 -99	 617735	 1	 MABC_15011995
 437	 1	 4	 619798	 1	 MABC_15011995
 296	 1	 4	 621470	 1	 MABC_15011995
 343	 1	 4	 622423	 1	 MABC_15011995
 375	 2	 4	 623407	 1	 MABC_15011995
 266	 1	 4	 624657	 1	 MABC_15011995
 344	 1	 4	 626766	 1	 MABC_15011995
 392	 1	 4	 628078	 1	 MABC_15011995
 -99	 2	 -99	 630423	 1	 MABC_15011995
 343	 1	 4	 632298	 1	 MABC_15011995
 468	 1	 4	 634157	 1	 MABC_15011995
 547	 1	 4	 636203	 1	 MABC_15011995
 438	 1	 4	 637187	 1	 MABC_15011995
 375	 1	 4	 37663	 1	 ANFA_12101995
 313	 1	 4	 39975	 1	 ANFA_12101995
 250	 1	 4	 41773	 1	 ANFA_12101995
 234	 1	 4	 43616	 1	 ANFA_12101995
 266	 1	 4	 45350	 1	 ANFA_12101995
 264	 1	 4	 47336	 1	 ANFA_12101995
 283	 1	 4	 49350	 1	 ANFA_12101995
 -99	 2	 -99	 51429	 1	 ANFA_12101995
 408	 1	 4	 52350	 1	 ANFA_12101995
 250	 1	 4	 53804	 1	 ANFA_12101995
 281	 1	 4	 56148	 1	 ANFA_12101995
 280	 1	 4	 58336	 1	 ANFA_12101995
 266	 1	 4	 59820	 1	 ANFA_12101995
 297	 1	 4	 61866	 1	 ANFA_12101995
 297	 1	 4	 64148	 1	 ANFA_12101995
 375	 2	 4	 65350	 1	 ANFA_12101995
 312	 1	 4	 66711	 1	 ANFA_12101995
 438	 1	 4	 68600	 1	 ANFA_12101995
 438	 1	 4	 70600	 1	 ANFA_12101995
 358	 1	 4	 71883	 1	 ANFA_12101995
 342	 1	 4	 73883	 1	 ANFA_12101995
 280	 1	 4	 75320	 1	 ANFA_12101995
 328	 1	 4	 76320	 1	 ANFA_12101995
 -99	 2	 -99	 77288	 1	 ANFA_12101995
 484	 1	 4	 79491	 1	 ANFA_12101995
 265	 1	 4	 80758	 1	 ANFA_12101995
 345	 1	 4	 81725	 1	 ANFA_12101995
 -99	 2	 -99	 82711	 1	 ANFA_12101995
 266	 1	 4	 84225	 1	 ANFA_12101995
 296	 1	 4	 86070	 1	 ANFA_12101995
 327	 1	 4	 87586	 1	 ANFA_12101995
 266	 1	 4	 89054	 1	 ANFA_12101995
 250	 1	 4	 90445	 1	 ANFA_12101995
 408	 1	 4	 91475	 1	 ANFA_12101995
 392	 1	 4	 92491	 1	 ANFA_12101995
 -99	 2	 -99	 94663	 1	 ANFA_12101995
 359	 1	 4	 96366	 1	 ANFA_12101995
 266	 1	 4	 97929	 1	 ANFA_12101995
 328	 1	 4	 99758	 1	 ANFA_12101995
 280	 1	 4	 101461	 1	 ANFA_12101995
 327	 1	 4	 103336	 1	 ANFA_12101995
 -99	 2	 -99	 104304	 1	 ANFA_12101995
 313	 1	 4	 105898	 1	 ANFA_12101995
 283	 1	 4	 107350	 1	 ANFA_12101995
 296	 1	 4	 109383	 1	 ANFA_12101995
 313	 1	 4	 111350	 1	 ANFA_12101995
 359	 1	 4	 112366	 1	 ANFA_12101995
 -99	 2	 -99	 113523	 1	 ANFA_12101995
 328	 1	 4	 115445	 1	 ANFA_12101995
 484	 1	 4	 116429	 1	 ANFA_12101995
 298	 1	 4	 118350	 1	 ANFA_12101995
 312	 1	 4	 119429	 1	 ANFA_12101995
 264	 1	 4	 121211	 1	 ANFA_12101995
 -99	 2	 -99	 122975	 1	 ANFA_12101995
 313	 1	 4	 124116	 1	 ANFA_12101995
 282	 2	 4	 126163	 1	 ANFA_12101995
 343	 1	 4	 128070	 1	 ANFA_12101995
 328	 1	 4	 130038	 1	 ANFA_12101995
 296	 1	 4	 132304	 1	 ANFA_12101995
 -99	 2	 -99	 134633	 1	 ANFA_12101995
 313	 1	 4	 136116	 1	 ANFA_12101995
 359	 2	 4	 137961	 1	 ANFA_12101995
 327	 1	 4	 139711	 1	 ANFA_12101995
 375	 1	 4	 140866	 1	 ANFA_12101995
 423	 1	 4	 142350	 1	 ANFA_12101995
 -99	 2	 -99	 143304	 1	 ANFA_12101995
 358	 1	 4	 145133	 1	 ANFA_12101995
 -99	 2	 -99	 147100	 1	 ANFA_12101995
 375	 1	 4	 148008	 1	 ANFA_12101995
 343	 1	 4	 149945	 1	 ANFA_12101995
 360	 1	 4	 152023	 1	 ANFA_12101995
 -99	 2	 -99	 153336	 1	 ANFA_12101995
 358	 1	 4	 154883	 1	 ANFA_12101995
 360	 1	 4	 156273	 1	 ANFA_12101995
 375	 1	 4	 157679	 1	 ANFA_12101995
 375	 1	 4	 158648	 1	 ANFA_12101995
 344	 1	 4	 160929	 1	 ANFA_12101995
 327	 2	 4	 162023	 1	 ANFA_12101995
 280	 1	 4	 164133	 1	 ANFA_12101995
 360	 1	 4	 165663	 1	 ANFA_12101995
 359	 1	 4	 166866	 1	 ANFA_12101995
 327	 1	 4	 168898	 1	 ANFA_12101995
 329	 1	 4	 169991	 1	 ANFA_12101995
 360	 2	 4	 172148	 1	 ANFA_12101995
 343	 1	 4	 174023	 1	 ANFA_12101995
 -99	 2	 -99	 176054	 1	 ANFA_12101995
 359	 1	 4	 178429	 1	 ANFA_12101995
 343	 1	 4	 180211	 1	 ANFA_12101995
 453	 1	 4	 181820	 1	 ANFA_12101995
 375	 1	 4	 183383	 1	 ANFA_12101995
 470	 1	 4	 185538	 1	 ANFA_12101995
 329	 1	 4	 187850	 1	 ANFA_12101995
 343	 1	 4	 189523	 1	 ANFA_12101995
 -99	 2	 -99	 191320	 1	 ANFA_12101995
 423	 1	 4	 192538	 1	 ANFA_12101995
 375	 1	 4	 193711	 1	 ANFA_12101995
 375	 1	 4	 195975	 1	 ANFA_12101995
 328	 1	 4	 198320	 1	 ANFA_12101995
 327	 1	 4	 199523	 1	 ANFA_12101995
 -99	 2	 -99	 201195	 1	 ANFA_12101995
 391	 1	 4	 257913	 1	 ANFA_12101995
 329	 1	 4	 260100	 1	 ANFA_12101995
 313	 1	 4	 262398	 1	 ANFA_12101995
 359	 1	 4	 264570	 1	 ANFA_12101995
 422	 1	 4	 265836	 1	 ANFA_12101995
 313	 1	 4	 268148	 1	 ANFA_12101995
 390	 1	 4	 269633	 1	 ANFA_12101995
 -99	 2	 -99	 271820	 1	 ANFA_12101995
 328	 1	 4	 274008	 1	 ANFA_12101995
 516	 1	 4	 276350	 1	 ANFA_12101995
 375	 1	 4	 278600	 1	 ANFA_12101995
 422	 1	 4	 279836	 1	 ANFA_12101995
 329	 1	 4	 281554	 1	 ANFA_12101995
 -99	 2	 -99	 283616	 1	 ANFA_12101995
 327	 1	 4	 285086	 1	 ANFA_12101995
 313	 1	 4	 286648	 1	 ANFA_12101995
 391	 1	 4	 288538	 1	 ANFA_12101995
 -99	 2	 -99	 290320	 1	 ANFA_12101995
 296	 1	 4	 292008	 1	 ANFA_12101995
 359	 1	 4	 294086	 1	 ANFA_12101995
 343	 1	 4	 295398	 1	 ANFA_12101995
 532	 1	 4	 297116	 1	 ANFA_12101995
 360	 1	 4	 299163	 1	 ANFA_12101995
 -99	 2	 -99	 300304	 1	 ANFA_12101995
 297	 1	 4	 302241	 1	 ANFA_12101995
 265	 1	 4	 304023	 1	 ANFA_12101995
 329	 1	 4	 305350	 1	 ANFA_12101995
 391	 1	 4	 307350	 1	 ANFA_12101995
 296	 1	 4	 308883	 1	 ANFA_12101995
 359	 1	 4	 311195	 1	 ANFA_12101995
 282	 1	 4	 313054	 1	 ANFA_12101995
 -99	 2	 -99	 315273	 1	 ANFA_12101995
 296	 1	 4	 316508	 1	 ANFA_12101995
 344	 1	 4	 318679	 1	 ANFA_12101995
 296	 1	 4	 321070	 1	 ANFA_12101995
 329	 1	 4	 322366	 1	 ANFA_12101995
 266	 1	 4	 324600	 1	 ANFA_12101995
 296	 1	 4	 326008	 1	 ANFA_12101995
 329	 1	 4	 327725	 1	 ANFA_12101995
 329	 2	 4	 329991	 1	 ANFA_12101995
 421	 1	 4	 330945	 1	 ANFA_12101995
 280	 1	 4	 333008	 1	 ANFA_12101995
 359	 1	 4	 334054	 1	 ANFA_12101995
 266	 1	 4	 335445	 1	 ANFA_12101995
 297	 1	 4	 337023	 1	 ANFA_12101995
 375	 1	 4	 338820	 1	 ANFA_12101995
 437	 1	 4	 339961	 1	 ANFA_12101995
 -99	 2	 -99	 341883	 1	 ANFA_12101995
 280	 1	 4	 343945	 1	 ANFA_12101995
 375	 2	 4	 346148	 1	 ANFA_12101995
 329	 1	 4	 347679	 1	 ANFA_12101995
 328	 1	 4	 349820	 1	 ANFA_12101995
 343	 1	 4	 351398	 1	 ANFA_12101995
 375	 1	 4	 353350	 1	 ANFA_12101995
 405	 1	 4	 355258	 1	 ANFA_12101995
 563	 1	 4	 357148	 1	 ANFA_12101995
 389	 1	 4	 358211	 1	 ANFA_12101995
 329	 2	 4	 360225	 1	 ANFA_12101995
 358	 1	 4	 361883	 1	 ANFA_12101995
 405	 1	 4	 364008	 1	 ANFA_12101995
 391	 1	 4	 364945	 1	 ANFA_12101995
 328	 1	 4	 366195	 1	 ANFA_12101995
 282	 1	 4	 367163	 1	 ANFA_12101995
 483	 1	 4	 369508	 1	 ANFA_12101995
 438	 1	 4	 370523	 1	 ANFA_12101995
 -99	 2	 -99	 372866	 1	 ANFA_12101995
