"","onset","duration","value","response","rt","good","SU","misport_code","misport_port","misport_time","misport_time_error","seq"
"434",223.9402,1,21,-99,-99,1,2,0,0,0,0,0
"435",225.4234,1,10,1,357.3,1,2,0,0,0,0,1
"436",227.0234,1,21,-99,-99,1,2,0,0,0,0,0
"437",228.6233,1,10,1,405.3,1,2,0,0,0,0,1
"438",229.9066,1,10,1,338.1,1,2,0,0,0,0,2
"439",231.3065,1,10,1,314.1,1,2,0,0,0,0,3
"440",232.8898,1,10,1,426.8,1,2,0,0,0,0,4
"441",234.2897,1,10,1,386.9,1,2,0,0,0,0,5
"442",235.473,1,21,-99,-99,1,2,0,0,0,0,0
"443",236.6563,1,10,1,420.2,1,2,0,0,0,0,1
"444",237.9562,1,21,-99,-99,1,2,0,0,0,0,0
"445",239.2562,1,10,1,540.4,1,2,0,0,0,0,1
"446",241.0728,1,10,1,403.7,1,2,0,0,0,0,2
"447",242.4727,1,10,1,347.8,1,2,0,0,0,0,3
"448",244.206,1,21,-99,-99,1,2,0,0,0,0,0
"449",245.9392,1,10,1,353.3,1,2,0,0,0,0,1
"450",247.3558,1,21,-99,-99,1,2,0,0,0,0,0
"451",285.2875,1,10,2,652.6,1,2,0,0,0,0,1
"452",286.4707,1,10,2,445.4,1,2,0,0,0,0,2
"453",287.8541,1,10,2,326,1,2,0,0,0,0,3
"454",289.3039,1,10,2,428.2,1,2,0,0,0,0,4
"455",291.0372,1,10,2,422.9,1,2,0,0,0,0,5
"456",292.5038,1,21,-99,-99,1,2,0,0,0,0,0
"457",293.9704,1,10,2,353.7,1,2,0,0,0,0,1
"458",295.1704,1,10,2,369.6,1,2,0,0,0,0,2
"459",296.2704,1,10,2,389.7,1,2,0,0,0,0,3
"460",297.9536,1,10,2,434.4,1,2,0,0,0,0,4
"461",299.0036,1,10,2,360.4,1,2,0,0,0,0,5
"462",300.4702,1,21,-99,-99,1,2,0,0,0,0,0
"463",301.9368,1,10,2,435.2,1,2,0,0,0,0,1
"464",303.3367,1,10,2,363.3,1,2,0,0,0,0,2
"465",304.8033,1,10,2,416.7,1,2,0,0,0,0,3
"466",305.8366,1,10,2,535.4,1,2,0,0,0,0,4
"467",307.5032,1,10,2,420.8,1,2,0,0,0,0,5
"468",308.6031,1,10,2,424.8,1,2,0,0,0,0,6
"469",310.1531,1,10,2,410.8,1,2,0,0,0,0,7
"470",311.9697,1,21,-99,-99,1,2,0,0,0,0,0
"471",313.7862,1,10,2,345.7,1,2,0,0,0,0,1
"472",315.4028,1,10,2,313,1,2,0,0,0,0,2
"473",316.8861,1,10,2,349.7,1,2,0,0,0,0,3
"474",318.4527,1,10,2,351.1,1,2,0,0,0,0,4
"475",320.2693,1,10,2,358.5,1,2,0,0,0,0,5
"476",321.8192,1,21,-99,-99,1,2,0,0,0,0,0
"477",323.3692,1,10,2,346.6,1,2,0,0,0,0,1
"478",325.1857,1,10,2,434.1,1,2,0,0,0,0,2
"479",326.3857,1,10,2,450,1,2,0,0,0,0,3
"480",327.8356,1,10,2,344.2,1,2,0,0,0,0,4
"481",330.1189,1,10,2,524.8,1,2,0,0,0,0,5
"482",331.1521,1,21,-99,-99,1,2,0,0,0,0,0
"483",332.1854,1,10,2,474.3,1,2,0,0,0,0,1
"484",333.2687,1,21,-99,-99,1,2,0,0,0,0,0
"485",334.352,1,10,2,563.7,1,2,0,0,0,0,1
"486",335.5186,1,21,-99,-99,1,2,0,0,0,0,0
"487",336.6852,1,10,2,454.5,1,2,0,0,0,0,1
"488",337.9352,1,10,2,484.5,1,2,0,0,0,0,2
"489",339.6684,1,10,2,415.3,1,2,0,0,0,0,3
"490",340.8851,1,10,2,510.6,1,2,0,0,0,0,4
"491",342.5849,1,10,2,474.8,1,2,0,0,0,0,5
"492",344.2349,1,21,-99,-99,1,2,0,0,0,0,0
"493",345.8848,1,10,2,374.8,1,2,0,0,0,0,1
"494",347.2181,1,10,2,401.6,1,2,0,0,0,0,2
"495",348.3181,1,10,2,581.5,1,2,0,0,0,0,3
"496",349.4514,1,10,2,424.1,1,2,0,0,0,0,4
"497",350.768,1,10,2,387.5,1,2,0,0,0,0,5
"498",352.2512,1,21,-99,-99,1,2,0,0,0,0,0
"499",353.7345,1,10,2,381.1,1,2,0,0,0,0,1
"500",355.0678,1,10,2,519.7,1,2,0,0,0,0,2
"501",356.3844,1,10,2,579.1,1,2,0,0,0,0,3
"502",357.9343,1,10,2,517.2,1,2,0,0,0,0,4
"503",359.6176,1,10,2,561.9,1,2,0,0,0,0,5
"504",361.4008,1,21,-99,-99,1,2,0,0,0,0,0
"505",363.1841,1,10,2,355.4,1,2,0,0,0,0,1
"506",364.5007,1,10,2,430.8,1,2,0,0,0,0,2
"507",366.184,1,10,2,347.4,1,2,0,0,0,0,3
"508",367.7505,1,10,2,365,1,2,0,0,0,0,4
"509",369.1672,1,10,2,420.2,1,2,0,0,0,0,5
"510",370.8671,1,10,2,416.3,1,2,0,0,0,0,6
"511",373.5669,1,10,2,516.4,1,2,0,0,0,0,7
"512",374.4836,1,10,2,527.8,1,2,0,0,0,0,8
"513",375.5502,1,10,2,533.1,1,2,0,0,0,0,9
"514",376.8668,1,10,2,496.6,1,2,0,0,0,0,10
"515",377.9334,1,10,2,470,1,2,0,0,0,0,11
"516",379.0334,1,10,2,425.9,1,2,0,0,0,0,12
"517",380.7,1,10,2,583.3,1,2,0,0,0,0,13
"518",382.0832,1,21,-99,-99,1,2,0,0,0,0,0
"519",383.4665,1,10,-99,-99,1,2,0,0,0,0,1
"520",384.6498,1,21,-99,-99,1,2,0,0,0,0,0
"521",385.8331,1,10,2,346.2,1,2,0,0,0,0,1
"522",387.2997,1,10,2,447.5,1,2,0,0,0,0,2
"523",388.8829,1,10,2,368.4,1,2,0,0,0,0,3
"524",390.5995,1,10,2,555.7,1,2,0,0,0,0,4
"525",391.8828,1,10,2,520.4,1,2,0,0,0,0,5
"526",393.3828,1,21,-99,-99,1,2,0,0,0,0,0
"527",394.8827,1,10,2,320.5,1,2,0,0,0,0,1
"528",395.9993,1,10,2,403.9,1,2,0,0,0,0,2
"529",397.2326,1,10,2,354.6,1,2,0,0,0,0,3
"530",398.4492,1,10,2,449.9,1,2,0,0,0,0,4
"531",399.5991,1,10,2,452.1,1,2,0,0,0,0,5
"532",400.6824,1,21,-99,-99,1,2,0,0,0,0,0
"533",401.7657,1,10,2,477.4,1,2,0,0,0,0,1
"534",403.499,1,21,-99,-99,1,2,0,0,0,0,0
"535",405.2322,1,10,2,402.9,1,2,0,0,0,0,1
"536",406.6655,1,10,2,441.6,1,2,0,0,0,0,2
"537",407.7655,1,10,2,349.6,1,2,0,0,0,0,3
"538",409.382,1,10,2,349.1,1,2,0,0,0,0,4
"539",411.1153,1,10,2,391.8,1,2,0,0,0,0,5
"540",412.5152,1,10,2,319.8,1,2,0,0,0,0,6
"541",415.0318,1,10,2,379.2,1,2,0,0,0,0,7
"542",415.9984,1,10,2,532.6,1,2,0,0,0,0,8
"543",417.5983,1,10,2,324.7,1,2,0,0,0,0,9
"544",418.915,1,21,-99,-99,1,2,0,0,0,0,0
"545",420.2316,1,10,2,331.4,1,2,0,0,0,0,1
"546",421.8815,1,10,2,569.5,1,2,0,0,0,0,2
"547",423.6314,1,10,2,355.6,1,2,0,0,0,0,3
"548",424.8314,1,21,-99,-99,1,2,0,0,0,0,0
"549",426.0313,1,10,2,419.7,1,2,0,0,0,0,1
"550",427.2813,1,10,2,353.6,1,2,0,0,0,0,2
"551",428.5812,1,10,2,397.7,1,2,0,0,0,0,3
"552",429.7145,1,10,2,464.4,1,2,0,0,0,0,4
"553",430.9478,1,10,2,383.1,1,2,0,0,0,0,5
"554",432.2144,1,10,2,380.5,1,2,0,0,0,0,6
"555",433.6643,1,10,2,402.6,1,2,0,0,0,0,7
"556",434.7476,1,21,-99,-99,1,2,0,0,0,0,0
"557",435.8475,1,10,-99,-99,1,2,0,0,0,0,1
"558",437.0142,1,21,-99,-99,1,2,0,0,0,0,0
"559",438.1808,1,10,2,334,1,2,0,0,0,0,1
"560",439.6641,1,10,2,354.7,1,2,0,0,0,0,2
"561",440.9973,1,10,2,445.6,1,2,0,0,0,0,3
"562",442.6639,1,10,2,378.9,1,2,0,0,0,0,4
"563",444.1639,1,10,2,398.9,1,2,0,0,0,0,5
"564",445.6638,1,10,2,355,1,2,0,0,0,0,6
"565",446.8971,1,10,2,353.7,1,2,0,0,0,0,7
"566",448.497,1,21,-99,-99,1,2,0,0,0,0,0
"567",450.0969,1,10,2,609.8,1,2,0,0,0,0,1
"568",451.2969,1,21,-99,-99,1,2,0,0,0,0,0
"569",452.4967,1,10,2,386,1,2,0,0,0,0,1
"570",453.9634,1,21,-99,-99,1,2,0,0,0,0,0
"571",457.23,1,10,2,500.6,1,2,0,0,0,0,1
"572",458.5799,1,21,-99,-99,1,2,0,0,0,0,0
"573",459.9298,1,10,2,376.8,1,2,0,0,0,0,1
"574",461.2131,1,21,-99,-99,1,2,0,0,0,0,0
"575",462.4964,1,10,2,402.2,1,2,0,0,0,0,1
"576",464.0463,1,10,2,404.3,1,2,0,0,0,0,2
"577",465.4796,1,10,2,315,1,2,0,0,0,0,3
"578",467.0962,1,10,2,346.4,1,2,0,0,0,0,4
"579",468.7961,1,10,2,358.5,1,2,0,0,0,0,5
"580",470.396,1,10,2,326.5,1,2,0,0,0,0,6
"581",471.7126,1,10,2,386,1,2,0,0,0,0,7
"582",472.7626,1,21,-99,-99,1,2,0,0,0,0,0
"583",473.8126,1,10,2,333.9,1,2,0,0,0,0,1
"584",475.1125,1,10,2,394,1,2,0,0,0,0,2
"585",476.3458,1,10,2,440.7,1,2,0,0,0,0,3
"586",477.879,1,10,2,395.5,1,2,0,0,0,0,4
"587",479.479,1,10,2,411.5,1,2,0,0,0,0,5
"588",480.9622,1,10,2,320.3,1,2,0,0,0,0,6
"589",482.2122,1,10,2,318.2,1,2,0,0,0,0,7
"590",483.862,1,21,2,412.4,1,2,0,0,0,0,0
"591",485.512,1,10,2,410.4,1,2,0,0,0,0,1
"592",487.2286,1,21,-99,-99,1,2,0,0,0,0,0
"593",488.9452,1,10,2,465.2,1,2,0,0,0,0,1
"594",490.3618,1,10,2,408.6,1,2,0,0,0,0,2
"595",491.4784,1,10,2,444,1,2,0,0,0,0,3
"596",492.7617,1,10,2,504.7,1,2,0,0,0,0,4
"597",493.8948,1,10,2,539.5,1,2,0,0,0,0,5
"598",494.945,1,10,2,561.3,1,2,0,0,0,0,6
"599",496.1616,1,10,2,448.7,1,2,0,0,0,0,7
"600",497.2782,1,21,4,9092,1,2,0,0,0,0,0
"601",35.7318,1,10,2,326.3,1,3,0,0,0,0,1
"602",36.9151,1,10,2,327,1,3,0,0,0,0,2
"603",38.1484,1,10,2,341.7,1,3,0,0,0,0,3
"604",39.2317,1,21,-99,-99,1,3,0,0,0,0,0
"605",40.315,1,10,2,303.1,1,3,0,0,0,0,1
"606",42.0982,1,21,2,311.9,1,3,0,0,0,0,0
"607",43.8815,1,10,2,368.6,1,3,0,0,0,0,1
"608",45.2648,1,10,2,393.3,1,3,0,0,0,0,2
"609",46.3147,1,10,2,447.4,1,3,0,0,0,0,3
"610",47.848,1,21,-99,-99,1,3,0,0,0,0,0
"611",49.3813,1,10,2,308.7,1,3,0,0,0,0,1
"612",50.8645,1,21,-99,-99,1,3,0,0,0,0,0
"613",52.3478,1,10,2,302.2,1,3,0,0,0,0,1
"614",53.9644,1,10,2,333.7,1,3,0,0,0,0,2
"615",55.4143,1,10,2,451.7,1,3,0,0,0,0,3
"616",56.531,1,21,-99,-99,1,3,0,0,0,0,0
"617",57.6476,1,10,2,346.5,1,3,0,0,0,0,1
"618",58.8809,1,10,2,329.1,1,3,0,0,0,0,2
"619",60.6141,1,10,2,499.9,1,3,0,0,0,0,3
"620",62.0807,1,10,2,393.3,1,3,0,0,0,0,4
"621",63.714,1,10,2,472,1,3,0,0,0,0,5
"622",64.8639,1,21,-99,-99,1,3,0,0,0,0,0
"623",66.0139,1,10,2,380,1,3,0,0,0,0,1
"624",67.2639,1,10,2,346,1,3,0,0,0,0,2
"625",68.4138,1,10,2,380.2,1,3,0,0,0,0,3
"626",69.4637,1,10,2,418.3,1,3,0,0,0,0,4
"627",70.8304,1,10,2,411.5,1,3,0,0,0,0,5
"628",72.2136,1,21,-99,-99,1,3,0,0,0,0,0
"629",73.5969,1,10,2,317,1,3,0,0,0,0,1
"630",75.2635,1,10,2,426.4,1,3,0,0,0,0,2
"631",77.9467,1,10,2,399.1,1,3,0,0,0,0,3
"632",78.88,1,10,2,425.9,1,3,0,0,0,0,4
"633",80.1132,1,10,2,376.7,1,3,0,0,0,0,5
"634",81.1966,1,10,2,349.2,1,3,0,0,0,0,6
"635",82.3299,1,10,2,367.9,1,3,0,0,0,0,7
"636",83.9465,1,10,2,383.3,1,3,0,0,0,0,8
"637",85.0964,1,10,2,417.5,1,3,0,0,0,0,9
"638",86.413,1,21,-99,-99,1,3,0,0,0,0,0
"639",87.7297,1,10,2,376.1,1,3,0,0,0,0,1
"640",88.7963,1,21,2,333.5,1,3,0,0,0,0,0
"641",89.8629,1,10,2,386.9,1,3,0,0,0,0,1
"642",91.5795,1,10,2,398.3,1,3,0,0,0,0,2
"643",93.1294,1,10,2,416.4,1,3,0,0,0,0,3
"644",94.3127,1,21,-99,-99,1,3,0,0,0,0,0
"645",95.496,1,10,2,369.8,1,3,0,0,0,0,1
"646",97.2126,1,10,2,445.1,1,3,0,0,0,0,2
"647",98.6459,1,10,2,371.8,1,3,0,0,0,0,3
"648",99.6791,1,10,2,378.6,1,3,0,0,0,0,4
"649",100.8291,1,10,2,396.6,1,3,0,0,0,0,5
"650",102.4624,1,21,-99,-99,1,3,0,0,0,0,0
"651",104.0956,1,10,2,378.1,1,3,0,0,0,0,1
"652",105.6455,1,10,2,364.2,1,3,0,0,0,0,2
"653",107.4288,1,10,2,420.9,1,3,0,0,0,0,3
"654",109.0288,1,21,-99,-99,1,3,0,0,0,0,0
"655",110.6287,1,10,2,356.9,1,3,0,0,0,0,1
"656",111.7453,1,21,-99,-99,1,3,0,0,0,0,0
"657",112.8619,1,10,2,299.7,1,3,0,0,0,0,1
"658",114.0619,1,21,-99,-99,1,3,0,0,0,0,0
"659",115.2618,1,10,2,315.8,1,3,0,0,0,0,1
"660",116.8284,1,10,2,429.2,1,3,0,0,0,0,2
"661",119.7116,1,10,2,426,1,3,0,0,0,0,3
"662",120.7616,1,21,-99,-99,1,3,0,0,0,0,0
"663",121.8115,1,10,2,326.1,1,3,0,0,0,0,1
"664",123.4448,1,10,2,404.8,1,3,0,0,0,0,2
"665",125.1281,1,10,2,385.5,1,3,0,0,0,0,3
"666",126.6447,1,21,-99,-99,1,3,0,0,0,0,0
"667",128.1613,1,10,2,328.2,1,3,0,0,0,0,1
"668",129.6612,1,21,-99,-99,1,3,0,0,0,0,0
"669",131.1612,1,10,2,384.3,1,3,0,0,0,0,1
"670",132.8444,1,10,2,381.1,1,3,0,0,0,0,2
"671",134.3777,1,10,2,335.8,1,3,0,0,0,0,3
"672",136.1443,1,21,2,313.2,1,3,0,0,0,0,0
"673",137.9109,1,10,2,370.5,1,3,0,0,0,0,1
"674",139.3441,1,10,2,361.3,1,3,0,0,0,0,2
"675",140.6774,1,10,2,340,1,3,0,0,0,0,3
"676",141.744,1,10,2,377.4,1,3,0,0,0,0,4
"677",143.3606,1,10,2,424.7,1,3,0,0,0,0,5
"678",145.1272,1,21,-99,-99,1,3,0,0,0,0,0
"679",146.8938,1,10,2,347.6,1,3,0,0,0,0,1
"680",148.6604,1,10,2,325,1,3,0,0,0,0,2
"681",149.9937,1,10,2,383.7,1,3,0,0,0,0,3
"682",151.627,1,21,-99,-99,1,3,0,0,0,0,0
"683",153.2602,1,10,2,365.1,1,3,0,0,0,0,1
"684",154.6102,1,21,-99,-99,1,3,0,0,0,0,0
"685",155.9601,1,10,2,449.2,1,3,0,0,0,0,1
"686",157.1934,1,10,2,367.9,1,3,0,0,0,0,2
"687",158.6267,1,10,2,342.6,1,3,0,0,0,0,3
"688",159.8266,1,21,-99,-99,1,3,0,0,0,0,0
"689",161.0266,1,10,2,294.7,1,3,0,0,0,0,1
"690",162.4598,1,10,2,365.5,1,3,0,0,0,0,2
"691",165.443,1,10,2,342.2,1,3,0,0,0,0,3
"692",166.4763,1,10,2,429,1,3,0,0,0,0,4
"693",167.6096,1,10,2,335.6,1,3,0,0,0,0,5
"694",169.2096,1,21,-99,-99,1,3,0,0,0,0,0
"695",170.8095,1,10,2,351.7,1,3,0,0,0,0,1
"696",172.4594,1,10,2,349.8,1,3,0,0,0,0,2
"697",173.5094,1,10,2,371.8,1,3,0,0,0,0,3
"698",174.7927,1,10,2,352.5,1,3,0,0,0,0,4
"699",176.3426,1,10,2,386.6,1,3,0,0,0,0,5
"700",177.5592,1,21,-99,-99,1,3,0,0,0,0,0
"701",178.7758,1,10,2,433.4,1,3,0,0,0,0,1
"702",180.0091,1,10,2,352.1,1,3,0,0,0,0,2
"703",181.559,1,10,2,386.2,1,3,0,0,0,0,3
"704",183.2423,1,10,2,334.8,1,3,0,0,0,0,4
"705",184.4089,1,10,2,400.3,1,3,0,0,0,0,5
"706",185.5922,1,21,2,400.9,1,3,0,0,0,0,0
"707",186.7755,1,10,2,513.6,1,3,0,0,0,0,1
"708",188.0088,1,10,2,384.4,1,3,0,0,0,0,2
"709",189.7754,1,10,2,393.7,1,3,0,0,0,0,3
"710",191.5253,1,21,-99,-99,1,3,0,0,0,0,0
"711",193.2752,1,10,2,333.9,1,3,0,0,0,0,1
"712",194.6252,1,10,2,343.9,1,3,0,0,0,0,2
"713",196.3751,1,10,2,321.9,1,3,0,0,0,0,3
"714",197.8917,1,10,2,309.4,1,3,0,0,0,0,4
"715",199.4749,1,10,2,326.1,1,3,0,0,0,0,5
"716",201.0415,1,21,2,295.5,1,3,0,0,0,0,0
"717",202.6081,1,10,2,376.9,1,3,0,0,0,0,1
"718",204.3914,1,21,-99,-99,1,3,0,0,0,0,0
"719",206.1747,1,10,2,314.3,1,3,0,0,0,0,1
"720",207.7913,1,10,2,425.7,1,3,0,0,0,0,2
"721",210.9745,1,10,2,378.5,1,3,0,0,0,0,3
"722",212.3411,1,10,2,515.8,1,3,0,0,0,0,4
"723",213.4577,1,10,2,343.2,1,3,0,0,0,0,5
"724",215.1409,1,21,-99,-99,1,3,0,0,0,0,0
"725",216.8242,1,10,2,368.7,1,3,0,0,0,0,1
"726",218.0575,1,10,2,447.4,1,3,0,0,0,0,2
"727",219.8741,1,10,2,342.8,1,3,0,0,0,0,3
"728",221.1574,1,10,2,355.5,1,3,0,0,0,0,4
"729",222.4907,1,10,2,382.2,1,3,0,0,0,0,5
"730",223.6406,1,10,2,400.3,1,3,0,0,0,0,6
"731",224.7406,1,10,2,388.3,1,3,0,0,0,0,7
"732",226.4905,1,21,-99,-99,1,3,0,0,0,0,0
"733",228.2404,1,10,2,296.4,1,3,0,0,0,0,1
"734",229.807,1,10,2,297.9,1,3,0,0,0,0,2
"735",231.2569,1,10,2,351.9,1,3,0,0,0,0,3
"736",232.3402,1,10,2,404.6,1,3,0,0,0,0,4
"737",233.9068,1,10,2,406,1,3,0,0,0,0,5
"738",235.3234,1,21,2,365.4,1,3,0,0,0,0,0
"739",236.74,1,10,2,356.8,1,3,0,0,0,0,1
"740",237.99,1,10,2,434.8,1,3,0,0,0,0,2
"741",239.5899,1,10,2,338.9,1,3,0,0,0,0,3
"742",240.9232,1,10,2,349.5,1,3,0,0,0,0,4
"743",242.3731,1,10,2,387.7,1,3,0,0,0,0,5
"744",243.8231,1,21,-99,-99,1,3,0,0,0,0,0
"745",245.273,1,10,2,335.7,1,3,0,0,0,0,1
"746",246.773,1,10,2,307.7,1,3,0,0,0,0,2
"747",248.3562,1,10,2,340.5,1,3,0,0,0,0,3
"748",249.8228,1,10,2,313.9,1,3,0,0,0,0,4
"749",251.2228,1,10,2,289.9,1,3,0,0,0,0,5
"750",252.9893,1,21,-99,-99,1,3,0,0,0,0,0
"751",305.1038,1,10,1,408.6,1,3,0,0,0,0,1
"752",306.2038,1,10,1,348.5,1,3,0,0,0,0,2
"753",307.3204,1,10,1,351.8,1,3,0,0,0,0,3
"754",308.437,1,21,-99,-99,1,3,0,0,0,0,0
"755",309.5536,1,10,1,294.7,1,3,0,0,0,0,1
"756",311.1036,1,10,1,312.7,1,3,0,0,0,0,2
"757",312.4035,1,10,1,324.8,1,3,0,0,0,0,3
"758",313.7535,1,10,1,334.8,1,3,0,0,0,0,4
"759",315.5201,1,10,1,360.2,1,3,0,0,0,0,5
"760",316.82,1,21,1,308.2,1,3,0,0,0,0,0
"761",318.1199,1,10,1,304.3,1,3,0,0,0,0,1
"762",319.8365,1,10,1,331.7,1,3,0,0,0,0,2
"763",321.2032,1,10,1,325,1,3,0,0,0,0,3
"764",322.6031,1,10,1,317.1,1,3,0,0,0,0,4
"765",324.1364,1,10,1,383.8,1,3,0,0,0,0,5
"766",325.3363,1,21,-99,-99,1,3,0,0,0,0,0
"767",326.5363,1,10,1,527.9,1,3,0,0,0,0,1
"768",327.7529,1,10,1,303.3,1,3,0,0,0,0,2
"769",329.5695,1,10,1,518.7,1,3,0,0,0,0,3
"770",331.1527,1,21,-99,-99,1,3,0,0,0,0,0
"771",332.736,1,10,1,360.1,1,3,0,0,0,0,1
"772",334.3859,1,10,1,278.3,1,3,0,0,0,0,2
"773",336.0525,1,10,1,323.6,1,3,0,0,0,0,3
"774",337.2692,1,10,1,386.9,1,3,0,0,0,0,4
"775",338.5191,1,10,1,385,1,3,0,0,0,0,5
"776",339.7357,1,10,1,336.4,1,3,0,0,0,0,6
"777",340.9523,1,10,1,415.8,1,3,0,0,0,0,7
"778",342.4356,1,21,-99,-99,1,3,0,0,0,0,0
"779",343.9188,1,10,1,313.3,1,3,0,0,0,0,1
"780",345.3355,1,10,1,304.6,1,3,0,0,0,0,2
"781",347.8854,1,10,1,506.6,1,3,0,0,0,0,3
"782",349.3186,1,10,1,321.4,1,3,0,0,0,0,4
"783",350.9519,1,10,1,480.1,1,3,0,0,0,0,5
"784",352.4518,1,21,1,324.3,1,3,0,0,0,0,0
"785",353.9518,1,10,1,376.2,1,3,0,0,0,0,1
"786",355.2517,1,10,1,292.3,1,3,0,0,0,0,2
"787",356.585,1,10,1,335,1,3,0,0,0,0,3
"788",357.6516,1,10,1,372.3,1,3,0,0,0,0,4
"789",358.7016,1,10,1,378.4,1,3,0,0,0,0,5
"790",360.5015,1,21,-99,-99,1,3,0,0,0,0,0
"791",362.3014,1,10,1,330.5,1,3,0,0,0,0,1
"792",363.6014,1,10,1,326.5,1,3,0,0,0,0,2
"793",364.7347,1,10,1,377.2,1,3,0,0,0,0,3
"794",366.4179,1,21,-99,-99,1,3,0,0,0,0,0
"795",368.1012,1,10,1,274.7,1,3,0,0,0,0,1
"796",369.2511,1,10,1,356.8,1,3,0,0,0,0,2
"797",370.9844,1,10,1,639.5,1,3,0,0,0,0,3
"798",372.7843,1,10,1,327.6,1,3,0,0,0,0,4
"799",374.2009,1,10,1,350.9,1,3,0,0,0,0,5
"800",375.2675,1,21,1,340.4,1,3,0,0,0,0,0
"801",376.3342,1,10,1,425.7,1,3,0,0,0,0,1
"802",377.9508,1,10,1,345,1,3,0,0,0,0,2
"803",379.0507,1,10,1,285.1,1,3,0,0,0,0,3
"804",380.3173,1,10,1,362.6,1,3,0,0,0,0,4
"805",381.8006,1,10,1,335.2,1,3,0,0,0,0,5
"806",383.0839,1,10,1,379.9,1,3,0,0,0,0,6
"807",384.7838,1,10,1,391.9,1,3,0,0,0,0,7
"808",386.0004,1,21,1,343.4,1,3,0,0,0,0,0
"809",387.217,1,10,1,310.8,1,3,0,0,0,0,1
"810",388.9336,1,10,1,306.2,1,3,0,0,0,0,2
"811",392.0502,1,10,1,357.5,1,3,0,0,0,0,3
"812",393.4668,1,10,1,348.9,1,3,0,0,0,0,4
"813",394.7001,1,10,1,315.6,1,3,0,0,0,0,5
"814",396.2167,1,10,1,415,1,3,0,0,0,0,6
"815",397.3833,1,10,1,400.4,1,3,0,0,0,0,7
"816",398.6666,1,21,-99,-99,1,3,0,0,0,0,0
"817",399.9498,1,10,1,329.9,1,3,0,0,0,0,1
"818",401.1165,1,21,1,299.1,1,3,0,0,0,0,0
"819",402.2831,1,10,1,444.6,1,3,0,0,0,0,1
"820",403.833,1,21,1,318.8,1,3,0,0,0,0,0
"821",405.3829,1,10,1,272.8,1,3,0,0,0,0,1
"822",407.0995,1,21,-99,-99,1,3,0,0,0,0,0
"823",408.8161,1,10,1,311.6,1,3,0,0,0,0,1
"824",410.0994,1,10,1,324.2,1,3,0,0,0,0,2
"825",411.1327,1,10,1,330.9,1,3,0,0,0,0,3
"826",412.5993,1,21,-99,-99,1,3,0,0,0,0,0
"827",414.0659,1,10,1,341.7,1,3,0,0,0,0,1
"828",415.8158,1,10,1,351.8,1,3,0,0,0,0,2
"829",417.1991,1,10,1,312.4,1,3,0,0,0,0,3
"830",418.999,1,10,1,320.5,1,3,0,0,0,0,4
"831",420.1157,1,10,1,371.8,1,3,0,0,0,0,5
"832",421.7489,1,10,1,386.7,1,3,0,0,0,0,6
"833",423.2822,1,10,1,421.3,1,3,0,0,0,0,7
"834",424.7488,1,21,-99,-99,1,3,0,0,0,0,0
"835",426.2154,1,10,1,352.1,1,3,0,0,0,0,1
"836",427.8653,1,10,1,366.2,1,3,0,0,0,0,2
"837",429.3653,1,10,1,354.2,1,3,0,0,0,0,3
"838",430.4652,1,21,-99,-99,1,3,0,0,0,0,0
"839",431.5652,1,10,1,314.3,1,3,0,0,0,0,1
"840",433.2651,1,21,-99,-99,1,3,0,0,0,0,0
"841",436.065,1,10,1,390.4,1,3,0,0,0,0,1
"842",437.2816,1,10,1,357.8,1,3,0,0,0,0,2
"843",438.3316,1,10,1,379.8,1,3,0,0,0,0,3
"844",440.0981,1,10,1,341.3,1,3,0,0,0,0,4
"845",441.6314,1,10,1,360,1,3,0,0,0,0,5
"846",442.798,1,21,-99,-99,1,3,0,0,0,0,0
"847",443.9647,1,10,1,346.7,1,3,0,0,0,0,1
"848",445.3313,1,10,1,372.2,1,3,0,0,0,0,2
"849",446.9812,1,10,1,290.2,1,3,0,0,0,0,3
"850",448.1478,1,10,1,355.6,1,3,0,0,0,0,4
"851",449.8477,1,10,1,399.6,1,3,0,0,0,0,5
"852",451.6477,1,10,1,343.7,1,3,0,0,0,0,6
"853",452.8976,1,10,1,421.7,1,3,0,0,0,0,7
"854",453.9476,1,21,-99,-99,1,3,0,0,0,0,0
"855",454.9975,1,10,1,353.8,1,3,0,0,0,0,1
"856",456.7474,1,10,1,347.9,1,3,0,0,0,0,2
"857",457.8307,1,10,1,416.6,1,3,0,0,0,0,3
"858",459.014,1,21,-99,-99,1,3,0,0,0,0,0
"859",460.1973,1,10,1,322,1,3,0,0,0,0,1
"860",461.9139,1,10,1,349.4,1,3,0,0,0,0,2
"861",463.0638,1,10,1,351.4,1,3,0,0,0,0,3
"862",464.6971,1,10,1,366.1,1,3,0,0,0,0,4
"863",466.2304,1,10,1,336.8,1,3,0,0,0,0,5
"864",467.8803,1,10,1,318.9,1,3,0,0,0,0,6
"865",469.2136,1,10,1,345.6,1,3,0,0,0,0,7
"866",471.0135,1,21,-99,-99,1,3,0,0,0,0,0
"867",472.8134,1,10,1,329.8,1,3,0,0,0,0,1
"868",474.1467,1,21,1,372.5,1,3,0,0,0,0,0
"869",475.48,1,10,1,383.2,1,3,0,0,0,0,1
"870",477.2132,1,21,-99,-99,1,3,0,0,0,0,0
"871",480.1798,1,10,1,371.4,1,3,0,0,0,0,1
"872",481.2964,1,10,1,534.8,1,3,0,0,0,0,2
