"","rt","est","resp","laten","good","SU","Age","Sex"
"7468",375,1,4,371873,1,9,20,"F"
"7469",405,1,4,374218,1,9,20,"F"
"7470",359,2,4,375764,1,9,20,"F"
"7471",453,1,4,378155,1,9,20,"F"
"7472",342,1,4,379843,1,9,20,"F"
"7473",329,1,4,381576,1,9,20,"F"
"7474",375,1,4,383280,1,9,20,"F"
"7475",359,1,4,385280,1,9,20,"F"
"7476",-99,2,-99,386343,1,9,20,"F"
"7477",359,1,4,388451,1,9,20,"F"
"7478",391,1,4,389530,1,9,20,"F"
"7479",342,1,4,390968,1,9,20,"F"
"7480",421,1,4,391905,1,9,20,"F"
"7481",359,1,4,394296,1,9,20,"F"
"7482",390,1,4,396608,1,9,20,"F"
"7483",375,1,4,397748,1,9,20,"F"
"7484",-99,2,-99,398968,1,9,20,"F"
"7485",407,1,4,400264,1,9,20,"F"
"7486",391,1,4,402514,1,9,20,"F"
"7487",407,1,4,403623,1,9,20,"F"
"7488",-99,2,-99,405498,1,9,20,"F"
"7489",421,1,4,407030,1,9,20,"F"
"7490",421,1,4,408843,1,9,20,"F"
"7491",391,1,4,411155,1,9,20,"F"
"7492",343,1,4,412905,1,9,20,"F"
"7493",592,1,4,414218,1,9,20,"F"
"7494",-99,2,-99,416514,1,9,20,"F"
"7495",547,1,4,418421,1,9,20,"F"
"7496",361,1,4,419935,1,9,20,"F"
"7497",437,1,4,421718,1,9,20,"F"
"7498",-99,2,-99,423498,1,9,20,"F"
"7499",486,1,4,424435,1,9,20,"F"
"7500",405,1,4,426796,1,9,20,"F"
"7501",438,1,4,464233,1,9,20,"F"
"7502",345,1,4,465935,1,9,20,"F"
"7503",313,1,4,467701,1,9,20,"F"
"7504",345,1,4,469373,1,9,20,"F"
"7505",360,1,4,470623,1,9,20,"F"
"7506",-99,2,-99,472076,1,9,20,"F"
"7507",343,1,4,473171,1,9,20,"F"
"7508",298,1,4,475185,1,9,20,"F"
"7509",297,1,4,477296,1,9,20,"F"
"7510",328,1,4,478343,1,9,20,"F"
"7511",328,1,4,479780,1,9,20,"F"
"7512",-99,2,-99,480733,1,9,20,"F"
"7513",313,1,4,482576,1,9,20,"F"
"7514",328,1,4,484968,1,9,20,"F"
"7515",313,1,4,486576,1,9,20,"F"
"7516",297,1,4,488733,1,9,20,"F"
"7517",345,1,4,490748,1,9,20,"F"
"7518",-99,2,-99,492435,1,9,20,"F"
"7519",484,1,4,494451,1,9,20,"F"
"7520",-99,2,-99,496843,1,9,20,"F"
"7521",437,1,4,498218,1,9,20,"F"
"7522",-99,2,-99,500343,1,9,20,"F"
"7523",391,1,4,501389,1,9,20,"F"
"7524",360,1,4,503233,1,9,20,"F"
"7525",361,1,4,505185,1,9,20,"F"
"7526",-99,2,-99,506451,1,9,20,"F"
"7527",327,1,4,508796,1,9,20,"F"
"7528",313,1,4,510858,1,9,20,"F"
"7529",329,1,4,512264,1,9,20,"F"
"7530",297,1,4,514171,1,9,20,"F"
"7531",359,1,4,515701,1,9,20,"F"
"7532",375,1,4,516983,1,9,20,"F"
"7533",312,1,4,518843,1,9,20,"F"
"7534",-99,2,-99,520576,1,9,20,"F"
"7535",358,1,4,521968,1,9,20,"F"
"7536",-99,2,-99,523748,1,9,20,"F"
"7537",312,1,4,526014,1,9,20,"F"
"7538",405,1,4,527343,1,9,20,"F"
"7539",422,1,4,529701,1,9,20,"F"
"7540",375,2,4,532030,1,9,20,"F"
"7541",421,1,4,534030,1,9,20,"F"
"7542",-99,2,-99,536093,1,9,20,"F"
"7543",405,1,4,538280,1,9,20,"F"
"7544",437,1,4,539248,1,9,20,"F"
"7545",391,1,4,541155,1,9,20,"F"
"7546",438,1,4,543201,1,9,20,"F"
"7547",421,1,4,545530,1,9,20,"F"
"7548",-99,2,-99,547373,1,9,20,"F"
"7549",375,1,4,549560,1,9,20,"F"
"7550",563,1,4,551935,1,9,20,"F"
"7551",422,1,4,553546,1,9,20,"F"
"7552",391,1,4,555248,1,9,20,"F"
"7553",548,1,4,556435,1,9,20,"F"
"7554",-99,2,-99,557451,1,9,20,"F"
"7555",437,1,4,558748,1,9,20,"F"
"7556",-99,2,-99,559843,1,9,20,"F"
"7557",407,1,4,560889,1,9,20,"F"
"7558",343,1,4,562530,1,9,20,"F"
"7559",392,1,4,563451,1,9,20,"F"
"7560",-99,2,-99,564998,1,9,20,"F"
"7561",327,1,4,566296,1,9,20,"F"
"7562",345,1,4,568498,1,9,20,"F"
"7563",375,1,4,570826,1,9,20,"F"
"7564",327,1,4,572608,1,9,20,"F"
"7565",391,1,4,573889,1,9,20,"F"
"7566",-99,2,-99,575435,1,9,20,"F"
"7567",405,1,4,576546,1,9,20,"F"
"7568",-99,2,-99,578530,1,9,20,"F"
"7569",421,1,4,580139,1,9,20,"F"
"7570",358,1,4,581468,1,9,20,"F"
"7571",312,1,4,583014,1,9,20,"F"
"7572",328,1,4,585093,1,9,20,"F"
"7573",312,1,4,586998,1,9,20,"F"
"7574",343,1,4,589108,1,9,20,"F"
"7575",328,1,4,590905,1,9,20,"F"
"7576",-99,2,-99,592030,1,9,20,"F"
"7577",470,1,4,594373,1,9,20,"F"
"7578",359,1,4,596280,1,9,20,"F"
"7579",359,1,4,597421,1,9,20,"F"
"7580",-99,2,-99,598905,1,9,20,"F"
"7581",345,1,4,601076,1,9,20,"F"
"7582",405,1,4,603155,1,9,20,"F"
"7583",345,1,4,604623,1,9,20,"F"
"7584",-99,2,-99,606373,1,9,20,"F"
"7585",390,1,4,608218,1,9,20,"F"
"7586",422,1,4,610576,1,9,20,"F"
"7587",641,1,4,612498,1,9,20,"F"
"7588",329,1,4,614701,1,9,20,"F"
"7589",361,1,4,616810,1,9,20,"F"
"7590",-99,2,-99,619139,1,9,20,"F"
"7591",437,1,4,620421,1,9,20,"F"
"7592",405,1,4,622218,1,9,20,"F"
"7593",360,1,4,623733,1,9,20,"F"
"7594",360,1,4,624748,1,9,20,"F"
"7595",375,1,4,626796,1,9,20,"F"
"7596",-99,2,-99,627983,1,9,20,"F"
"7597",391,1,4,629810,1,9,20,"F"
"7598",392,1,4,630826,1,9,20,"F"
"7599",375,1,4,633201,1,9,20,"F"
"7600",375,1,4,635076,1,9,20,"F"
"7601",639,1,4,47584,1,29,18,"F"
"7602",405,1,4,48584,1,29,18,"F"
"7603",375,1,4,49661,1,29,18,"F"
"7604",345,1,4,51161,1,29,18,"F"
"7605",313,1,4,53364,1,29,18,"F"
"7606",-99,2,-99,55536,1,29,18,"F"
"7607",360,1,4,57536,1,29,18,"F"
"7608",266,1,4,59177,1,29,18,"F"
"7609",312,1,4,60834,1,29,18,"F"
"7610",421,1,4,63131,1,29,18,"F"
"7611",312,1,4,65084,1,29,18,"F"
"7612",-99,2,-99,66443,1,29,18,"F"
"7613",342,1,4,68381,1,29,18,"F"
"7614",-99,2,-99,69427,1,29,18,"F"
"7615",298,1,4,71098,1,29,18,"F"
"7616",359,1,4,73318,1,29,18,"F"
"7617",500,1,4,74959,1,29,18,"F"
"7618",375,1,4,75911,1,29,18,"F"
"7619",343,1,4,77521,1,29,18,"F"
"7620",407,1,4,79786,1,29,18,"F"
"7621",312,1,4,81802,1,29,18,"F"
"7622",265,2,4,83506,1,29,18,"F"
"7623",484,1,4,84818,1,29,18,"F"
"7624",407,1,4,86927,1,29,18,"F"
"7625",375,1,4,89302,1,29,18,"F"
"7626",327,1,4,90709,1,29,18,"F"
"7627",296,1,4,91756,1,29,18,"F"
"7628",390,1,4,93146,1,29,18,"F"
"7629",360,1,4,94661,1,29,18,"F"
"7630",-99,2,-99,95661,1,29,18,"F"
"7631",280,1,4,97818,1,29,18,"F"
"7632",391,1,4,98802,1,29,18,"F"
"7633",342,1,4,100881,1,29,18,"F"
"7634",345,1,4,102161,1,29,18,"F"
"7635",359,1,4,104334,1,29,18,"F"
"7636",343,1,4,106271,1,29,18,"F"
"7637",343,1,4,108646,1,29,18,"F"
"7638",-99,2,-99,110098,1,29,18,"F"
"7639",359,1,4,112364,1,29,18,"F"
"7640",359,1,4,113677,1,29,18,"F"
"7641",469,1,4,114677,1,29,18,"F"
"7642",375,1,4,116631,1,29,18,"F"
"7643",375,1,4,118193,1,29,18,"F"
"7644",-99,2,-99,120302,1,29,18,"F"
"7645",312,1,4,121802,1,29,18,"F"
"7646",297,1,4,122771,1,29,18,"F"
"7647",312,1,4,124052,1,29,18,"F"
"7648",329,1,4,124989,1,29,18,"F"
"7649",359,1,4,126584,1,29,18,"F"
"7650",423,1,4,128411,1,29,18,"F"
"7651",515,1,4,130146,1,29,18,"F"
"7652",-99,2,-99,132459,1,29,18,"F"
"7653",345,1,4,134036,1,29,18,"F"
"7654",265,1,4,135506,1,29,18,"F"
"7655",298,1,4,136661,1,29,18,"F"
"7656",328,1,4,138756,1,29,18,"F"
"7657",391,1,4,140068,1,29,18,"F"
"7658",-99,2,-99,142302,1,29,18,"F"
"7659",375,1,4,143927,1,29,18,"F"
"7660",312,1,4,145709,1,29,18,"F"
"7661",345,1,4,147161,1,29,18,"F"
"7662",-99,2,-99,149223,1,29,18,"F"
"7663",375,1,4,150177,1,29,18,"F"
"7664",-99,2,-99,151786,1,29,18,"F"
"7665",313,1,4,154193,1,29,18,"F"
"7666",296,1,4,155256,1,29,18,"F"
"7667",312,1,4,156959,1,29,18,"F"
"7668",407,1,4,158239,1,29,18,"F"
"7669",405,1,4,160506,1,29,18,"F"
"7670",375,1,4,161834,1,29,18,"F"
"7671",360,1,4,164146,1,29,18,"F"
"7672",-99,2,-99,166334,1,29,18,"F"
"7673",345,1,4,167739,1,29,18,"F"
"7674",-99,2,-99,170068,1,29,18,"F"
"7675",329,1,4,171552,1,29,18,"F"
"7676",390,1,4,172506,1,29,18,"F"
"7677",327,1,4,174584,1,29,18,"F"
"7678",-99,2,-99,176209,1,29,18,"F"
"7679",296,1,4,178177,1,29,18,"F"
"7680",328,1,4,179943,1,29,18,"F"
"7681",375,1,4,181473,1,29,18,"F"
"7682",-99,2,-99,183693,1,29,18,"F"
"7683",312,1,4,185834,1,29,18,"F"
"7684",313,1,4,186848,1,29,18,"F"
"7685",375,1,4,188693,1,29,18,"F"
"7686",359,1,4,190709,1,29,18,"F"
"7687",345,1,4,192223,1,29,18,"F"
"7688",-99,2,-99,194021,1,29,18,"F"
"7689",297,1,4,195834,1,29,18,"F"
"7690",312,1,4,197286,1,29,18,"F"
"7691",392,1,4,198364,1,29,18,"F"
"7692",359,1,4,199959,1,29,18,"F"
"7693",344,1,4,201802,1,29,18,"F"
"7694",-99,2,-99,203521,1,29,18,"F"
"7695",359,1,4,204989,1,29,18,"F"
"7696",-99,2,-99,206098,1,29,18,"F"
"7697",361,1,4,207098,1,29,18,"F"
"7698",-99,2,-99,209318,1,29,18,"F"
"7699",297,1,4,211521,1,29,18,"F"
"7700",312,1,4,213459,1,29,18,"F"
"7701",437,1,4,260302,1,29,18,"F"
"7702",375,1,4,261739,1,29,18,"F"
"7703",360,1,4,263146,1,29,18,"F"
"7704",329,1,4,264489,1,29,18,"F"
"7705",328,1,4,266068,1,29,18,"F"
"7706",-99,2,-99,267364,1,29,18,"F"
"7707",342,1,4,268381,1,29,18,"F"
"7708",-99,2,-99,269552,1,29,18,"F"
"7709",329,1,4,271598,1,29,18,"F"
"7710",-99,2,-99,273256,1,29,18,"F"
"7711",345,1,4,274348,1,29,18,"F"
"7712",283,1,4,275598,1,29,18,"F"
"7713",358,1,4,277006,1,29,18,"F"
"7714",-99,2,-99,278943,1,29,18,"F"
"7715",328,1,4,280381,1,29,18,"F"
"7716",360,1,4,281396,1,29,18,"F"
"7717",342,1,4,283006,1,29,18,"F"
"7718",359,1,4,284239,1,29,18,"F"
"7719",343,1,4,285709,1,29,18,"F"
"7720",484,1,4,286864,1,29,18,"F"
"7721",361,1,4,288473,1,29,18,"F"
"7722",-99,2,-99,290177,1,29,18,"F"
"7723",516,1,4,292223,1,29,18,"F"
"7724",-99,2,-99,294146,1,29,18,"F"
"7725",389,1,4,295084,1,29,18,"F"
"7726",345,1,4,297161,1,29,18,"F"
"7727",486,1,4,298223,1,29,18,"F"
"7728",-99,2,-99,299614,1,29,18,"F"
"7729",468,1,4,300646,1,29,18,"F"
"7730",500,1,4,302021,1,29,18,"F"
"7731",453,1,4,304131,1,29,18,"F"
"7732",454,1,4,305989,1,29,18,"F"
"7733",375,1,4,307677,1,29,18,"F"
"7734",313,1,4,309068,1,29,18,"F"
"7735",359,1,4,311318,1,29,18,"F"
"7736",-99,2,-99,313584,1,29,18,"F"
"7737",329,1,4,315677,1,29,18,"F"
"7738",313,1,4,316771,1,29,18,"F"
"7739",359,1,4,318568,1,29,18,"F"
"7740",486,1,4,320098,1,29,18,"F"
"7741",453,1,4,322443,1,29,18,"F"
"7742",-99,2,-99,324131,1,29,18,"F"
"7743",345,1,4,326036,1,29,18,"F"
"7744",452,1,4,328334,1,29,18,"F"
"7745",500,1,4,329943,1,29,18,"F"
"7746",454,1,4,331677,1,29,18,"F"
"7747",312,1,4,333802,1,29,18,"F"
"7748",312,1,4,335959,1,29,18,"F"
"7749",343,1,4,337396,1,29,18,"F"
"7750",-99,2,-99,338459,1,29,18,"F"
"7751",281,1,4,339771,1,29,18,"F"
"7752",-99,2,-99,341739,1,29,18,"F"
"7753",250,1,4,343786,1,29,18,"F"
"7754",250,1,4,345411,1,29,18,"F"
"7755",296,1,4,347193,1,29,18,"F"
"7756",312,1,4,349256,1,29,18,"F"
"7757",280,1,4,351334,1,29,18,"F"
"7758",-99,2,-99,353677,1,29,18,"F"
"7759",280,1,4,355318,1,29,18,"F"
"7760",297,1,4,356489,1,29,18,"F"
"7761",421,1,4,358881,1,29,18,"F"
"7762",282,1,4,360864,1,29,18,"F"
"7763",359,1,4,362193,1,29,18,"F"
"7764",-99,2,-99,363364,1,29,18,"F"
"7765",437,1,4,365631,1,29,18,"F"
"7766",-99,2,-99,367739,1,29,18,"F"
"7767",421,1,4,369256,1,29,18,"F"
"7768",516,1,4,370598,1,29,18,"F"
"7769",486,1,4,371723,1,29,18,"F"
"7770",672,1,4,374084,1,29,18,"F"
"7771",470,1,4,375364,1,29,18,"F"
"7772",609,1,4,376459,1,29,18,"F"
"7773",641,1,4,377598,1,29,18,"F"
"7774",-99,2,-99,378848,1,29,18,"F"
"7775",360,1,4,380646,1,29,18,"F"
"7776",-99,2,-99,382848,1,29,18,"F"
"7777",438,1,4,384864,1,29,18,"F"
"7778",359,1,4,386459,1,29,18,"F"
"7779",484,1,4,388443,1,29,18,"F"
"7780",578,1,4,389631,1,29,18,"F"
"7781",500,1,4,390818,1,29,18,"F"
"7782",375,1,4,392661,1,29,18,"F"
"7783",500,1,4,395006,1,29,18,"F"
"7784",-99,2,-99,396459,1,29,18,"F"
"7785",390,1,4,397881,1,29,18,"F"
"7786",345,1,4,399989,1,29,18,"F"
"7787",530,1,4,400943,1,29,18,"F"
"7788",483,1,4,402256,1,29,18,"F"
"7789",500,1,4,403552,1,29,18,"F"
"7790",-99,2,-99,405896,1,29,18,"F"
"7791",327,1,4,406834,1,29,18,"F"
"7792",452,1,4,408209,1,29,18,"F"
"7793",329,1,4,409989,1,29,18,"F"
"7794",-99,2,-99,411193,1,29,18,"F"
"7795",375,1,4,412521,1,29,18,"F"
"7796",312,1,4,414286,1,29,18,"F"
"7797",280,1,4,416256,1,29,18,"F"
"7798",-99,2,-99,417723,1,29,18,"F"
"7799",298,1,4,419473,1,29,18,"F"
"7800",265,1,4,421756,1,29,18,"F"
"7801",470,1,4,461989,1,29,18,"F"
"7802",360,1,4,463536,1,29,18,"F"
"7803",266,1,4,465286,1,29,18,"F"
"7804",-99,2,-99,467411,1,29,18,"F"
"7805",297,1,4,469114,1,29,18,"F"
"7806",-99,2,-99,470223,1,29,18,"F"
"7807",282,1,4,471786,1,29,18,"F"
"7808",297,1,4,473239,1,29,18,"F"
"7809",312,1,4,474959,1,29,18,"F"
"7810",-99,2,-99,476271,1,29,18,"F"
"7811",360,1,4,477521,1,29,18,"F"
"7812",-99,2,-99,478911,1,29,18,"F"
"7813",250,1,4,480131,1,29,18,"F"
"7814",-99,2,-99,482364,1,29,18,"F"
"7815",298,1,4,483411,1,29,18,"F"
"7816",-99,2,-99,484677,1,29,18,"F"
"7817",375,1,4,486131,1,29,18,"F"
"7818",422,1,4,487521,1,29,18,"F"
"7819",345,1,4,488536,1,29,18,"F"
"7820",327,1,4,489521,1,29,18,"F"
"7821",405,1,4,491709,1,29,18,"F"
"7822",-99,2,-99,492943,1,29,18,"F"
"7823",358,1,4,495006,1,29,18,"F"
"7824",-99,2,-99,496943,1,29,18,"F"
"7825",375,1,4,497927,1,29,18,"F"
"7826",-99,2,-99,499614,1,29,18,"F"
"7827",280,1,4,501943,1,29,18,"F"
"7828",391,1,4,503098,1,29,18,"F"
"7829",327,1,4,505271,1,29,18,"F"
"7830",345,1,4,507364,1,29,18,"F"
"7831",360,1,4,508271,1,29,18,"F"
"7832",-99,2,-99,509286,1,29,18,"F"
"7833",375,1,4,510614,1,29,18,"F"
"7834",532,1,4,511927,1,29,18,"F"
"7835",688,1,4,513396,1,29,18,"F"
"7836",484,1,4,514552,1,29,18,"F"
"7837",312,1,4,516584,1,29,18,"F"
"7838",361,1,4,518848,1,29,18,"F"
"7839",296,1,4,520802,1,29,18,"F"
"7840",-99,2,-99,522506,1,29,18,"F"
"7841",375,1,4,523568,1,29,18,"F"
"7842",345,1,4,524723,1,29,18,"F"
"7843",438,1,4,526239,1,29,18,"F"
"7844",405,1,4,527693,1,29,18,"F"
"7845",407,1,4,529927,1,29,18,"F"
"7846",375,1,4,531661,1,29,18,"F"
"7847",392,1,4,533364,1,29,18,"F"
"7848",-99,2,-99,535693,1,29,18,"F"
"7849",313,1,4,536739,1,29,18,"F"
"7850",345,1,4,537848,1,29,18,"F"
"7851",470,1,4,539223,1,29,18,"F"
"7852",389,1,4,541584,1,29,18,"F"
"7853",358,1,4,543256,1,29,18,"F"
"7854",-99,2,-99,545098,1,29,18,"F"
"7855",266,1,4,546427,1,29,18,"F"
"7856",-99,2,-99,548646,1,29,18,"F"
"7857",437,1,4,550209,1,29,18,"F"
"7858",579,1,4,551348,1,29,18,"F"
"7859",595,1,4,552786,1,29,18,"F"
"7860",486,1,4,554848,1,29,18,"F"
"7861",437,1,4,557131,1,29,18,"F"
"7862",282,2,4,559177,1,29,18,"F"
"7863",500,1,4,560598,1,29,18,"F"
"7864",515,1,4,562146,1,29,18,"F"
"7865",547,1,4,563146,1,29,18,"F"
"7866",562,1,4,564709,1,29,18,"F"
"7867",361,1,4,566348,1,29,18,"F"
"7868",-99,2,-99,568506,1,29,18,"F"
"7869",312,1,4,569709,1,29,18,"F"
"7870",359,1,4,571239,1,29,18,"F"
"7871",405,1,4,572256,1,29,18,"F"
"7872",407,1,4,573536,1,29,18,"F"
"7873",484,1,4,575864,1,29,18,"F"
"7874",-99,2,-99,577568,1,29,18,"F"
"7875",327,1,4,578959,1,29,18,"F"
"7876",361,1,4,580473,1,29,18,"F"
"7877",500,1,4,582584,1,29,18,"F"
"7878",390,1,4,584881,1,29,18,"F"
"7879",407,1,4,586614,1,29,18,"F"
"7880",-99,2,-99,587693,1,29,18,"F"
"7881",342,1,4,590006,1,29,18,"F"
"7882",500,1,4,591146,1,29,18,"F"
"7883",390,1,4,593506,1,29,18,"F"
"7884",-99,2,-99,595756,1,29,18,"F"
"7885",328,1,4,597943,1,29,18,"F"
"7886",-99,2,-99,600098,1,29,18,"F"
"7887",438,1,4,601348,1,29,18,"F"
"7888",454,1,4,602614,1,29,18,"F"
"7889",390,1,4,604756,1,29,18,"F"
"7890",392,1,4,607114,1,29,18,"F"
"7891",375,1,4,609146,1,29,18,"F"
"7892",-99,2,-99,611036,1,29,18,"F"
"7893",327,1,4,613146,1,29,18,"F"
"7894",328,1,4,614443,1,29,18,"F"
"7895",329,1,4,616677,1,29,18,"F"
"7896",343,1,4,617771,1,29,18,"F"
"7897",389,1,4,619959,1,29,18,"F"
"7898",342,1,4,621631,1,29,18,"F"
"7899",391,1,4,623598,1,29,18,"F"
"7900",-99,2,-99,624881,1,29,18,"F"
"7901",375,1,4,38036,1,21,19,"F"
"7902",391,1,4,39615,1,21,19,"F"
"7903",313,1,4,40818,1,21,19,"F"
"7904",361,1,4,42395,1,21,19,"F"
"7905",296,1,4,43974,1,21,19,"F"
"7906",375,1,4,46349,1,21,19,"F"
"7907",298,1,4,48083,1,21,19,"F"
"7908",392,2,4,49661,1,21,19,"F"
"7909",782,1,4,51583,1,21,19,"F"
"7910",547,1,4,53318,1,21,19,"F"
"7911",484,1,4,54474,1,21,19,"F"
"7912",405,1,4,55615,1,21,19,"F"
"7913",407,1,4,56599,1,21,19,"F"
"7914",408,1,4,58145,1,21,19,"F"
"7915",547,1,4,59256,1,21,19,"F"
"7916",-99,2,-99,60568,1,21,19,"F"
"7917",359,1,4,62631,1,21,19,"F"
"7918",329,1,4,64224,1,21,19,"F"
"7919",375,1,4,66256,1,21,19,"F"
"7920",343,1,4,67865,1,21,19,"F"
"7921",345,1,4,69333,1,21,19,"F"
"7922",313,2,4,71568,1,21,19,"F"
"7923",343,1,4,73193,1,21,19,"F"
"7924",421,1,4,74474,1,21,19,"F"
"7925",391,1,4,76833,1,21,19,"F"
"7926",485,1,4,78818,1,21,19,"F"
"7927",500,1,4,79756,1,21,19,"F"
"7928",-99,2,-99,81161,1,21,19,"F"
"7929",345,1,4,83520,1,21,19,"F"
"7930",655,1,4,84553,1,21,19,"F"
"7931",360,1,4,86693,1,21,19,"F"
"7932",280,1,4,88115,1,21,19,"F"
"7933",313,1,4,90365,1,21,19,"F"
"7934",437,1,4,91428,1,21,19,"F"
"7935",313,1,4,92395,1,21,19,"F"
"7936",-99,2,-99,93865,1,21,19,"F"
"7937",298,1,4,95145,1,21,19,"F"
"7938",342,1,4,96803,1,21,19,"F"
"7939",407,1,4,98911,1,21,19,"F"
"7940",329,1,4,101145,1,21,19,"F"
"7941",344,1,4,102224,1,21,19,"F"
"7942",-99,2,-99,103474,1,21,19,"F"
"7943",296,1,4,105303,1,21,19,"F"
"7944",390,1,4,107568,1,21,19,"F"
"7945",453,1,4,108833,1,21,19,"F"
"7946",517,1,4,109786,1,21,19,"F"
"7947",296,1,4,110849,1,21,19,"F"
"7948",515,1,4,112928,1,21,19,"F"
"7949",470,1,4,114536,1,21,19,"F"
"7950",-99,2,-99,115490,1,21,19,"F"
"7951",280,1,4,117006,1,21,19,"F"
"7952",328,1,4,118803,1,21,19,"F"
"7953",343,1,4,120865,1,21,19,"F"
"7954",343,1,4,122381,1,21,19,"F"
"7955",375,1,4,123756,1,21,19,"F"
"7956",-99,2,-99,125583,1,21,19,"F"
"7957",297,1,4,127506,1,21,19,"F"
"7958",329,1,4,129349,1,21,19,"F"
"7959",345,1,4,130536,1,21,19,"F"
"7960",469,1,4,132599,1,21,19,"F"
"7961",530,1,4,134006,1,21,19,"F"
"7962",-99,2,-99,135115,1,21,19,"F"
"7963",390,1,4,136193,1,21,19,"F"
"7964",546,1,4,137224,1,21,19,"F"
"7965",437,1,4,138553,1,21,19,"F"
"7966",-99,2,-99,140724,1,21,19,"F"
"7967",312,1,4,142849,1,21,19,"F"
"7968",423,1,4,144020,1,21,19,"F"
"7969",391,1,4,145395,1,21,19,"F"
"7970",423,1,4,147333,1,21,19,"F"
"7971",407,1,4,148333,1,21,19,"F"
"7972",-99,2,-99,149506,1,21,19,"F"
"7973",375,1,4,151411,1,21,19,"F"
"7974",-99,2,-99,152599,1,21,19,"F"
"7975",359,1,4,154865,1,21,19,"F"
"7976",-99,2,-99,156990,1,21,19,"F"
"7977",327,1,4,158068,1,21,19,"F"
"7978",500,1,4,160115,1,21,19,"F"
"7979",389,1,4,161631,1,21,19,"F"
"7980",375,1,4,163490,1,21,19,"F"
"7981",-99,1,-99,165161,1,21,19,"F"
"7982",-99,2,-99,166286,1,21,19,"F"
"7983",342,1,4,167553,1,21,19,"F"
"7984",329,1,4,168786,1,21,19,"F"
"7985",360,1,4,170333,1,21,19,"F"
"7986",-99,2,-99,172161,1,21,19,"F"
"7987",297,1,4,174006,1,21,19,"F"
"7988",421,1,4,175053,1,21,19,"F"
"7989",359,1,4,176490,1,21,19,"F"
"7990",422,1,4,178318,1,21,19,"F"
"7991",452,1,4,180006,1,21,19,"F"
"7992",-99,2,-99,181458,1,21,19,"F"
"7993",421,1,4,183474,1,21,19,"F"
"7994",750,1,4,185786,1,21,19,"F"
"7995",438,1,4,188161,1,21,19,"F"
"7996",343,1,4,189615,1,21,19,"F"
"7997",468,1,4,190693,1,21,19,"F"
"7998",328,1,4,192958,1,21,19,"F"
"7999",594,1,4,193974,1,21,19,"F"
"8000",-99,2,-99,195286,1,21,19,"F"
"8001",421,1,4,256240,1,21,19,"F"
"8002",-99,2,-99,257193,1,21,19,"F"
"8003",375,1,4,259208,1,21,19,"F"
"8004",343,1,4,261506,1,21,19,"F"
"8005",422,1,4,263568,1,21,19,"F"
"8006",-99,2,-99,265270,1,21,19,"F"
"8007",454,1,4,266474,1,21,19,"F"
"8008",470,1,4,267958,1,21,19,"F"
"8009",516,1,4,269208,1,21,19,"F"
"8010",485,1,4,271443,1,21,19,"F"
"8011",438,1,4,272365,1,21,19,"F"
"8012",375,1,4,273286,1,21,19,"F"
"8013",391,1,4,275349,1,21,19,"F"
"8014",-99,2,-99,276365,1,21,19,"F"
"8015",359,1,4,278224,1,21,19,"F"
"8016",407,1,4,279224,1,21,19,"F"
"8017",389,1,4,281256,1,21,19,"F"
"8018",-99,2,-99,282270,1,21,19,"F"
"8019",407,1,4,283536,1,21,19,"F"
"8020",407,1,4,284833,1,21,19,"F"
"8021",391,1,4,286583,1,21,19,"F"
"8022",-99,2,-99,288006,1,21,19,"F"
"8023",345,1,4,289458,1,21,19,"F"
"8024",390,1,4,291053,1,21,19,"F"
"8025",391,1,4,293333,1,21,19,"F"
"8026",-99,2,-99,294303,1,21,19,"F"
"8027",375,1,4,295740,1,21,19,"F"
"8028",467,1,4,297428,1,21,19,"F"
"8029",422,1,4,298568,1,21,19,"F"
"8030",437,1,4,300303,1,21,19,"F"
"8031",405,1,4,302553,1,21,19,"F"
"8032",454,1,4,304536,1,21,19,"F"
"8033",500,1,4,306849,1,21,19,"F"
"8034",-99,2,-99,308583,1,21,19,"F"
"8035",298,1,4,310333,1,21,19,"F"
"8036",-99,2,-99,312724,1,21,19,"F"
"8037",438,1,4,313693,1,21,19,"F"
"8038",389,1,4,315131,1,21,19,"F"
"8039",516,1,4,316770,1,21,19,"F"
"8040",391,1,4,318365,1,21,19,"F"
"8041",671,1,4,320678,1,21,19,"F"
"8042",-99,2,-99,322443,1,21,19,"F"
"8043",343,1,4,324240,1,21,19,"F"
"8044",375,1,4,325365,1,21,19,"F"
"8045",375,1,4,327161,1,21,19,"F"
"8046",-99,2,-99,329458,1,21,19,"F"
"8047",375,1,4,330661,1,21,19,"F"
"8048",532,1,4,331583,1,21,19,"F"
"8049",422,1,4,332693,1,21,19,"F"
"8050",342,1,4,335053,1,21,19,"F"
"8051",704,1,4,336786,1,21,19,"F"
"8052",-99,2,-99,337990,1,21,19,"F"
"8053",345,1,4,339770,1,21,19,"F"
"8054",375,2,4,341990,1,21,19,"F"
"8055",470,1,4,343161,1,21,19,"F"
"8056",470,1,4,345520,1,21,19,"F"
"8057",517,1,4,347536,1,21,19,"F"
"8058",469,1,4,349349,1,21,19,"F"
"8059",468,1,4,351131,1,21,19,"F"
"8060",-99,2,-99,352490,1,21,19,"F"
"8061",282,1,4,353786,1,21,19,"F"
"8062",375,1,4,355506,1,21,19,"F"
"8063",486,1,4,357145,1,21,19,"F"
"8064",-99,2,-99,359333,1,21,19,"F"
