onset	duration	value	response	rt	good	SU	misport_code	misport_port	misport_time	misport_time_error	seq
162.1262	1	10	1	359	1	ASCS_31121976	0	0	0	0	1
163.1929	1	10	1	396.3	1	ASCS_31121976	0	0	0	0	2
164.4095	1	10	1	331.7	1	ASCS_31121976	0	0	0	0	3
165.9927	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
167.576	1	10	1	333.2	1	ASCS_31121976	0	0	0	0	1
169.1593	1	10	1	317.8	1	ASCS_31121976	0	0	0	0	2
170.9259	1	10	1	519.2	1	ASCS_31121976	0	0	0	0	3
172.4424	1	10	1	362.7	1	ASCS_31121976	0	0	0	0	4
173.4757	1	10	1	449.4	1	ASCS_31121976	0	0	0	0	5
175.2757	1	10	1	521.4	1	ASCS_31121976	0	0	0	0	6
176.7256	1	10	1	335.4	1	ASCS_31121976	0	0	0	0	7
178.1255	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
179.5255	1	10	1	335.6	1	ASCS_31121976	0	0	0	0	1
180.5921	1	10	1	356.9	1	ASCS_31121976	0	0	0	0	2
182.292	1	10	1	353	1	ASCS_31121976	0	0	0	0	3
184.1086	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
185.9252	1	10	1	351.8	1	ASCS_31121976	0	0	0	0	1
187.5585	1	10	1	318.4	1	ASCS_31121976	0	0	0	0	2
188.9084	1	10	1	344.6	1	ASCS_31121976	0	0	0	0	3
190.3583	1	21	1	334.6	1	ASCS_31121976	0	0	0	0	0
191.7916	1	10	1	309.3	1	ASCS_31121976	0	0	0	0	1
192.9582	1	10	1	342.7	1	ASCS_31121976	0	0	0	0	2
194.2582	1	10	1	322.7	1	ASCS_31121976	0	0	0	0	3
195.9247	1	10	1	336.2	1	ASCS_31121976	0	0	0	0	4
197.258	1	10	1	458.9	1	ASCS_31121976	0	0	0	0	5
198.6246	1	10	1	324.3	1	ASCS_31121976	0	0	0	0	6
200.2412	1	10	1	339.7	1	ASCS_31121976	0	0	0	0	7
201.4245	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
202.6078	1	10	1	405	1	ASCS_31121976	0	0	0	0	1
203.7911	1	10	1	357.8	1	ASCS_31121976	0	0	0	0	2
205.9243	1	10	1	432.5	1	ASCS_31121976	0	0	0	0	3
206.8909	1	10	1	441.9	1	ASCS_31121976	0	0	0	0	4
208.7075	1	10	1	401.3	1	ASCS_31121976	0	0	0	0	5
210.1908	1	10	1	438	1	ASCS_31121976	0	0	0	0	6
211.4907	1	10	1	274.1	1	ASCS_31121976	0	0	0	0	7
212.9573	1	10	1	359.5	1	ASCS_31121976	0	0	0	0	8
214.1906	1	10	1	390.1	1	ASCS_31121976	0	0	0	0	9
215.7239	1	21	1	328.8	1	ASCS_31121976	0	0	0	0	0
217.2571	1	10	1	427.6	1	ASCS_31121976	0	0	0	0	1
218.4404	1	10	1	348.3	1	ASCS_31121976	0	0	0	0	2
220.257	1	10	1	339.7	1	ASCS_31121976	0	0	0	0	3
221.357	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
222.4569	1	10	1	491.8	1	ASCS_31121976	0	0	0	0	1
223.9402	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
225.4234	1	10	1	357.3	1	ASCS_31121976	0	0	0	0	1
227.0234	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
228.6233	1	10	1	405.3	1	ASCS_31121976	0	0	0	0	1
229.9066	1	10	1	338.1	1	ASCS_31121976	0	0	0	0	2
231.3065	1	10	1	314.1	1	ASCS_31121976	0	0	0	0	3
232.8898	1	10	1	426.8	1	ASCS_31121976	0	0	0	0	4
234.2897	1	10	1	386.9	1	ASCS_31121976	0	0	0	0	5
235.473	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
236.6563	1	10	1	420.2	1	ASCS_31121976	0	0	0	0	1
237.9562	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
239.2562	1	10	1	540.4	1	ASCS_31121976	0	0	0	0	1
241.0728	1	10	1	403.7	1	ASCS_31121976	0	0	0	0	2
242.4727	1	10	1	347.8	1	ASCS_31121976	0	0	0	0	3
244.206	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
245.9392	1	10	1	353.3	1	ASCS_31121976	0	0	0	0	1
247.3558	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
285.2875	1	10	2	652.6	1	ASCS_31121976	0	0	0	0	1
286.4707	1	10	2	445.4	1	ASCS_31121976	0	0	0	0	2
287.8541	1	10	2	326	1	ASCS_31121976	0	0	0	0	3
289.3039	1	10	2	428.2	1	ASCS_31121976	0	0	0	0	4
291.0372	1	10	2	422.9	1	ASCS_31121976	0	0	0	0	5
292.5038	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
293.9704	1	10	2	353.7	1	ASCS_31121976	0	0	0	0	1
295.1704	1	10	2	369.6	1	ASCS_31121976	0	0	0	0	2
296.2704	1	10	2	389.7	1	ASCS_31121976	0	0	0	0	3
297.9536	1	10	2	434.4	1	ASCS_31121976	0	0	0	0	4
299.0036	1	10	2	360.4	1	ASCS_31121976	0	0	0	0	5
300.4702	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
301.9368	1	10	2	435.2	1	ASCS_31121976	0	0	0	0	1
303.3367	1	10	2	363.3	1	ASCS_31121976	0	0	0	0	2
304.8033	1	10	2	416.7	1	ASCS_31121976	0	0	0	0	3
305.8366	1	10	2	535.4	1	ASCS_31121976	0	0	0	0	4
307.5032	1	10	2	420.8	1	ASCS_31121976	0	0	0	0	5
308.6031	1	10	2	424.8	1	ASCS_31121976	0	0	0	0	6
310.1531	1	10	2	410.8	1	ASCS_31121976	0	0	0	0	7
311.9697	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
313.7862	1	10	2	345.7	1	ASCS_31121976	0	0	0	0	1
315.4028	1	10	2	313	1	ASCS_31121976	0	0	0	0	2
316.8861	1	10	2	349.7	1	ASCS_31121976	0	0	0	0	3
318.4527	1	10	2	351.1	1	ASCS_31121976	0	0	0	0	4
320.2693	1	10	2	358.5	1	ASCS_31121976	0	0	0	0	5
321.8192	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
323.3692	1	10	2	346.6	1	ASCS_31121976	0	0	0	0	1
325.1857	1	10	2	434.1	1	ASCS_31121976	0	0	0	0	2
326.3857	1	10	2	450	1	ASCS_31121976	0	0	0	0	3
327.8356	1	10	2	344.2	1	ASCS_31121976	0	0	0	0	4
330.1189	1	10	2	524.8	1	ASCS_31121976	0	0	0	0	5
331.1521	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
332.1854	1	10	2	474.3	1	ASCS_31121976	0	0	0	0	1
333.2687	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
334.352	1	10	2	563.7	1	ASCS_31121976	0	0	0	0	1
335.5186	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
336.6852	1	10	2	454.5	1	ASCS_31121976	0	0	0	0	1
337.9352	1	10	2	484.5	1	ASCS_31121976	0	0	0	0	2
339.6684	1	10	2	415.3	1	ASCS_31121976	0	0	0	0	3
340.8851	1	10	2	510.6	1	ASCS_31121976	0	0	0	0	4
342.5849	1	10	2	474.8	1	ASCS_31121976	0	0	0	0	5
344.2349	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
345.8848	1	10	2	374.8	1	ASCS_31121976	0	0	0	0	1
347.2181	1	10	2	401.6	1	ASCS_31121976	0	0	0	0	2
348.3181	1	10	2	581.5	1	ASCS_31121976	0	0	0	0	3
349.4514	1	10	2	424.1	1	ASCS_31121976	0	0	0	0	4
350.768	1	10	2	387.5	1	ASCS_31121976	0	0	0	0	5
352.2512	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
353.7345	1	10	2	381.1	1	ASCS_31121976	0	0	0	0	1
355.0678	1	10	2	519.7	1	ASCS_31121976	0	0	0	0	2
356.3844	1	10	2	579.1	1	ASCS_31121976	0	0	0	0	3
357.9343	1	10	2	517.2	1	ASCS_31121976	0	0	0	0	4
359.6176	1	10	2	561.9	1	ASCS_31121976	0	0	0	0	5
361.4008	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
363.1841	1	10	2	355.4	1	ASCS_31121976	0	0	0	0	1
364.5007	1	10	2	430.8	1	ASCS_31121976	0	0	0	0	2
366.184	1	10	2	347.4	1	ASCS_31121976	0	0	0	0	3
367.7505	1	10	2	365	1	ASCS_31121976	0	0	0	0	4
369.1672	1	10	2	420.2	1	ASCS_31121976	0	0	0	0	5
370.8671	1	10	2	416.3	1	ASCS_31121976	0	0	0	0	6
373.5669	1	10	2	516.4	1	ASCS_31121976	0	0	0	0	7
374.4836	1	10	2	527.8	1	ASCS_31121976	0	0	0	0	8
375.5502	1	10	2	533.1	1	ASCS_31121976	0	0	0	0	9
376.8668	1	10	2	496.6	1	ASCS_31121976	0	0	0	0	10
377.9334	1	10	2	470	1	ASCS_31121976	0	0	0	0	11
379.0334	1	10	2	425.9	1	ASCS_31121976	0	0	0	0	12
380.7	1	10	2	583.3	1	ASCS_31121976	0	0	0	0	13
382.0832	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
383.4665	1	10	-99	-99	1	ASCS_31121976	0	0	0	0	1
384.6498	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
385.8331	1	10	2	346.2	1	ASCS_31121976	0	0	0	0	1
387.2997	1	10	2	447.5	1	ASCS_31121976	0	0	0	0	2
388.8829	1	10	2	368.4	1	ASCS_31121976	0	0	0	0	3
390.5995	1	10	2	555.7	1	ASCS_31121976	0	0	0	0	4
391.8828	1	10	2	520.4	1	ASCS_31121976	0	0	0	0	5
393.3828	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
394.8827	1	10	2	320.5	1	ASCS_31121976	0	0	0	0	1
395.9993	1	10	2	403.9	1	ASCS_31121976	0	0	0	0	2
397.2326	1	10	2	354.6	1	ASCS_31121976	0	0	0	0	3
398.4492	1	10	2	449.9	1	ASCS_31121976	0	0	0	0	4
399.5991	1	10	2	452.1	1	ASCS_31121976	0	0	0	0	5
400.6824	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
401.7657	1	10	2	477.4	1	ASCS_31121976	0	0	0	0	1
403.499	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
405.2322	1	10	2	402.9	1	ASCS_31121976	0	0	0	0	1
406.6655	1	10	2	441.6	1	ASCS_31121976	0	0	0	0	2
407.7655	1	10	2	349.6	1	ASCS_31121976	0	0	0	0	3
409.382	1	10	2	349.1	1	ASCS_31121976	0	0	0	0	4
411.1153	1	10	2	391.8	1	ASCS_31121976	0	0	0	0	5
412.5152	1	10	2	319.8	1	ASCS_31121976	0	0	0	0	6
415.0318	1	10	2	379.2	1	ASCS_31121976	0	0	0	0	7
415.9984	1	10	2	532.6	1	ASCS_31121976	0	0	0	0	8
417.5983	1	10	2	324.7	1	ASCS_31121976	0	0	0	0	9
418.915	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
420.2316	1	10	2	331.4	1	ASCS_31121976	0	0	0	0	1
421.8815	1	10	2	569.5	1	ASCS_31121976	0	0	0	0	2
423.6314	1	10	2	355.6	1	ASCS_31121976	0	0	0	0	3
424.8314	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
426.0313	1	10	2	419.7	1	ASCS_31121976	0	0	0	0	1
427.2813	1	10	2	353.6	1	ASCS_31121976	0	0	0	0	2
428.5812	1	10	2	397.7	1	ASCS_31121976	0	0	0	0	3
429.7145	1	10	2	464.4	1	ASCS_31121976	0	0	0	0	4
430.9478	1	10	2	383.1	1	ASCS_31121976	0	0	0	0	5
432.2144	1	10	2	380.5	1	ASCS_31121976	0	0	0	0	6
433.6643	1	10	2	402.6	1	ASCS_31121976	0	0	0	0	7
434.7476	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
435.8475	1	10	-99	-99	1	ASCS_31121976	0	0	0	0	1
437.0142	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
438.1808	1	10	2	334	1	ASCS_31121976	0	0	0	0	1
439.6641	1	10	2	354.7	1	ASCS_31121976	0	0	0	0	2
440.9973	1	10	2	445.6	1	ASCS_31121976	0	0	0	0	3
442.6639	1	10	2	378.9	1	ASCS_31121976	0	0	0	0	4
444.1639	1	10	2	398.9	1	ASCS_31121976	0	0	0	0	5
445.6638	1	10	2	355	1	ASCS_31121976	0	0	0	0	6
446.8971	1	10	2	353.7	1	ASCS_31121976	0	0	0	0	7
448.497	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
450.0969	1	10	2	609.8	1	ASCS_31121976	0	0	0	0	1
451.2969	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
452.4967	1	10	2	386	1	ASCS_31121976	0	0	0	0	1
453.9634	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
457.23	1	10	2	500.6	1	ASCS_31121976	0	0	0	0	1
458.5799	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
459.9298	1	10	2	376.8	1	ASCS_31121976	0	0	0	0	1
461.2131	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
462.4964	1	10	2	402.2	1	ASCS_31121976	0	0	0	0	1
464.0463	1	10	2	404.3	1	ASCS_31121976	0	0	0	0	2
465.4796	1	10	2	315	1	ASCS_31121976	0	0	0	0	3
467.0962	1	10	2	346.4	1	ASCS_31121976	0	0	0	0	4
468.7961	1	10	2	358.5	1	ASCS_31121976	0	0	0	0	5
470.396	1	10	2	326.5	1	ASCS_31121976	0	0	0	0	6
471.7126	1	10	2	386	1	ASCS_31121976	0	0	0	0	7
472.7626	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
473.8126	1	10	2	333.9	1	ASCS_31121976	0	0	0	0	1
475.1125	1	10	2	394	1	ASCS_31121976	0	0	0	0	2
476.3458	1	10	2	440.7	1	ASCS_31121976	0	0	0	0	3
477.879	1	10	2	395.5	1	ASCS_31121976	0	0	0	0	4
479.479	1	10	2	411.5	1	ASCS_31121976	0	0	0	0	5
480.9622	1	10	2	320.3	1	ASCS_31121976	0	0	0	0	6
482.2122	1	10	2	318.2	1	ASCS_31121976	0	0	0	0	7
483.862	1	21	2	412.4	1	ASCS_31121976	0	0	0	0	0
485.512	1	10	2	410.4	1	ASCS_31121976	0	0	0	0	1
487.2286	1	21	-99	-99	1	ASCS_31121976	0	0	0	0	0
488.9452	1	10	2	465.2	1	ASCS_31121976	0	0	0	0	1
490.3618	1	10	2	408.6	1	ASCS_31121976	0	0	0	0	2
491.4784	1	10	2	444	1	ASCS_31121976	0	0	0	0	3
492.7617	1	10	2	504.7	1	ASCS_31121976	0	0	0	0	4
493.8948	1	10	2	539.5	1	ASCS_31121976	0	0	0	0	5
494.945	1	10	2	561.3	1	ASCS_31121976	0	0	0	0	6
496.1616	1	10	2	448.7	1	ASCS_31121976	0	0	0	0	7
497.2782	1	21	4	9092	1	ASCS_31121976	0	0	0	0	0
35.7318	1	10	2	326.3	1	B_FE_24011989	0	0	0	0	1
36.9151	1	10	2	327	1	B_FE_24011989	0	0	0	0	2
38.1484	1	10	2	341.7	1	B_FE_24011989	0	0	0	0	3
39.2317	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
40.315	1	10	2	303.1	1	B_FE_24011989	0	0	0	0	1
42.0982	1	21	2	311.9	1	B_FE_24011989	0	0	0	0	0
43.8815	1	10	2	368.6	1	B_FE_24011989	0	0	0	0	1
45.2648	1	10	2	393.3	1	B_FE_24011989	0	0	0	0	2
46.3147	1	10	2	447.4	1	B_FE_24011989	0	0	0	0	3
47.848	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
49.3813	1	10	2	308.7	1	B_FE_24011989	0	0	0	0	1
50.8645	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
52.3478	1	10	2	302.2	1	B_FE_24011989	0	0	0	0	1
53.9644	1	10	2	333.7	1	B_FE_24011989	0	0	0	0	2
55.4143	1	10	2	451.7	1	B_FE_24011989	0	0	0	0	3
56.531	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
57.6476	1	10	2	346.5	1	B_FE_24011989	0	0	0	0	1
58.8809	1	10	2	329.1	1	B_FE_24011989	0	0	0	0	2
60.6141	1	10	2	499.9	1	B_FE_24011989	0	0	0	0	3
62.0807	1	10	2	393.3	1	B_FE_24011989	0	0	0	0	4
63.714	1	10	2	472	1	B_FE_24011989	0	0	0	0	5
64.8639	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
66.0139	1	10	2	380	1	B_FE_24011989	0	0	0	0	1
67.2639	1	10	2	346	1	B_FE_24011989	0	0	0	0	2
68.4138	1	10	2	380.2	1	B_FE_24011989	0	0	0	0	3
69.4637	1	10	2	418.3	1	B_FE_24011989	0	0	0	0	4
70.8304	1	10	2	411.5	1	B_FE_24011989	0	0	0	0	5
72.2136	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
73.5969	1	10	2	317	1	B_FE_24011989	0	0	0	0	1
75.2635	1	10	2	426.4	1	B_FE_24011989	0	0	0	0	2
77.9467	1	10	2	399.1	1	B_FE_24011989	0	0	0	0	3
78.88	1	10	2	425.9	1	B_FE_24011989	0	0	0	0	4
80.1132	1	10	2	376.7	1	B_FE_24011989	0	0	0	0	5
81.1966	1	10	2	349.2	1	B_FE_24011989	0	0	0	0	6
82.3299	1	10	2	367.9	1	B_FE_24011989	0	0	0	0	7
83.9465	1	10	2	383.3	1	B_FE_24011989	0	0	0	0	8
85.0964	1	10	2	417.5	1	B_FE_24011989	0	0	0	0	9
86.413	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
87.7297	1	10	2	376.1	1	B_FE_24011989	0	0	0	0	1
88.7963	1	21	2	333.5	1	B_FE_24011989	0	0	0	0	0
89.8629	1	10	2	386.9	1	B_FE_24011989	0	0	0	0	1
91.5795	1	10	2	398.3	1	B_FE_24011989	0	0	0	0	2
93.1294	1	10	2	416.4	1	B_FE_24011989	0	0	0	0	3
94.3127	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
95.496	1	10	2	369.8	1	B_FE_24011989	0	0	0	0	1
97.2126	1	10	2	445.1	1	B_FE_24011989	0	0	0	0	2
98.6459	1	10	2	371.8	1	B_FE_24011989	0	0	0	0	3
99.6791	1	10	2	378.6	1	B_FE_24011989	0	0	0	0	4
100.8291	1	10	2	396.6	1	B_FE_24011989	0	0	0	0	5
102.4624	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
104.0956	1	10	2	378.1	1	B_FE_24011989	0	0	0	0	1
105.6455	1	10	2	364.2	1	B_FE_24011989	0	0	0	0	2
107.4288	1	10	2	420.9	1	B_FE_24011989	0	0	0	0	3
109.0288	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
110.6287	1	10	2	356.9	1	B_FE_24011989	0	0	0	0	1
111.7453	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
112.8619	1	10	2	299.7	1	B_FE_24011989	0	0	0	0	1
114.0619	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
115.2618	1	10	2	315.8	1	B_FE_24011989	0	0	0	0	1
116.8284	1	10	2	429.2	1	B_FE_24011989	0	0	0	0	2
119.7116	1	10	2	426	1	B_FE_24011989	0	0	0	0	3
120.7616	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
121.8115	1	10	2	326.1	1	B_FE_24011989	0	0	0	0	1
123.4448	1	10	2	404.8	1	B_FE_24011989	0	0	0	0	2
125.1281	1	10	2	385.5	1	B_FE_24011989	0	0	0	0	3
126.6447	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
128.1613	1	10	2	328.2	1	B_FE_24011989	0	0	0	0	1
129.6612	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
131.1612	1	10	2	384.3	1	B_FE_24011989	0	0	0	0	1
132.8444	1	10	2	381.1	1	B_FE_24011989	0	0	0	0	2
134.3777	1	10	2	335.8	1	B_FE_24011989	0	0	0	0	3
136.1443	1	21	2	313.2	1	B_FE_24011989	0	0	0	0	0
137.9109	1	10	2	370.5	1	B_FE_24011989	0	0	0	0	1
139.3441	1	10	2	361.3	1	B_FE_24011989	0	0	0	0	2
140.6774	1	10	2	340	1	B_FE_24011989	0	0	0	0	3
141.744	1	10	2	377.4	1	B_FE_24011989	0	0	0	0	4
143.3606	1	10	2	424.7	1	B_FE_24011989	0	0	0	0	5
145.1272	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
146.8938	1	10	2	347.6	1	B_FE_24011989	0	0	0	0	1
148.6604	1	10	2	325	1	B_FE_24011989	0	0	0	0	2
149.9937	1	10	2	383.7	1	B_FE_24011989	0	0	0	0	3
151.627	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
153.2602	1	10	2	365.1	1	B_FE_24011989	0	0	0	0	1
154.6102	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
155.9601	1	10	2	449.2	1	B_FE_24011989	0	0	0	0	1
157.1934	1	10	2	367.9	1	B_FE_24011989	0	0	0	0	2
158.6267	1	10	2	342.6	1	B_FE_24011989	0	0	0	0	3
159.8266	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
161.0266	1	10	2	294.7	1	B_FE_24011989	0	0	0	0	1
162.4598	1	10	2	365.5	1	B_FE_24011989	0	0	0	0	2
165.443	1	10	2	342.2	1	B_FE_24011989	0	0	0	0	3
166.4763	1	10	2	429	1	B_FE_24011989	0	0	0	0	4
167.6096	1	10	2	335.6	1	B_FE_24011989	0	0	0	0	5
169.2096	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
170.8095	1	10	2	351.7	1	B_FE_24011989	0	0	0	0	1
172.4594	1	10	2	349.8	1	B_FE_24011989	0	0	0	0	2
173.5094	1	10	2	371.8	1	B_FE_24011989	0	0	0	0	3
174.7927	1	10	2	352.5	1	B_FE_24011989	0	0	0	0	4
176.3426	1	10	2	386.6	1	B_FE_24011989	0	0	0	0	5
177.5592	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
178.7758	1	10	2	433.4	1	B_FE_24011989	0	0	0	0	1
180.0091	1	10	2	352.1	1	B_FE_24011989	0	0	0	0	2
181.559	1	10	2	386.2	1	B_FE_24011989	0	0	0	0	3
183.2423	1	10	2	334.8	1	B_FE_24011989	0	0	0	0	4
184.4089	1	10	2	400.3	1	B_FE_24011989	0	0	0	0	5
185.5922	1	21	2	400.9	1	B_FE_24011989	0	0	0	0	0
186.7755	1	10	2	513.6	1	B_FE_24011989	0	0	0	0	1
188.0088	1	10	2	384.4	1	B_FE_24011989	0	0	0	0	2
189.7754	1	10	2	393.7	1	B_FE_24011989	0	0	0	0	3
191.5253	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
193.2752	1	10	2	333.9	1	B_FE_24011989	0	0	0	0	1
194.6252	1	10	2	343.9	1	B_FE_24011989	0	0	0	0	2
196.3751	1	10	2	321.9	1	B_FE_24011989	0	0	0	0	3
197.8917	1	10	2	309.4	1	B_FE_24011989	0	0	0	0	4
199.4749	1	10	2	326.1	1	B_FE_24011989	0	0	0	0	5
201.0415	1	21	2	295.5	1	B_FE_24011989	0	0	0	0	0
202.6081	1	10	2	376.9	1	B_FE_24011989	0	0	0	0	1
204.3914	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
206.1747	1	10	2	314.3	1	B_FE_24011989	0	0	0	0	1
207.7913	1	10	2	425.7	1	B_FE_24011989	0	0	0	0	2
210.9745	1	10	2	378.5	1	B_FE_24011989	0	0	0	0	3
212.3411	1	10	2	515.8	1	B_FE_24011989	0	0	0	0	4
213.4577	1	10	2	343.2	1	B_FE_24011989	0	0	0	0	5
215.1409	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
216.8242	1	10	2	368.7	1	B_FE_24011989	0	0	0	0	1
218.0575	1	10	2	447.4	1	B_FE_24011989	0	0	0	0	2
219.8741	1	10	2	342.8	1	B_FE_24011989	0	0	0	0	3
221.1574	1	10	2	355.5	1	B_FE_24011989	0	0	0	0	4
222.4907	1	10	2	382.2	1	B_FE_24011989	0	0	0	0	5
223.6406	1	10	2	400.3	1	B_FE_24011989	0	0	0	0	6
224.7406	1	10	2	388.3	1	B_FE_24011989	0	0	0	0	7
226.4905	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
228.2404	1	10	2	296.4	1	B_FE_24011989	0	0	0	0	1
229.807	1	10	2	297.9	1	B_FE_24011989	0	0	0	0	2
231.2569	1	10	2	351.9	1	B_FE_24011989	0	0	0	0	3
232.3402	1	10	2	404.6	1	B_FE_24011989	0	0	0	0	4
233.9068	1	10	2	406	1	B_FE_24011989	0	0	0	0	5
235.3234	1	21	2	365.4	1	B_FE_24011989	0	0	0	0	0
236.74	1	10	2	356.8	1	B_FE_24011989	0	0	0	0	1
237.99	1	10	2	434.8	1	B_FE_24011989	0	0	0	0	2
239.5899	1	10	2	338.9	1	B_FE_24011989	0	0	0	0	3
240.9232	1	10	2	349.5	1	B_FE_24011989	0	0	0	0	4
242.3731	1	10	2	387.7	1	B_FE_24011989	0	0	0	0	5
243.8231	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
245.273	1	10	2	335.7	1	B_FE_24011989	0	0	0	0	1
246.773	1	10	2	307.7	1	B_FE_24011989	0	0	0	0	2
248.3562	1	10	2	340.5	1	B_FE_24011989	0	0	0	0	3
249.8228	1	10	2	313.9	1	B_FE_24011989	0	0	0	0	4
251.2228	1	10	2	289.9	1	B_FE_24011989	0	0	0	0	5
252.9893	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
305.1038	1	10	1	408.6	1	B_FE_24011989	0	0	0	0	1
306.2038	1	10	1	348.5	1	B_FE_24011989	0	0	0	0	2
307.3204	1	10	1	351.8	1	B_FE_24011989	0	0	0	0	3
308.437	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
309.5536	1	10	1	294.7	1	B_FE_24011989	0	0	0	0	1
311.1036	1	10	1	312.7	1	B_FE_24011989	0	0	0	0	2
312.4035	1	10	1	324.8	1	B_FE_24011989	0	0	0	0	3
313.7535	1	10	1	334.8	1	B_FE_24011989	0	0	0	0	4
315.5201	1	10	1	360.2	1	B_FE_24011989	0	0	0	0	5
316.82	1	21	1	308.2	1	B_FE_24011989	0	0	0	0	0
318.1199	1	10	1	304.3	1	B_FE_24011989	0	0	0	0	1
319.8365	1	10	1	331.7	1	B_FE_24011989	0	0	0	0	2
321.2032	1	10	1	325	1	B_FE_24011989	0	0	0	0	3
322.6031	1	10	1	317.1	1	B_FE_24011989	0	0	0	0	4
324.1364	1	10	1	383.8	1	B_FE_24011989	0	0	0	0	5
325.3363	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
326.5363	1	10	1	527.9	1	B_FE_24011989	0	0	0	0	1
327.7529	1	10	1	303.3	1	B_FE_24011989	0	0	0	0	2
329.5695	1	10	1	518.7	1	B_FE_24011989	0	0	0	0	3
331.1527	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
332.736	1	10	1	360.1	1	B_FE_24011989	0	0	0	0	1
334.3859	1	10	1	278.3	1	B_FE_24011989	0	0	0	0	2
336.0525	1	10	1	323.6	1	B_FE_24011989	0	0	0	0	3
337.2692	1	10	1	386.9	1	B_FE_24011989	0	0	0	0	4
338.5191	1	10	1	385	1	B_FE_24011989	0	0	0	0	5
339.7357	1	10	1	336.4	1	B_FE_24011989	0	0	0	0	6
340.9523	1	10	1	415.8	1	B_FE_24011989	0	0	0	0	7
342.4356	1	21	-99	-99	1	B_FE_24011989	0	0	0	0	0
343.9188	1	10	1	313.3	1	B_FE_24011989	0	0	0	0	1
345.3355	1	10	1	304.6	1	B_FE_24011989	0	0	0	0	2
