onset	duration	value	response	rt	good	acu	seq	subID	subN
230.1188	1	11	3	621	1	1	3	KGUR_28072004	31
233.6172	1	11	3	706.6	1	1	4	KGUR_28072004	31
236.2534	1	11	2	742.4	1	1	5	KGUR_28072004	31
239.7021	1	12	2	1909.7	1	0	1	KGUR_28072004	31
242.073	1	12	3	1122.8	1	0	2	KGUR_28072004	31
244.8584	1	12	3	1801.4	1	0	3	KGUR_28072004	31
248.0584	1	12	2	1521.4	1	0	4	KGUR_28072004	31
250.6946	1	11	3	653.2	1	1	1	KGUR_28072004	31
253.6624	1	11	1	1389.4	1	0	2	KGUR_28072004	31
256.2489	1	11	3	610.9	1	1	3	KGUR_28072004	31
258.3711	1	11	2	680.7	1	1	4	KGUR_28072004	31
260.6757	1	11	1	640.1	1	1	5	KGUR_28072004	31
262.8975	1	11	3	546.3	1	1	6	KGUR_28072004	31
266.3129	1	12	2	1667	1	0	1	KGUR_28072004	31
270.1761	1	12	2	1619.7	1	0	2	KGUR_28072004	31
272.6133	1	12	1	1766.6	1	0	3	KGUR_28072004	31
276.4931	1	12	-99	-99	1	0	4	KGUR_28072004	31
278.4827	1	12	2	1849.2	1	0	5	KGUR_28072004	31
280.7873	1	12	3	1624.6	1	0	6	KGUR_28072004	31
283.4567	1	12	3	1467.2	1	0	7	KGUR_28072004	31
286.3084	1	12	3	1055.5	1	0	8	KGUR_28072004	31
288.3975	1	11	3	646.4	1	1	1	KGUR_28072004	31
292.1943	1	11	3	489.6	1	1	2	KGUR_28072004	31
294.7476	1	11	2	880.3	1	0	3	KGUR_28072004	31
297.218	1	11	1	625.9	1	1	4	KGUR_28072004	31
299.1911	1	11	1	1364.8	1	0	5	KGUR_28072004	31
301.7278	1	12	3	1820.1	1	0	1	KGUR_28072004	31
305.1267	1	12	2	1445.2	1	0	2	KGUR_28072004	31
307.2489	1	12	2	987	1	0	3	KGUR_28072004	31
310.8136	1	12	3	718.3	1	0	4	KGUR_28072004	31
312.969	1	11	3	618.9	1	1	1	KGUR_28072004	31
316.3845	1	11	2	627.4	1	1	2	KGUR_28072004	31
318.4073	1	11	1	556.7	1	1	3	KGUR_28072004	31
321.259	1	11	3	553	1	1	4	KGUR_28072004	31
323.9118	1	11	1	556.2	1	1	5	KGUR_28072004	31
326.1501	1	11	3	613.9	1	1	6	KGUR_28072004	31
328.8195	1	11	3	552.5	1	1	7	KGUR_28072004	31
332.6661	1	11	3	425.9	1	1	8	KGUR_28072004	31
334.7551	1	12	3	568.9	1	0	1	KGUR_28072004	31
337.4411	1	12	3	1706.9	1	0	2	KGUR_28072004	31
340.3592	1	12	3	1940.8	1	0	3	KGUR_28072004	31
342.8462	1	12	1	1493.8	1	0	4	KGUR_28072004	31
344.8855	1	12	2	1342.5	1	0	5	KGUR_28072004	31
347.8367	1	12	1	807.3	1	0	6	KGUR_28072004	31
349.7269	1	11	2	829.1	1	1	1	KGUR_28072004	31
352.0149	1	11	3	581.1	1	1	2	KGUR_28072004	31
353.9879	1	11	2	704.1	1	1	3	KGUR_28072004	31
357.8676	1	11	3	856.4	1	0	4	KGUR_28072004	31
360.1723	1	11	2	1031.8	1	0	5	KGUR_28072004	31
363.5877	1	11	1	592.4	1	1	6	KGUR_28072004	31
366.4561	1	11	1	476	1	1	7	KGUR_28072004	31
370.0539	1	12	1	1118.2	1	0	1	KGUR_28072004	31
372.0767	1	12	3	1359.4	1	0	2	KGUR_28072004	31
375.5916	1	12	3	1972.5	1	0	3	KGUR_28072004	31
377.946	1	11	3	594.1	1	1	1	KGUR_28072004	31
380.3169	1	11	1	663.2	1	1	2	KGUR_28072004	31
382.2071	1	11	2	1261	1	0	3	KGUR_28072004	31
385.9044	1	11	1	555.7	1	1	4	KGUR_28072004	31
389.4857	1	12	2	1198.4	1	0	1	KGUR_28072004	31
392.0887	1	12	2	515.4	1	1	2	KGUR_28072004	31
395.3053	1	12	2	1106.8	1	0	3	KGUR_28072004	31
397.7259	1	11	2	830.3	1	1	1	KGUR_28072004	31
399.9477	1	11	2	432.4	1	1	2	KGUR_28072004	31
403.1807	1	11	2	351.4	1	0	3	KGUR_28072004	31
405.4025	1	11	3	553.6	1	1	4	KGUR_28072004	31
408.2045	1	11	3	359.7	1	1	5	KGUR_28072004	31
410.1443	1	11	3	467.8	1	1	6	KGUR_28072004	31
412.9132	1	11	3	514.9	1	1	7	KGUR_28072004	31
415.367	1	12	2	1269.2	1	0	1	KGUR_28072004	31
417.3235	1	12	-99	-99	1	0	2	KGUR_28072004	31
419.3297	1	12	2	50.5	1	0	3	KGUR_28072004	31
421.7006	1	12	3	1207.6	1	0	4	KGUR_28072004	31
423.8394	1	12	3	3492.8	1	0	5	KGUR_28072004	31
427.5865	1	12	1	2137.7	1	0	6	KGUR_28072004	31
431.118	1	12	2	2294.2	1	0	7	KGUR_28072004	31
433.9366	1	12	-99	-99	1	0	8	KGUR_28072004	31
437.0537	1	11	3	942.5	1	0	1	KGUR_28072004	31
440.0878	1	11	2	1060.4	1	0	2	KGUR_28072004	31
442.1437	1	11	3	636.5	1	1	3	KGUR_28072004	31
444.9292	1	11	3	515	1	1	4	KGUR_28072004	31
448.2452	1	11	1	2055	1	0	5	KGUR_28072004	31
450.7321	1	11	3	872.1	1	0	6	KGUR_28072004	31
453.7829	1	12	3	1717.3	1	0	1	KGUR_28072004	31
456.4191	1	12	1	1265.1	1	0	2	KGUR_28072004	31
459.619	1	12	3	1721.2	1	0	3	KGUR_28072004	31
462.5205	1	12	1	1651.7	1	0	4	KGUR_28072004	31
465.7536	1	12	1	722.6	1	1	5	KGUR_28072004	31
14.5955	1	11	3	1381.1	1	0	1	LFSC_05031993	32
17.4639	1	11	1	864.7	1	0	2	LFSC_05031993	32
20.0172	1	11	2	511.4	1	1	3	LFSC_05031993	32
22.869	1	11	2	219.6	1	1	4	LFSC_05031993	32
24.7756	1	11	3	601	1	1	5	LFSC_05031993	32
27.1963	1	12	3	1004.4	1	0	1	LFSC_05031993	32
30.9766	1	12	2	848	1	0	2	LFSC_05031993	32
33.961	1	12	3	935.6	1	0	3	LFSC_05031993	32
36.9619	1	12	3	1014.8	1	0	4	LFSC_05031993	32
38.9184	1	11	2	898.2	1	0	1	LFSC_05031993	32
42.1846	1	11	1	768	1	1	2	LFSC_05031993	32
45.7161	1	11	2	652.5	1	1	3	LFSC_05031993	32
48.0373	1	12	3	1483.3	1	0	1	LFSC_05031993	32
51.0715	1	12	3	809.2	1	1	2	LFSC_05031993	32
53.9398	1	12	1	1428.9	1	0	3	LFSC_05031993	32
57.3055	1	12	1	943.1	1	0	4	LFSC_05031993	32
60.5221	1	12	2	814.5	1	1	5	LFSC_05031993	32
63.4235	1	12	1	841.1	1	1	6	LFSC_05031993	32
67.1043	1	11	3	1272.4	1	0	1	LFSC_05031993	32
68.9944	1	11	1	830.3	1	1	2	LFSC_05031993	32
72.2772	1	11	1	747.5	1	1	3	LFSC_05031993	32
74.8637	1	11	2	681	1	1	4	LFSC_05031993	32
78.4284	1	11	2	604.3	1	1	5	LFSC_05031993	32
80.3848	1	11	3	839.8	1	1	6	LFSC_05031993	32
82.5237	1	11	1	589	1	1	7	LFSC_05031993	32
85.9391	1	11	2	557.6	1	1	8	LFSC_05031993	32
88.5919	1	12	2	1056.8	1	0	1	LFSC_05031993	32
90.6147	1	12	3	1554	1	0	2	LFSC_05031993	32
93.0188	1	12	1	1005.9	1	0	3	LFSC_05031993	32
95.1908	1	12	1	1193.9	1	0	4	LFSC_05031993	32
98.2083	1	12	3	1160.4	1	0	5	LFSC_05031993	32
101.2424	1	12	1	774.3	1	1	6	LFSC_05031993	32
103.7626	1	12	2	694.1	1	1	7	LFSC_05031993	32
106.0672	1	11	3	813.5	1	1	1	LFSC_05031993	32
109.9303	1	11	3	630.4	1	1	2	LFSC_05031993	32
112.5666	1	11	2	634.1	1	1	3	LFSC_05031993	32
115.9986	1	12	2	1434.1	1	0	1	LFSC_05031993	32
118.6348	1	12	2	1045.9	1	0	2	LFSC_05031993	32
121.1716	1	12	2	637.1	1	1	3	LFSC_05031993	32
124.3052	1	12	2	1159.5	1	0	4	LFSC_05031993	32
127.6378	1	12	3	1178.9	1	0	5	LFSC_05031993	32
129.9424	1	11	3	602.3	1	1	1	LFSC_05031993	32
132.5123	1	11	2	544.4	1	1	2	LFSC_05031993	32
134.9993	1	11	3	657.4	1	1	3	LFSC_05031993	32
138.4645	1	11	1	632.2	1	1	4	LFSC_05031993	32
141.9297	1	11	1	599	1	1	5	LFSC_05031993	32
144.9472	1	11	1	437.5	1	1	6	LFSC_05031993	32
148.1638	1	11	2	468.9	1	1	7	LFSC_05031993	32
150.8166	1	11	1	528.1	1	1	8	LFSC_05031993	32
154.2486	1	12	2	608.1	1	0	1	LFSC_05031993	32
156.6859	1	12	3	1418.8	1	0	2	LFSC_05031993	32
159.6039	1	12	3	820.8	1	1	3	LFSC_05031993	32
162.0412	1	12	1	1223.6	1	0	4	LFSC_05031993	32
165.3572	1	11	1	667.5	1	1	1	LFSC_05031993	32
168.5239	1	11	3	764.8	1	1	2	LFSC_05031993	32
171.7902	1	11	3	754.5	1	1	3	LFSC_05031993	32
175.4378	1	11	3	602.9	1	1	4	LFSC_05031993	32
178.6212	1	11	1	579.6	1	1	5	LFSC_05031993	32
182.4511	1	11	1	477.6	1	1	6	LFSC_05031993	32
186.165	1	11	2	747.8	1	1	7	LFSC_05031993	32
188.6023	1	12	2	846.5	1	0	1	LFSC_05031993	32
192.3328	1	12	2	972	1	0	2	LFSC_05031993	32
194.2561	1	12	1	728.7	1	1	3	LFSC_05031993	32
196.4446	1	12	2	724.2	1	1	4	LFSC_05031993	32
198.7824	1	12	1	850.3	1	0	5	LFSC_05031993	32
202.231	1	12	2	681.8	1	1	6	LFSC_05031993	32
204.2869	1	11	2	553.9	1	1	1	LFSC_05031993	32
208.1335	1	11	1	475.3	1	1	2	LFSC_05031993	32
211.4661	1	11	1	558.7	1	1	3	LFSC_05031993	32
214.1852	1	11	1	527.6	1	1	4	LFSC_05031993	32
217.8825	1	11	1	654.3	1	1	5	LFSC_05031993	32
219.7726	1	12	1	956.2	1	0	1	LFSC_05031993	32
222.8565	1	12	1	1448.3	1	0	2	LFSC_05031993	32
224.8793	1	12	2	849.5	1	0	3	LFSC_05031993	32
226.8191	1	12	3	1061.7	1	0	4	LFSC_05031993	32
230.0522	1	12	1	700.6	1	1	5	LFSC_05031993	32
233.733	1	12	1	651.8	1	1	6	LFSC_05031993	32
236.6842	1	12	1	684.6	1	1	7	LFSC_05031993	32
239.5359	1	12	2	920.9	1	0	8	LFSC_05031993	32
242.7525	1	11	3	992.3	1	0	1	LFSC_05031993	32
246.0353	1	11	3	781.5	1	1	2	LFSC_05031993	32
249.3347	1	11	1	610.1	1	1	3	LFSC_05031993	32
251.8549	1	11	1	1009.9	1	0	4	LFSC_05031993	32
254.0766	1	12	2	916.2	1	0	1	LFSC_05031993	32
256.5138	1	12	1	854.9	1	0	2	LFSC_05031993	32
260.178	1	12	2	742.8	1	1	3	LFSC_05031993	32
263.8919	1	12	1	788.9	1	0	4	LFSC_05031993	32
267.3903	1	12	2	802.5	1	1	5	LFSC_05031993	32
271.2368	1	12	2	940	1	0	6	LFSC_05031993	32
273.3922	1	12	1	768.6	1	1	7	LFSC_05031993	32
276.0119	1	11	1	492.9	1	1	1	LFSC_05031993	32
279.2781	1	11	2	642.7	1	1	2	LFSC_05031993	32
282.2791	1	11	3	905.7	1	0	3	LFSC_05031993	32
285.363	1	11	1	589.8	1	1	4	LFSC_05031993	32
288.5629	1	11	3	1062	1	0	5	LFSC_05031993	32
291.597	1	11	1	595.8	1	1	6	LFSC_05031993	32
295.0125	1	12	1	740.3	1	1	1	LFSC_05031993	32
297.4166	1	12	1	880.2	1	0	2	LFSC_05031993	32
299.9036	1	12	2	881.2	1	0	3	LFSC_05031993	32
303.3688	1	11	2	704	1	1	1	LFSC_05031993	32
306.8009	1	11	2	463.9	1	1	2	LFSC_05031993	32
309.1718	1	11	1	621	1	1	3	LFSC_05031993	32
311.9904	1	11	3	1090.5	1	0	4	LFSC_05031993	32
314.1624	1	11	1	590.5	1	1	5	LFSC_05031993	32
317.097	1	11	2	495.8	1	1	6	LFSC_05031993	32
320.098	1	12	3	902.9	1	0	1	LFSC_05031993	32
323.5301	1	12	2	878.8	1	0	2	LFSC_05031993	32
327.1279	1	12	2	185	1	1	3	LFSC_05031993	32
329.6481	1	11	2	952.8	1	0	1	LFSC_05031993	32
332.9806	1	11	3	564.3	1	1	2	LFSC_05031993	32
335.3681	1	11	3	360.8	1	1	3	LFSC_05031993	32
338.5183	1	11	2	466.6	1	1	4	LFSC_05031993	32
340.6406	1	12	1	832.2	1	1	1	LFSC_05031993	32
343.6913	1	12	2	597.6	1	0	2	LFSC_05031993	32
346.1451	1	12	2	1335.8	1	0	3	LFSC_05031993	32
348.4663	1	12	2	1142.6	1	0	4	LFSC_05031993	32
350.3564	1	12	2	516.5	1	1	5	LFSC_05031993	32
353.9211	1	11	2	487.8	1	1	1	LFSC_05031993	32
356.9884	1	11	3	644.5	1	1	2	LFSC_05031993	32
359.5417	1	11	2	563.2	1	1	3	LFSC_05031993	32
362.493	1	11	2	387.9	1	1	4	LFSC_05031993	32
364.7976	1	11	2	443.3	1	1	5	LFSC_05031993	32
368.4618	1	11	1	747.1	1	1	6	LFSC_05031993	32
372.0596	1	11	2	493.3	1	1	7	LFSC_05031993	32
373.9663	1	11	2	426.6	1	1	8	LFSC_05031993	32
377.1497	1	12	2	467.2	1	0	1	LFSC_05031993	32
379.5206	1	12	1	960.3	1	0	2	LFSC_05031993	32
381.9744	1	12	1	802.5	1	1	3	LFSC_05031993	32
385.0583	1	12	2	790.6	1	1	4	LFSC_05031993	32
388.1422	1	12	3	1218.7	1	0	5	LFSC_05031993	32
391.5079	1	12	2	813	1	1	6	LFSC_05031993	32
394.6747	1	12	3	1006.2	1	0	7	LFSC_05031993	32
397.5762	1	11	2	864.7	1	0	1	LFSC_05031993	32
401.3564	1	11	3	1036.6	1	0	2	LFSC_05031993	32
404.175	1	11	3	753.9	1	1	3	LFSC_05031993	32
406.4465	1	11	2	762.4	1	1	4	LFSC_05031993	32
408.95	1	11	1	690.9	1	1	5	LFSC_05031993	32
412.15	1	11	1	546.9	1	1	6	LFSC_05031993	32
414.0898	1	11	1	519.1	1	1	7	LFSC_05031993	32
417.3892	1	11	1	451.7	1	1	8	LFSC_05031993	32
419.3622	1	12	2	686.7	1	1	1	LFSC_05031993	32
422.3466	1	12	3	774.3	1	1	2	LFSC_05031993	32
425.845	1	12	2	643.9	1	1	3	LFSC_05031993	32
428.4315	1	12	3	761.4	1	1	4	LFSC_05031993	32
430.4542	1	12	1	658.7	1	1	5	LFSC_05031993	32
433.4552	1	11	1	497.8	1	1	1	LFSC_05031993	32
436.6386	1	11	1	602.3	1	1	2	LFSC_05031993	32
438.7276	1	11	2	593.3	1	1	3	LFSC_05031993	32
440.9825	1	12	3	1306.5	1	0	1	LFSC_05031993	32
443.0384	1	12	3	1106.6	1	0	2	LFSC_05031993	32
446.8353	1	12	1	909.6	1	0	3	LFSC_05031993	32
450.3336	1	12	2	923.3	1	0	4	LFSC_05031993	32
452.5719	1	12	-99	-99	1	0	5	LFSC_05031993	32
456.0371	1	12	1	675.9	1	1	6	LFSC_05031993	32
459.4194	1	11	2	509.6	1	1	1	LFSC_05031993	32
463.1831	1	11	3	513.8	1	1	2	LFSC_05031993	32
465.1561	1	11	3	532.9	1	1	3	LFSC_05031993	32
467.6597	1	11	3	453.3	1	1	4	LFSC_05031993	32
469.7156	1	11	2	557.4	1	1	5	LFSC_05031993	32
471.8876	1	11	3	593.4	1	1	6	LFSC_05031993	32
475.2036	1	11	3	493.4	1	1	7	LFSC_05031993	32
478.188	1	12	2	1205	1	0	1	LFSC_05031993	32
481.2055	1	12	1	995.5	1	0	2	LFSC_05031993	32
483.7754	1	12	2	1025.6	1	0	3	LFSC_05031993	32
487.3733	1	12	2	715.7	1	1	4	LFSC_05031993	32
12.5065	1	11	-99	-99	1	0	1	LPLC_08111999	33
16.1706	1	11	1	342.9	1	1	2	LPLC_08111999	33
19.9177	1	11	1	323.8	1	1	3	LPLC_08111999	33
22.6534	1	11	-99	-99	1	0	4	LPLC_08111999	33
24.7922	1	11	3	369.3	1	1	5	LPLC_08111999	33
27.7766	1	12	3	552.9	1	1	1	LPLC_08111999	33
30.4791	1	12	2	522.4	1	1	2	LPLC_08111999	33
33.0656	1	12	2	351.9	1	0	3	LPLC_08111999	33
35.2376	1	11	3	355.9	1	1	1	LPLC_08111999	33
37.4925	1	11	3	541	1	1	2	LPLC_08111999	33
40.6261	1	11	2	399.4	1	1	3	LPLC_08111999	33
42.6986	1	11	1	382.9	1	1	4	LPLC_08111999	33
45.0529	1	12	3	524.6	1	0	1	LPLC_08111999	33
48.8332	1	12	3	656.3	1	1	2	LPLC_08111999	33
50.9057	1	12	1	527.8	1	0	3	LPLC_08111999	33
54.3543	1	12	-99	-99	1	0	4	LPLC_08111999	33
57.3055	1	12	-99	-99	1	0	5	LPLC_08111999	33
59.7428	1	12	1	458.7	1	0	6	LPLC_08111999	33
62.7935	1	12	3	544	1	1	7	LPLC_08111999	33
66.2255	1	12	1	520	1	1	8	LPLC_08111999	33
69.7239	1	11	1	365.6	1	1	1	LPLC_08111999	33
73.471	1	11	1	434.5	1	1	2	LPLC_08111999	33
75.5103	1	11	1	323.2	1	1	3	LPLC_08111999	33
78.5279	1	11	2	369.7	1	1	4	LPLC_08111999	33
82.0594	1	11	2	382.1	1	1	5	LPLC_08111999	33
85.8397	1	11	3	457.8	1	1	6	LPLC_08111999	33
88.6417	1	11	2	399.8	1	1	7	LPLC_08111999	33
91.195	1	12	1	574.5	1	1	1	LPLC_08111999	33
93.881	1	12	1	504.5	1	1	2	LPLC_08111999	33
95.9037	1	12	1	353.8	1	1	3	LPLC_08111999	33
97.827	1	12	3	686.6	1	1	4	LPLC_08111999	33
101.1596	1	12	1	417.9	1	0	5	LPLC_08111999	33
104.9398	1	12	1	629.8	1	1	6	LPLC_08111999	33
107.8247	1	11	2	488.9	1	1	1	LPLC_08111999	33
110.4278	1	11	1	341.7	1	1	2	LPLC_08111999	33
113.2132	1	11	2	380.4	1	1	3	LPLC_08111999	33
115.6173	1	11	3	344.3	1	0	4	LPLC_08111999	33
119.0825	1	11	1	343.1	1	1	5	LPLC_08111999	33
122.3653	1	11	1	316.3	1	1	6	LPLC_08111999	33
124.5042	1	12	3	593.4	1	0	1	LPLC_08111999	33
126.4109	1	12	1	438.7	1	0	2	LPLC_08111999	33
129.1465	1	12	1	655.1	1	1	3	LPLC_08111999	33
132.4791	1	12	2	458.5	1	0	4	LPLC_08111999	33
136.0107	1	12	3	430.9	1	0	5	LPLC_08111999	33
139.3101	1	11	1	363.5	1	1	1	LPLC_08111999	33
141.5815	1	11	1	332.1	1	1	2	LPLC_08111999	33
144.2841	1	11	2	349.5	1	1	3	LPLC_08111999	33
147.2519	1	11	2	365.7	1	1	4	LPLC_08111999	33
150.4518	1	11	2	357.8	1	1	5	LPLC_08111999	33
153.088	1	11	3	433.6	1	1	6	LPLC_08111999	33
156.1885	1	11	1	317.1	1	1	7	LPLC_08111999	33
158.1118	1	12	2	513.8	1	0	1	LPLC_08111999	33
160.9967	1	12	2	420.9	1	0	2	LPLC_08111999	33
164.1966	1	12	3	509	1	0	3	LPLC_08111999	33
166.7665	1	11	3	411.1	1	1	1	LPLC_08111999	33
170.1986	1	11	3	395	1	1	2	LPLC_08111999	33
172.2213	1	11	1	324.3	1	1	3	LPLC_08111999	33
174.128	1	11	1	369.6	1	1	4	LPLC_08111999	33
176.814	1	11	2	395.6	1	1	5	LPLC_08111999	33
180.7268	1	11	2	394.8	1	1	6	LPLC_08111999	33
184.0926	1	11	2	333	1	1	7	LPLC_08111999	33
187.6241	1	11	2	353.6	1	1	8	LPLC_08111999	33
191.139	1	12	3	590.6	1	1	1	LPLC_08111999	33
194.0571	1	12	3	456.5	1	1	2	LPLC_08111999	33
196.113	1	12	2	512.6	1	1	3	LPLC_08111999	33
198.4011	1	12	1	600.5	1	1	4	LPLC_08111999	33
202.1979	1	11	2	411.7	1	1	1	LPLC_08111999	33
204.8507	1	11	2	422.9	1	1	2	LPLC_08111999	33
206.9066	1	11	1	351	1	1	3	LPLC_08111999	33
210.2558	1	11	1	385.9	1	1	4	LPLC_08111999	33
213.5386	1	11	2	399	1	1	5	LPLC_08111999	33
215.6111	1	11	2	334.5	1	1	6	LPLC_08111999	33
218.0981	1	11	1	407.5	1	1	7	LPLC_08111999	33
220.0545	1	12	3	443.1	1	1	1	LPLC_08111999	33
223.3208	1	12	-99	-99	1	0	2	LPLC_08111999	33
225.3269	1	12	3	618.7	1	1	3	LPLC_08111999	33
228.0958	1	12	3	409.8	1	0	4	LPLC_08111999	33
231.4781	1	12	2	811.5	1	1	5	LPLC_08111999	33
235.0262	1	12	1	399.4	1	0	6	LPLC_08111999	33
238.2925	1	12	1	469.1	1	0	7	LPLC_08111999	33
240.7132	1	12	3	664.5	1	1	8	LPLC_08111999	33
243.3494	1	11	3	644.3	1	1	1	LPLC_08111999	33
246.7814	1	11	1	420.2	1	1	2	LPLC_08111999	33
250.5285	1	11	3	425.2	1	1	3	LPLC_08111999	33
254.1761	1	12	1	545.6	1	1	1	LPLC_08111999	33
256.6299	1	12	1	419.7	1	0	2	LPLC_08111999	33
259.0838	1	12	2	541.9	1	1	3	LPLC_08111999	33
261.9853	1	12	3	520.4	1	0	4	LPLC_08111999	33
264.2899	1	11	3	535.8	1	1	1	LPLC_08111999	33
266.7603	1	11	2	457.4	1	1	2	LPLC_08111999	33
269.9437	1	11	3	386	1	1	3	LPLC_08111999	33
272.9778	1	11	3	319.9	1	1	4	LPLC_08111999	33
276.2938	1	11	3	339.9	1	1	5	LPLC_08111999	33
278.9797	1	11	1	350	1	1	6	LPLC_08111999	33
282.362	1	12	1	695.7	1	1	1	LPLC_08111999	33
284.4677	1	12	2	422	1	0	2	LPLC_08111999	33
287.1868	1	12	3	446.9	1	1	3	LPLC_08111999	33
289.6572	1	12	2	496.5	1	0	4	LPLC_08111999	33
293.139	1	12	3	486.7	1	1	5	LPLC_08111999	33
296.3555	1	11	1	374.2	1	1	1	LPLC_08111999	33
298.3451	1	11	3	376.6	1	1	2	LPLC_08111999	33
300.5834	1	11	2	402.3	1	1	3	LPLC_08111999	33
304.2808	1	11	3	312.9	1	1	4	LPLC_08111999	33
307.1159	1	11	2	357.8	1	1	5	LPLC_08111999	33
309.5698	1	11	3	343.9	1	1	6	LPLC_08111999	33
312.1728	1	11	1	404.9	1	1	7	LPLC_08111999	33
315.2899	1	12	3	487.8	1	1	1	LPLC_08111999	33
317.3623	1	12	3	503.4	1	1	2	LPLC_08111999	33
319.2856	1	12	3	468.1	1	1	3	LPLC_08111999	33
321.5405	1	12	1	637.2	1	0	4	LPLC_08111999	33
323.7291	1	12	1	424.6	1	0	5	LPLC_08111999	33
326.299	1	12	2	366.7	1	0	6	LPLC_08111999	33
329.7808	1	11	1	356.9	1	1	1	LPLC_08111999	33
333.5278	1	11	2	417.9	1	1	2	LPLC_08111999	33
336.4293	1	11	2	388.4	1	1	3	LPLC_08111999	33
339.0324	1	11	2	345.3	1	1	4	LPLC_08111999	33
341.1546	1	11	1	375.1	1	1	5	LPLC_08111999	33
343.824	1	12	2	513.7	1	0	1	LPLC_08111999	33
346.1286	1	12	2	497.1	1	1	2	LPLC_08111999	33
349.2788	1	12	2	554.9	1	1	3	LPLC_08111999	33
351.401	1	12	3	528.7	1	1	4	LPLC_08111999	33
353.772	1	11	3	421.8	1	1	1	LPLC_08111999	33
356.9222	1	11	2	391.5	1	1	2	LPLC_08111999	33
360.3376	1	11	3	376.1	1	1	3	LPLC_08111999	33
364.035	1	12	3	470.8	1	0	1	LPLC_08111999	33
366.8536	1	12	2	564.2	1	1	2	LPLC_08111999	33
370.7167	1	12	2	565.1	1	0	3	LPLC_08111999	33
374.2317	1	12	2	522.1	1	1	4	LPLC_08111999	33
377.0005	1	12	3	521.3	1	1	5	LPLC_08111999	33
379.1393	1	12	3	694.5	1	0	6	LPLC_08111999	33
382.1071	1	12	3	550.7	1	1	7	LPLC_08111999	33
384.5941	1	12	3	479.6	1	0	8	LPLC_08111999	33
387.1475	1	11	1	550.3	1	1	1	LPLC_08111999	33
390.2645	1	11	1	465.3	1	1	2	LPLC_08111999	33
392.5525	1	11	2	457.3	1	1	3	LPLC_08111999	33
395.4208	1	11	2	389	1	1	4	LPLC_08111999	33
398.77	1	11	2	327.8	1	1	5	LPLC_08111999	33
401.1409	1	12	1	692.9	1	1	1	LPLC_08111999	33
403.6279	1	12	3	565.9	1	0	2	LPLC_08111999	33
406.5792	1	12	1	790.6	1	1	3	LPLC_08111999	33
409.7128	1	12	2	689	1	1	4	LPLC_08111999	33
412.2993	1	12	2	910.5	1	0	5	LPLC_08111999	33
415.6484	1	12	1	513.4	1	1	6	LPLC_08111999	33
417.7707	1	12	1	487.1	1	0	7	LPLC_08111999	33
420.1913	1	12	2	882.5	1	0	8	LPLC_08111999	33
424.0213	1	11	1	436.5	1	1	1	LPLC_08111999	33
426.2928	1	11	3	645	1	1	2	LPLC_08111999	33
429.5093	1	11	3	364.5	1	0	3	LPLC_08111999	33
432.3776	1	11	2	408.2	1	1	4	LPLC_08111999	33
435.5112	1	11	2	426.6	1	1	5	LPLC_08111999	33
437.8822	1	11	2	335.6	1	1	6	LPLC_08111999	33
440.452	1	11	2	301.8	1	1	7	LPLC_08111999	33
444.0499	1	12	2	567.9	1	0	1	LPLC_08111999	33
447.8965	1	12	3	673.3	1	1	2	LPLC_08111999	33
451.2788	1	12	3	507	1	1	3	LPLC_08111999	33
453.3678	1	11	1	386	1	1	1	LPLC_08111999	33
456.402	1	11	2	407.8	1	1	2	LPLC_08111999	33
459.3201	1	11	1	393.7	1	1	3	LPLC_08111999	33
463.0837	1	11	3	390.1	1	1	4	LPLC_08111999	33
466.2173	1	11	2	384.6	1	1	5	LPLC_08111999	33
468.2069	1	11	1	434.9	1	1	6	LPLC_08111999	33
470.6773	1	12	2	644.5	1	1	1	LPLC_08111999	33
473.8441	1	12	2	501.7	1	1	2	LPLC_08111999	33
476.7456	1	12	1	408.2	1	0	3	LPLC_08111999	33
478.901	1	12	2	572.8	1	0	4	LPLC_08111999	33
17.4141	1	11	1	533	1	1	1	LTGS_17051996	34
20.8296	1	11	3	453.5	1	1	2	LTGS_17051996	34
24.3777	1	11	3	449.4	1	1	3	LTGS_17051996	34
26.6823	1	11	1	440.8	1	1	4	LTGS_17051996	34
30.562	1	11	1	369.1	1	1	5	LTGS_17051996	34
33.1816	1	11	3	349.5	1	1	6	LTGS_17051996	34
36.7961	1	11	3	391	1	1	7	LTGS_17051996	34
39.9462	1	12	1	368.9	1	1	1	LTGS_17051996	34
42.2674	1	12	1	735.7	1	0	2	LTGS_17051996	34
45.3016	1	12	1	781.5	1	0	3	LTGS_17051996	34
47.2912	1	11	3	535.9	1	1	1	LTGS_17051996	34
49.5295	1	11	1	473.6	1	1	2	LTGS_17051996	34
53.177	1	11	1	442.1	1	1	3	LTGS_17051996	34
56.3936	1	11	2	529.5	1	1	4	LTGS_17051996	34
59.8919	1	11	3	463.2	1	1	5	LTGS_17051996	34
62.2131	1	11	1	494	1	1	6	LTGS_17051996	34
64.6338	1	12	3	473.3	1	0	1	LTGS_17051996	34
68.3974	1	12	3	477.7	1	0	2	LTGS_17051996	34
70.5031	1	12	1	596	1	0	3	LTGS_17051996	34
74.3662	1	12	3	508.9	1	0	4	LTGS_17051996	34
77.4998	1	12	3	607.3	1	0	5	LTGS_17051996	34
