"","rt","est","resp","laten","good","acu","seq","subN","Age","Sex"
"467",652.5,12,2,501613.1,1,1,2,2,24,"F"
"468",668.6,12,2,504273.8,1,1,3,2,24,"F"
"469",564,12,2,507865.6,1,1,4,2,24,"F"
"470",883.4,12,3,510792.3,1,0,5,2,24,"F"
"471",597.1,12,2,513137,1,1,6,2,24,"F"
"472",617.3,11,1,516462.9,1,1,1,2,24,"F"
"473",588.8,11,3,519040.4,1,1,2,2,24,"F"
"474",540.6,11,2,521318.5,1,1,3,2,24,"F"
"475",525.6,11,2,524478.1,1,1,4,2,24,"F"
"476",470,11,2,527720.7,1,1,5,2,24,"F"
"477",427.5,11,3,529832.6,1,1,6,2,24,"F"
"478",449.4,11,3,532676.2,1,1,7,2,24,"F"
"479",431.4,11,3,535519.8,1,1,8,2,24,"F"
"480",636.4,12,3,538745.8,1,1,1,2,24,"F"
"481",764.3,12,1,541456.3,1,0,2,2,24,"F"
"482",532.6,12,2,543651.4,1,0,3,2,24,"F"
"483",671.1,12,1,546428.4,1,1,4,2,24,"F"
"484",661.9,12,3,548623.4,1,1,5,2,24,"F"
"485",509.9,11,1,551649.9,1,1,1,2,24,"F"
"486",501.4,11,1,554227.4,1,1,2,2,24,"F"
"487",500.4,11,1,557204,1,1,3,2,24,"F"
"488",598.3,11,2,560546.5,1,1,4,2,24,"F"
"489",973.6,12,2,562791.4,1,0,1,2,24,"F"
"490",613.1,12,1,566532.9,1,1,2,2,24,"F"
"491",912.6,12,2,569692.5,1,0,3,2,24,"F"
"492",634.9,12,1,573367.5,1,1,4,2,24,"F"
"493",650.7,12,1,575911.7,1,1,5,2,24,"F"
"494",598.4,12,1,579004.7,1,1,6,2,24,"F"
"495",896,12,2,582330.5,1,0,7,2,24,"F"
"496",470.8,11,1,584475.7,1,1,1,2,24,"F"
"497",629.7,11,1,586837,1,1,2,2,24,"F"
"498",595.3,11,2,589930,1,1,3,2,24,"F"
"499",523.8,11,3,593555.1,1,1,4,2,24,"F"
"500",525.1,11,3,596598.3,1,1,5,2,24,"F"
"501",935.9,12,2,599076,1,0,1,2,24,"F"
"502",578.4,12,2,602085.8,1,1,2,2,24,"F"
"503",966,12,1,604098,1,0,3,2,24,"F"
"504",737.5,12,3,607573.4,1,1,4,2,24,"F"
"505",590.1,12,1,611132.1,1,1,5,2,24,"F"
"506",691.3,12,1,613942.4,1,1,6,2,24,"F"
"507",642.7,12,3,617534.3,1,1,7,2,24,"F"
"508",543.6,11,2,620294.7,1,1,1,2,24,"F"
"509",556.4,11,1,622506.3,1,1,2,2,24,"F"
"510",448.6,11,2,625266.8,1,1,3,2,24,"F"
"511",501.5,11,3,628376.4,1,1,4,2,24,"F"
"512",417.6,11,3,630970.5,1,1,5,2,24,"F"
"513",546.2,11,2,633248.7,1,1,6,2,24,"F"
"514",485.3,11,2,636740.8,1,1,7,2,24,"F"
"515",407.5,11,2,639418.1,1,1,8,2,24,"F"
"516",926.4,12,2,641829.3,1,0,1,2,24,"F"
"517",626.6,12,3,644955.6,1,1,2,2,24,"F"
"518",729.4,12,1,648547.4,1,1,3,2,24,"F"
"519",583.6,11,3,650775.7,1,1,1,2,24,"F"
"520",540.5,11,2,652688.1,1,1,2,2,24,"F"
"521",480,11,3,654883.1,1,1,3,2,24,"F"
"522",425.1,11,3,658458.4,1,1,4,2,24,"F"
"523",606.2,12,1,661684.4,1,1,1,2,24,"F"
"524",619.6,12,1,664345,1,1,2,2,24,"F"
"525",591.2,12,2,667005.7,1,1,3,2,24,"F"
"526",643.3,12,3,669250.6,1,1,4,2,24,"F"
"527",734.7,12,2,672676.2,1,1,5,2,24,"F"
"528",644.8,12,3,675137.3,1,1,6,2,24,"F"
"529",628.4,11,3,677931,1,1,1,2,24,"F"
"530",503.5,11,3,680026.2,1,1,2,2,24,"F"
"531",426,11,1,682304.4,1,1,3,2,24,"F"
"532",439.5,11,1,686112.5,1,1,4,2,24,"F"
"533",500.6,11,2,688191.1,1,1,5,2,24,"F"
"534",690.4,12,3,691783,1,1,1,2,24,"F"
"535",986,12,2,695158.7,1,0,2,2,24,"F"
"536",581.5,12,3,697154.2,1,1,3,2,24,"F"
"537",611.6,12,3,699066.5,1,1,4,2,24,"F"
"538",584.2,11,3,702841.3,1,1,1,2,24,"F"
"539",443.3,11,3,705235.9,1,1,2,2,24,"F"
"540",423.8,11,3,707680.4,1,1,3,2,24,"F"
"541",604.9,11,2,711372,1,1,4,2,24,"F"
"542",429.9,11,2,715163.4,1,1,5,2,24,"F"
"543",396.7,11,3,718422.7,1,1,6,2,24,"F"
"544",420.5,11,1,722247.4,1,1,7,2,24,"F"
"545",458.7,11,1,725988.9,1,1,8,2,24,"F"
"546",600.7,12,3,729564.2,1,1,1,2,24,"F"
"547",782.2,12,1,731775.8,1,1,2,2,24,"F"
"548",465.6,12,3,734835.6,1,0,3,2,24,"F"
"549",558,12,1,737446.4,1,1,4,2,24,"F"
"550",698.2,12,3,739824.3,1,0,5,2,24,"F"
"551",655.5,12,3,743665.6,1,1,6,2,24,"F"
"552",522.9,12,3,746459.3,1,1,7,2,24,"F"
"553",566.4,11,2,750084.4,1,1,1,2,24,"F"
"554",470.4,11,1,752512.3,1,1,2,2,24,"F"
"555",405.7,11,1,754823.7,1,1,3,2,24,"F"
"556",469.1,11,2,756919,1,1,4,2,24,"F"
"557",472.2,11,2,760028.6,1,1,5,2,24,"F"
"558",495.8,11,1,763753.5,1,1,6,2,24,"F"
"559",613.3,12,3,767378.7,1,1,1,2,24,"F"
"560",770.4,12,2,770272.1,1,1,2,2,24,"F"
"561",646.3,12,3,774146.7,1,1,3,2,24,"F"
"562",488.3,11,1,776192.1,1,1,1,2,24,"F"
"563",446.3,11,1,779251.8,1,1,2,2,24,"F"
"564",497.9,11,2,782677.4,1,1,3,2,24,"F"
"565",440.5,11,1,785587.5,1,1,4,2,24,"F"
"566",395.7,11,3,788530.8,1,1,5,2,24,"F"
"567",433.2,11,1,791790.1,1,1,6,2,24,"F"
"568",404.9,11,1,795348.7,1,1,7,2,24,"F"
"569",996.7,12,2,798624.7,1,0,1,2,24,"F"
"570",670.5,12,1,802466,1,1,2,2,24,"F"
"571",799.6,12,2,805459.2,1,1,3,2,24,"F"
"572",636.7,12,1,809101,1,0,4,2,24,"F"
"573",477.8,11,1,811878,1,1,1,2,24,"F"
"574",467.8,11,3,814222.7,1,1,2,2,24,"F"
"575",448.4,11,2,817382.2,1,1,3,2,24,"F"
"576",501.7,11,3,820292.3,1,1,4,2,24,"F"
"577",465,11,2,823368.7,1,1,5,2,24,"F"
"578",465.4,11,2,825680.1,1,1,6,2,24,"F"
"579",469.7,11,1,828157.8,1,1,7,2,24,"F"
"580",479.1,11,2,831999.2,1,1,8,2,24,"F"
"581",894.1,12,2,835873.7,1,0,1,2,24,"F"
"582",539.9,12,2,839133,1,1,2,2,24,"F"
"583",585.3,12,3,842542,1,0,3,2,24,"F"
"584",486.6,11,1,845834.5,1,1,1,2,24,"F"
"585",710.3,11,1,849343.3,1,1,2,2,24,"F"
"586",539.3,11,2,852452.9,1,1,3,2,24,"F"
"587",492.8,11,1,854847.5,1,1,4,2,24,"F"
"588",464.4,11,3,857591.3,1,1,5,2,24,"F"
"589",716.1,12,2,860468.1,1,1,1,2,24,"F"
"590",795.3,12,2,862496.8,1,1,2,2,24,"F"
"591",797.7,12,1,864874.8,1,1,3,2,24,"F"
"592",704.3,12,3,868250.5,1,1,4,2,24,"F"
"593",614.4,12,2,870994.3,1,1,5,2,24,"F"
"594",590.9,12,1,874503,1,1,6,2,24,"F"
"595",857.1,11,1,14533.5,1,1,1,3,33,"F"
"596",598,11,1,16348.2,1,1,2,3,33,"F"
"597",667.5,11,3,19361.7,1,1,3,3,33,"F"
"598",1057.9,12,2,22058.9,1,1,1,3,33,"F"
"599",1139.1,12,2,23990.2,1,1,2,3,33,"F"
"600",808.6,12,2,26087.9,1,1,3,3,33,"F"
"601",955.1,12,2,27819.5,1,1,4,3,33,"F"
"602",800.8,12,1,30183.6,1,1,5,3,33,"F"
"603",787.4,12,2,32447.9,1,1,6,3,33,"F"
"604",785,12,2,35344.8,1,1,7,3,33,"F"
"605",742.8,11,1,37126.3,1,1,1,3,33,"F"
"606",555.1,11,2,39140.8,1,1,2,3,33,"F"
"607",882.6,11,2,40938.9,1,1,3,3,33,"F"
"608",721.6,11,2,42603.8,1,1,4,3,33,"F"
"609",717.6,11,3,44435.2,1,1,5,3,33,"F"
"610",575.8,11,2,46882.6,1,1,6,3,33,"F"
"611",774,11,3,49746.3,1,1,7,3,33,"F"
"612",620.9,11,1,52177,1,1,8,3,33,"F"
"613",868.5,12,2,53575.6,1,1,1,3,33,"F"
"614",850.3,12,3,56405.9,1,1,2,3,33,"F"
"615",852.1,12,1,58853.3,1,1,3,3,33,"F"
"616",640.2,12,2,60401.7,1,1,4,3,33,"F"
"617",737.7,11,2,62299.7,1,1,1,3,33,"F"
"618",703.4,11,2,64347.5,1,1,2,3,33,"F"
"619",560.4,11,2,66961.4,1,1,3,3,33,"F"
"620",705.9,11,3,68593,1,1,4,3,33,"F"
"621",640,11,3,71373.4,1,1,5,3,33,"F"
"622",1145,12,2,74087.2,1,1,1,3,33,"F"
"623",799,12,2,76168.3,1,1,2,3,33,"F"
"624",671.4,12,1,78299.4,1,1,3,3,33,"F"
"625",741.7,12,1,81046.5,1,1,4,3,33,"F"
"626",605.2,12,1,83227.5,1,1,5,3,33,"F"
"627",860.3,12,2,85508.5,1,1,6,3,33,"F"
"628",704.7,11,1,86973.6,1,1,1,3,33,"F"
"629",734.3,11,3,88788.3,1,1,2,3,33,"F"
"630",583.6,11,1,91185.8,1,1,1,3,33,"F"
"631",732,11,1,93749.7,1,1,2,3,33,"F"
"632",763.9,12,2,95947.4,1,1,1,3,33,"F"
"633",840.2,12,2,98611.3,1,1,2,3,33,"F"
"634",728.6,12,2,101325.1,1,1,3,3,33,"F"
"635",754.4,12,2,102740.2,1,1,4,3,33,"F"
"636",733.6,12,1,105270.9,1,1,1,3,33,"F"
"637",799.8,12,2,107069,1,1,2,3,33,"F"
"638",890.7,12,3,108650.7,1,1,3,3,33,"F"
"639",850.6,12,1,111630.8,1,1,4,3,33,"F"
"640",581.4,12,2,113695.3,1,1,5,3,33,"F"
"641",568.2,11,2,116559,1,1,1,3,33,"F"
"642",600.3,11,2,117907.5,1,1,2,3,33,"F"
"643",613.1,11,1,119455.9,1,1,3,3,33,"F"
"644",668.8,11,3,121603.6,1,1,4,3,33,"F"
"645",547.2,11,3,124234.2,1,1,5,3,33,"F"
"646",628.6,11,3,125815.8,1,1,6,3,33,"F"
"647",839.7,11,2,127197.7,1,1,7,3,33,"F"
"648",583.2,11,3,129428.7,1,1,8,3,33,"F"
"649",967.7,12,1,132175.8,1,1,1,3,33,"F"
"650",647.6,12,1,134290.2,1,1,2,3,33,"F"
"651",999.4,12,3,136820.9,1,1,3,3,33,"F"
"652",650.6,12,3,139268.3,1,1,4,3,33,"F"
"653",902.1,12,1,141615.8,1,1,5,3,33,"F"
"654",869.8,12,1,143447.2,1,1,6,3,33,"F"
"655",605.1,12,1,145794.7,1,1,7,3,33,"F"
"656",595.7,11,2,148558.5,1,1,1,3,33,"F"
"657",569.2,11,1,151055.8,1,1,2,3,33,"F"
"658",538.9,11,3,152837.3,1,1,3,3,33,"F"
"659",630.6,11,3,155284.7,1,1,4,3,33,"F"
"660",487.3,11,2,157066.1,1,1,5,3,33,"F"
"661",672.5,11,3,158581.2,1,1,6,3,33,"F"
"662",913.4,12,2,160063,1,1,1,3,33,"F"
"663",815.5,12,2,162227.3,1,1,2,3,33,"F"
"664",733.1,12,2,165174.2,1,1,3,3,33,"F"
"665",567.8,11,3,167322,1,1,1,3,33,"F"
"666",535.5,11,1,169686.1,1,1,2,3,33,"F"
"667",609.3,11,2,172716.2,1,1,3,3,33,"F"
"668",652.3,11,2,174064.8,1,1,4,3,33,"F"
"669",1155.1,12,3,175912.9,1,1,1,3,33,"F"
"670",1026.7,12,3,177960.7,1,1,2,3,33,"F"
"671",911.2,11,3,179792.1,1,1,1,3,33,"F"
"672",771.9,11,3,181939.8,1,1,2,3,33,"F"
"673",1005.1,11,1,183638,1,1,3,3,33,"F"
"674",563.3,11,3,186634.9,1,1,4,3,33,"F"
"675",656.8,11,3,188849.2,1,1,5,3,33,"F"
"676",644.7,11,2,190813.8,1,1,6,3,33,"F"
"677",616.3,11,2,192362.1,1,1,7,3,33,"F"
"678",583.3,11,1,193943.8,1,1,8,3,33,"F"
"679",775.1,12,3,196973.9,1,1,1,3,33,"F"
"680",593.6,12,3,199021.8,1,1,2,3,33,"F"
"681",752.5,12,2,200753.3,1,1,3,3,33,"F"
"682",781.2,12,2,202667.9,1,1,4,3,33,"F"
"683",803.1,12,2,204366.1,1,1,5,3,33,"F"
"684",781.3,12,3,207163.2,1,1,6,3,33,"F"
"685",622.6,12,3,209560.6,1,1,7,3,33,"F"
"686",691.6,11,1,211575.2,1,1,1,3,33,"F"
"687",618.6,11,3,213106.9,1,1,2,3,33,"F"
"688",631.7,11,1,215304.6,1,1,3,3,33,"F"
"689",973.5,12,3,216852.9,1,1,1,3,33,"F"
"690",778.9,12,2,219483.5,1,1,2,3,33,"F"
"691",838.5,12,2,220931.9,1,1,3,3,33,"F"
"692",937,12,2,222280.5,1,1,4,3,33,"F"
"693",943.6,12,1,223762.3,1,1,5,3,33,"F"
"694",823.4,12,2,226542.7,1,1,6,3,33,"F"
"695",907.8,11,2,228790.3,1,1,1,3,33,"F"
"696",655.3,11,3,230938,1,1,2,3,33,"F"
"697",809.4,11,2,232652.9,1,1,3,3,33,"F"
"698",635.1,11,3,234617.5,1,1,4,3,33,"F"
"699",558.2,11,2,237181.4,1,1,5,3,33,"F"
"700",590.6,11,3,238946.2,1,1,1,3,33,"F"
"701",630.1,11,3,240361.4,1,1,2,3,33,"F"
"702",568.6,11,2,242892.1,1,1,3,3,33,"F"
"703",566.9,11,3,245689.1,1,1,4,3,33,"F"
"704",552.7,11,3,248053.3,1,1,5,3,33,"F"
"705",1121.2,12,2,249934.6,1,0,1,3,33,"F"
"706",1488.4,12,2,252698.4,1,1,2,3,33,"F"
"707",1186,12,1,255661.9,1,1,3,3,33,"F"
"708",937.2,12,3,258225.8,1,1,4,3,33,"F"
"709",842,12,2,259624.4,1,1,5,3,33,"F"
"710",969.2,12,1,262454.7,1,1,6,3,33,"F"
"711",668.5,12,1,264019.7,1,1,7,3,33,"F"
"712",852.3,11,1,266184.1,1,1,1,3,33,"F"
"713",586.9,11,1,268881.2,1,1,2,3,33,"F"
"714",705.2,12,2,270546.2,1,1,1,3,33,"F"
"715",856.9,12,2,273309.9,1,1,2,3,33,"F"
"716",846.8,12,2,275274.5,1,1,3,3,33,"F"
"717",989.9,12,1,278188.1,1,1,4,3,33,"F"
"718",704.9,11,1,279819.7,1,1,1,3,33,"F"
"719",656.7,11,1,281734.3,1,1,2,3,33,"F"
"720",735.2,11,3,284714.5,1,1,3,3,33,"F"
"721",1045.2,11,2,286079.7,1,1,1,3,33,"F"
"722",520.1,11,3,288627,1,1,2,3,33,"F"
"723",540,11,2,291091.1,1,1,3,3,33,"F"
"724",753.3,11,2,293155.6,1,1,4,3,33,"F"
"725",452,11,1,295353.3,1,1,5,3,33,"F"
"726",619.1,11,3,297184.7,1,1,6,3,33,"F"
"727",881.8,12,2,298599.8,1,1,1,3,33,"F"
"728",940.4,12,2,300514.5,1,1,2,3,33,"F"
"729",681.2,12,1,302878.6,1,1,3,3,33,"F"
"730",682.6,12,3,305858.8,1,1,4,3,33,"F"
"731",667.1,12,2,307323.9,1,1,5,3,33,"F"
"732",736.1,12,2,308755.8,1,1,6,3,33,"F"
"733",770.7,12,3,310437.3,1,1,7,3,33,"F"
"734",895.4,12,1,312168.8,1,1,8,3,33,"F"
"735",655.2,11,3,314150.1,1,1,1,3,33,"F"
"736",599.8,11,3,315964.8,1,1,2,3,33,"F"
"737",915.2,11,1,317496.5,1,1,3,3,33,"F"
"738",600.1,11,3,319344.6,1,1,4,3,33,"F"
"739",500.5,11,2,322208.2,1,1,5,3,33,"F"
"740",783.1,11,2,325021.9,1,1,6,3,33,"F"
"741",969.1,12,2,326820,1,1,1,3,33,"F"
"742",650.7,12,2,329150.9,1,1,2,3,33,"F"
"743",737.9,12,2,331531.7,1,1,3,3,33,"F"
"744",820.4,12,3,333979.1,1,1,4,3,33,"F"
"745",1033.9,11,2,335993.6,1,1,1,3,33,"F"
"746",571.3,11,1,337974.9,1,1,2,3,33,"F"
"747",569.9,11,3,339523.2,1,1,3,3,33,"F"
"748",715.7,11,3,341621,1,1,4,3,33,"F"
"749",594.3,11,2,343402.5,1,1,5,3,33,"F"
"750",451.7,11,1,346332.7,1,1,6,3,33,"F"
"751",514.4,11,3,349196.3,1,1,7,3,33,"F"
"752",595.3,11,3,351077.7,1,1,8,3,33,"F"
"753",772.5,12,2,352909.1,1,1,1,3,33,"F"
"754",728.3,12,2,355872.6,1,1,2,3,33,"F"
"755",824.4,12,3,357437.6,1,1,3,3,33,"F"
"756",845.1,11,1,359119.2,1,1,1,3,33,"F"
"757",526,11,2,361383.5,1,1,2,3,33,"F"
"758",493,11,1,363348,1,1,3,3,33,"F"
"759",432.4,11,2,365429.2,1,1,4,3,33,"F"
"760",482.6,11,1,367593.5,1,1,5,3,33,"F"
"761",510.2,11,3,369508.2,1,1,6,3,33,"F"
"762",471.7,11,1,371689.2,1,1,7,3,33,"F"
"763",733.3,12,2,374519.6,1,1,1,3,33,"F"
"764",805.9,12,2,376565.7,1,1,2,3,33,"F"
"765",705.2,12,3,378781.7,1,1,3,3,33,"F"
"766",688.4,12,2,381079.3,1,1,4,3,33,"F"
"767",675.4,12,2,383859.7,1,1,5,3,33,"F"
"768",674.6,12,1,386290.4,1,1,1,3,33,"F"
"769",594.2,12,3,388421.5,1,1,2,3,33,"F"
"770",527.3,11,2,390585.9,1,1,1,3,33,"F"
"771",560.7,11,3,393083.3,1,1,2,3,33,"F"
"772",697.2,11,3,394931.3,1,1,3,3,33,"F"
"773",486.3,11,3,396562.9,1,1,1,3,33,"F"
"774",611.7,11,1,399210.1,1,1,2,3,33,"F"
"775",776.2,12,2,402107.1,1,1,1,3,33,"F"
"776",718,12,2,404204.9,1,1,2,3,33,"F"
"777",789.6,12,2,406385.9,1,1,3,3,33,"F"
"778",701.3,12,1,407767.7,1,1,4,3,33,"F"
"779",517.1,11,2,409149.6,1,1,1,3,33,"F"
"780",517.1,11,1,412029.9,1,1,2,3,33,"F"
"781",1170.2,11,1,413744.8,1,1,3,3,33,"F"
"782",688.5,11,2,415093.3,1,1,4,3,33,"F"
"783",455.9,11,1,417008,1,1,5,3,33,"F"
"784",433.7,11,2,419638.5,1,1,6,3,33,"F"
"785",450.6,11,2,421519.9,1,1,7,3,33,"F"
"786",715.5,12,3,423967.3,1,1,1,3,33,"F"
"787",854.5,12,2,426514.6,1,1,2,3,33,"F"
"788",688.7,12,2,427879.8,1,1,3,3,33,"F"
"789",697.8,12,3,430843.3,1,1,4,3,33,"F"
"790",535.2,12,2,432924.5,1,1,5,3,33,"F"
"791",571.2,11,2,434522.8,1,1,1,3,33,"F"
"792",577.5,11,3,437336.5,1,1,2,3,33,"F"
"793",515.7,11,2,440216.8,1,1,3,3,33,"F"
"794",657,11,3,441615.3,1,1,4,3,33,"F"
"795",556.2,11,3,443463.3,1,1,5,3,33,"F"
"796",370.6,11,3,445427.9,1,1,6,3,33,"F"
"797",684.3,12,3,447775.4,1,1,1,3,33,"F"
"798",850.4,12,1,450056.4,1,1,2,3,33,"F"
"799",764.1,12,2,451704.6,1,1,3,3,33,"F"
"800",830.1,12,3,454668.2,1,1,4,3,33,"F"
"801",797.1,12,1,456066.7,1,1,5,3,33,"F"
"802",643.9,12,2,457581.7,1,1,6,3,33,"F"
"803",771.2,12,2,459113.4,1,1,7,3,33,"F"
"804",523.7,12,2,460761.7,1,1,8,3,33,"F"
"805",785.2,11,2,463558.8,1,1,1,3,33,"F"
"806",507.3,11,1,465190.4,1,1,2,3,33,"F"
"807",485.8,11,1,467188.3,1,1,3,3,33,"F"
"808",480.5,11,2,469236.1,1,1,4,3,33,"F"
"809",482.4,11,2,471117.4,1,1,5,3,33,"F"
"810",425.4,11,1,472965.5,1,1,6,3,33,"F"
"811",719.4,12,2,475779.2,1,1,1,3,33,"F"
"812",567.9,12,3,478259.9,1,1,2,3,33,"F"
"813",697.2,12,1,480524.2,1,1,3,3,33,"F"
"814",565.6,11,3,481889.4,1,1,1,3,33,"F"
"815",464,11,1,484286.8,1,1,2,3,33,"F"
"816",508.7,11,3,486601.1,1,1,3,3,33,"F"
"817",522.5,11,2,489198.3,1,1,4,3,33,"F"
"818",378.9,11,1,490796.6,1,1,5,3,33,"F"
"819",464.2,11,3,492361.6,1,1,6,3,33,"F"
"820",611.5,11,3,494476.1,1,1,7,3,33,"F"
"821",408.5,11,2,496207.6,1,1,8,3,33,"F"
"822",750.5,12,2,497706,1,1,1,3,33,"F"
"823",701,12,2,499437.5,1,1,2,3,33,"F"
"824",613.2,12,3,501152.3,1,1,3,3,33,"F"
"825",710.2,12,1,503966,1,1,4,3,33,"F"
"826",784.9,12,3,506962.9,1,1,1,3,33,"F"
"827",730.5,12,2,508561.2,1,1,2,3,33,"F"
"828",768.4,12,1,511341.6,1,1,3,3,33,"F"
"829",644,12,2,513705.7,1,1,4,3,33,"F"
"830",893.9,12,3,516552.7,1,1,5,3,33,"F"
"831",707.2,12,3,519499.6,1,1,6,3,33,"F"
"832",627.7,12,3,521847.1,1,1,7,3,33,"F"
"833",594.4,11,3,523545.3,1,1,1,3,33,"F"
"834",541.2,11,3,526275.8,1,1,2,3,33,"F"
"835",482.6,11,3,529122.8,1,1,3,3,33,"F"
"836",406.2,11,3,531253.9,1,1,4,3,33,"F"
"837",355.5,11,3,533384.9,1,1,5,3,33,"F"
"838",650,12,2,535316.2,1,1,1,3,33,"F"
"839",571,12,2,536681.5,1,1,2,3,33,"F"
"840",871.5,11,3,539461.8,1,1,1,3,33,"F"
"841",722.6,11,2,541226.6,1,1,2,3,33,"F"
"842",434.1,11,1,543457.6,1,1,3,3,33,"F"
"843",516.6,11,3,546171.4,1,1,4,3,33,"F"
"844",732.4,12,2,548618.8,1,1,1,3,33,"F"
"845",732.3,12,1,551349.3,1,1,2,3,33,"F"
"846",525.8,11,1,554246.2,1,1,1,3,33,"F"
"847",564.6,11,1,555894.5,1,1,2,3,33,"F"
"848",804.9,11,2,557293,1,1,3,3,33,"F"
"849",458.7,11,1,559590.6,1,1,4,3,33,"F"
"850",861.6,11,3,561305.4,1,1,5,3,33,"F"
"851",576.9,11,2,564035.9,1,1,6,3,33,"F"
"852",529.9,11,3,565784,1,1,7,3,33,"F"
"853",582.6,12,1,567332.4,1,0,1,3,33,"F"
"854",975.7,12,3,569063.9,1,1,2,3,33,"F"
"855",683.8,12,2,571827.6,1,1,3,3,33,"F"
"856",618.1,11,3,574574.7,1,1,1,3,33,"F"
"857",541.7,11,2,576755.7,1,1,2,3,33,"F"
"858",623.7,11,2,578687,1,1,3,3,33,"F"
"859",542,11,1,581667.2,1,1,4,3,33,"F"
"860",504.9,11,2,584181.2,1,1,5,3,33,"F"
"861",429.2,11,3,586212.4,1,1,6,3,33,"F"
"862",496.2,11,1,588226.9,1,1,7,3,33,"F"
"863",537.7,11,3,589991.7,1,1,8,3,33,"F"
"864",426.5,11,1,591739.9,1,1,1,3,33,"F"
"865",502.4,11,1,594420.4,1,1,2,3,33,"F"
"866",433.7,11,2,597450.5,1,1,3,3,33,"F"
"867",490.3,11,3,599215.3,1,1,4,3,33,"F"
"868",463.6,11,3,601979.1,1,1,5,3,33,"F"
"869",757.4,12,1,604593,1,1,1,3,33,"F"
"870",618.7,12,1,606907.2,1,1,2,3,33,"F"
"871",840.5,12,3,608455.6,1,1,3,3,33,"F"
"872",679.8,12,2,609904,1,1,4,3,33,"F"
"873",743.9,12,3,611618.9,1,1,5,3,33,"F"
"874",694.7,12,2,614482.5,1,1,6,3,33,"F"
"875",459.2,11,2,617512.6,1,1,1,3,33,"F"
"876",429.1,11,1,619493.9,1,1,2,3,33,"F"
"877",687.9,11,3,622290.9,1,1,3,3,33,"F"
"878",509.6,11,1,624988.1,1,1,4,3,33,"F"
"879",570.1,11,2,626436.6,1,1,5,3,33,"F"
"880",500.5,11,2,628401.1,1,1,6,3,33,"F"
"881",433.2,11,2,630665.4,1,1,7,3,33,"F"
"882",768.9,12,2,632796.5,1,1,1,3,33,"F"
"883",933.6,12,3,634944.2,1,1,2,3,33,"F"
"884",919.7,12,3,637924.4,1,1,3,3,33,"F"
"885",617.9,12,3,639289.6,1,1,4,3,33,"F"
"886",782.5,12,3,640704.8,1,1,5,3,33,"F"
"887",591.4,11,3,642552.8,1,1,1,3,33,"F"
"888",613.2,11,2,645416.5,1,1,2,3,33,"F"
"889",644.7,11,2,647364.4,1,1,3,3,33,"F"
"890",450.3,11,2,649861.8,1,1,4,3,33,"F"
"891",678.8,12,2,651626.6,1,1,1,3,33,"F"
"892",799.1,12,3,653241.5,1,1,2,3,33,"F"
"893",656.4,12,3,655056.3,1,1,3,3,33,"F"
"894",892.9,12,1,657004.2,1,1,4,3,33,"F"
"895",886.4,12,1,658502.6,1,1,5,3,33,"F"
"896",1037.2,12,3,661216.4,1,1,6,3,33,"F"
"897",659.5,11,1,663047.8,1,1,1,3,33,"F"
"898",620.2,11,2,665462,1,1,2,3,33,"F"
"899",482.1,11,3,667076.9,1,1,3,3,33,"F"
"900",623.1,11,3,669857.3,1,1,4,3,33,"F"
"901",472.5,11,3,672621.1,1,1,5,3,33,"F"
"902",473.3,11,3,674086.2,1,1,6,3,33,"F"
"903",552.2,11,2,676500.3,1,1,7,3,33,"F"
"904",475.4,11,1,678215.1,1,1,8,3,33,"F"
"905",444.7,11,3,680529.4,1,1,1,3,33,"F"
"906",547.8,11,1,683209.9,1,1,2,3,33,"F"
"907",761.7,12,1,685440.8,1,1,1,3,33,"F"
"908",733,12,1,687072.4,1,1,2,3,33,"F"
"909",545.3,12,1,689336.7,1,1,3,3,33,"F"
"910",865.6,11,3,691534.4,1,1,1,3,33,"F"
"911",590.6,11,1,693832,1,1,2,3,33,"F"
"912",573.7,11,2,695680,1,1,3,3,33,"F"
"913",622,11,2,698293.9,1,1,4,3,33,"F"
"914",470.4,11,1,700075.4,1,1,5,3,33,"F"
"915",484.4,11,3,701540.5,1,1,6,3,33,"F"
"916",696.3,12,1,703904.6,1,1,1,3,33,"F"
"917",826.4,12,3,705602.9,1,1,2,3,33,"F"
"918",741.3,12,2,708300,1,1,3,3,33,"F"
"919",725.9,12,2,710481,1,1,1,3,33,"F"
"920",710.2,12,1,712828.5,1,1,2,3,33,"F"
"921",445.7,11,2,714976.3,1,1,1,3,33,"F"
"922",456,11,2,716907.6,1,1,2,3,33,"F"
"923",513.9,11,1,719821.1,1,1,3,3,33,"F"
"924",441.3,11,2,722085.4,1,1,4,3,33,"F"
"925",439.8,11,1,724216.5,1,1,5,3,33,"F"
"926",578.4,11,3,726031.2,1,1,6,3,33,"F"
"927",410.3,11,2,727829.4,1,1,7,3,33,"F"
"928",390.6,11,1,729727.3,1,1,8,3,33,"F"
"929",880.6,12,1,731808.5,1,1,1,3,33,"F"
"930",707.7,12,3,734022.8,1,1,2,3,33,"F"
"931",898.8,12,2,735721,1,1,3,3,33,"F"
"932",794.2,12,2,738351.6,1,1,4,3,33,"F"
"933",530.8,11,2,740982.1,1,1,1,3,33,"F"
"934",463.8,11,2,743912.3,1,1,2,3,33,"F"
"935",671.6,11,1,746676.1,1,1,3,3,33,"F"
"936",603.6,11,3,749589.7,1,1,4,3,33,"F"
