 rt 	  est 	  resp 	  laten 	  good 	  acu 	  seq 	  subID 	  subN 
 708.3	 12	 2	 849808.9	 1	 1	 6	 MSCM_01041994	 20
 541.6	 12	 1	 853284.4	 1	 1	 7	 MSCM_01041994	 20
 459	 11	 2	 855845.2	 1	 1	 1	 MSCM_01041994	 20
 566	 11	 3	 858439.4	 1	 1	 2	 MSCM_01041994	 20
 438.3	 11	 1	 861465.8	 1	 1	 3	 MSCM_01041994	 20
 366.6	 11	 3	 863960.2	 1	 1	 4	 MSCM_01041994	 20
 560.2	 11	 1	 866055.5	 1	 1	 5	 MSCM_01041994	 20
 720.5	 12	 2	 868100.8	 1	 0	 1	 MSCM_01041994	 20
 635.7	 12	 2	 870561.9	 1	 1	 2	 MSCM_01041994	 20
 850.4	 12	 3	 873072.9	 1	 0	 3	 MSCM_01041994	 20
 641.8	 12	 2	 875051.8	 1	 1	 4	 MSCM_01041994	 20
 555.8	 11	 2	 16315	 1	 1	 1	 NASO_18101996	 21
 464.8	 11	 2	 19544.9	 1	 1	 2	 NASO_18101996	 21
 377	 11	 1	 21859.1	 1	 1	 3	 NASO_18101996	 21
 364.2	 11	 1	 25089	 1	 1	 4	 NASO_18101996	 21
 395.6	 11	 1	 28069.2	 1	 1	 5	 NASO_18101996	 21
 433.3	 11	 2	 30250.2	 1	 1	 6	 NASO_18101996	 21
 413.3	 11	 2	 33530.1	 1	 1	 7	 NASO_18101996	 21
 423.4	 11	 3	 36710.1	 1	 1	 8	 NASO_18101996	 21
 779.2	 12	 3	 39290.7	 1	 0	 1	 NASO_18101996	 21
 652.1	 12	 3	 42071.1	 1	 1	 2	 NASO_18101996	 21
 792.9	 12	 1	 44202.1	 1	 1	 3	 NASO_18101996	 21
 501.9	 11	 2	 47365.5	 1	 1	 1	 NASO_18101996	 21
 419.5	 11	 2	 49330.1	 1	 1	 2	 NASO_18101996	 21
 416	 11	 2	 52892.9	 1	 1	 3	 NASO_18101996	 21
 410.6	 11	 1	 55074	 1	 1	 4	 NASO_18101996	 21
 368.9	 11	 1	 58403.8	 1	 1	 5	 NASO_18101996	 21
 368.8	 11	 3	 60684.7	 1	 1	 6	 NASO_18101996	 21
 801.9	 12	 2	 63132.1	 1	 1	 1	 NASO_18101996	 21
 572.3	 12	 2	 66978.1	 1	 1	 2	 NASO_18101996	 21
 721.9	 12	 1	 70457.7	 1	 1	 3	 NASO_18101996	 21
 605.2	 12	 3	 74103.9	 1	 1	 4	 NASO_18101996	 21
 704.2	 12	 1	 77333.8	 1	 0	 5	 NASO_18101996	 21
 554.9	 11	 2	 80247.4	 1	 1	 1	 NASO_18101996	 21
 521.3	 11	 1	 84076.6	 1	 1	 2	 NASO_18101996	 21
 556.9	 11	 3	 87955.9	 1	 1	 3	 NASO_18101996	 21
 654.1	 11	 1	 91069.3	 1	 1	 4	 NASO_18101996	 21
 827.4	 12	 3	 93217	 1	 1	 1	 NASO_18101996	 21
 628.3	 12	 2	 96580.1	 1	 1	 2	 NASO_18101996	 21
 655	 12	 2	 99127.4	 1	 1	 3	 NASO_18101996	 21
 707.7	 12	 3	 101441.6	 1	 1	 4	 NASO_18101996	 21
 1156.7	 12	 1	 103889	 1	 0	 5	 NASO_18101996	 21
 1156.1	 12	 1	 105920.2	 1	 0	 6	 NASO_18101996	 21
 610.3	 12	 3	 108384.3	 1	 1	 7	 NASO_18101996	 21
 556.3	 11	 2	 111747.4	 1	 1	 1	 NASO_18101996	 21
 513.7	 11	 1	 114960.7	 1	 1	 2	 NASO_18101996	 21
 447.8	 11	 2	 118723.3	 1	 1	 3	 NASO_18101996	 21
 728.3	 12	 1	 121070.9	 1	 1	 1	 NASO_18101996	 21
 749.9	 12	 1	 123967.8	 1	 1	 2	 NASO_18101996	 21
 633.2	 12	 3	 125865.8	 1	 1	 3	 NASO_18101996	 21
 713.8	 12	 2	 128712.8	 1	 0	 4	 NASO_18101996	 21
 803.6	 12	 1	 131493.2	 1	 1	 5	 NASO_18101996	 21
 870.9	 12	 2	 135039.4	 1	 0	 6	 NASO_18101996	 21
 637.8	 12	 1	 138102.9	 1	 1	 7	 NASO_18101996	 21
 979.4	 12	 1	 140666.8	 1	 0	 8	 NASO_18101996	 21
 605.4	 11	 3	 143463.9	 1	 1	 1	 NASO_18101996	 21
 416.3	 11	 2	 147043.4	 1	 1	 2	 NASO_18101996	 21
 444.5	 11	 3	 149307.7	 1	 1	 3	 NASO_18101996	 21
 423.5	 11	 2	 152354.5	 1	 1	 4	 NASO_18101996	 21
 656.7	 12	 3	 154968.4	 1	 1	 1	 NASO_18101996	 21
 764.5	 12	 1	 156999.5	 1	 1	 2	 NASO_18101996	 21
 635.6	 12	 3	 159197.2	 1	 1	 3	 NASO_18101996	 21
 653.5	 12	 3	 162127.5	 1	 1	 4	 NASO_18101996	 21
 663.1	 12	 3	 165290.8	 1	 0	 5	 NASO_18101996	 21
 773.6	 12	 3	 169120.1	 1	 1	 6	 NASO_18101996	 21
 564.8	 11	 1	 171434.3	 1	 1	 1	 NASO_18101996	 21
 456.5	 11	 1	 174064.8	 1	 1	 2	 NASO_18101996	 21
 496.3	 11	 3	 175979.5	 1	 1	 3	 NASO_18101996	 21
 520.4	 11	 1	 179042.9	 1	 1	 4	 NASO_18101996	 21
 540.8	 11	 3	 181307.2	 1	 1	 5	 NASO_18101996	 21
 970	 12	 1	 185186.4	 1	 0	 1	 NASO_18101996	 21
 1065.7	 12	 2	 188033.4	 1	 0	 2	 NASO_18101996	 21
 600.4	 12	 3	 191463.1	 1	 1	 3	 NASO_18101996	 21
 651.4	 12	 2	 195009.4	 1	 1	 4	 NASO_18101996	 21
 795.1	 12	 1	 198838.6	 1	 1	 5	 NASO_18101996	 21
 915.4	 12	 2	 201985.3	 1	 0	 6	 NASO_18101996	 21
 691	 12	 1	 205531.6	 1	 1	 7	 NASO_18101996	 21
 568.9	 11	 1	 209127.8	 1	 1	 1	 NASO_18101996	 21
 494.9	 11	 3	 212307.7	 1	 1	 2	 NASO_18101996	 21
 431.3	 11	 1	 215604.3	 1	 1	 3	 NASO_18101996	 21
 368.8	 11	 1	 217552.2	 1	 1	 4	 NASO_18101996	 21
 463.6	 11	 3	 220948.6	 1	 1	 5	 NASO_18101996	 21
 773.8	 12	 3	 222863.2	 1	 1	 1	 NASO_18101996	 21
 780.1	 12	 2	 226642.6	 1	 1	 2	 NASO_18101996	 21
 671.1	 12	 2	 230405.3	 1	 1	 3	 NASO_18101996	 21
 1051.8	 12	 3	 232319.9	 1	 0	 4	 NASO_18101996	 21
 821.2	 12	 1	 234367.7	 1	 1	 5	 NASO_18101996	 21
 642.7	 12	 1	 236915.1	 1	 1	 6	 NASO_18101996	 21
 607.4	 12	 1	 238879.6	 1	 1	 7	 NASO_18101996	 21
 531.5	 11	 2	 241576.8	 1	 1	 1	 NASO_18101996	 21
 552	 11	 3	 243924.3	 1	 1	 2	 NASO_18101996	 21
 453.7	 11	 3	 247337.4	 1	 1	 3	 NASO_18101996	 21
 581	 12	 1	 250883.6	 1	 0	 1	 NASO_18101996	 21
 756.8	 12	 3	 253147.9	 1	 1	 2	 NASO_18101996	 21
 862.4	 12	 2	 256943.9	 1	 0	 3	 NASO_18101996	 21
 524.2	 12	 2	 260140.5	 1	 1	 4	 NASO_18101996	 21
 484.9	 12	 2	 263120.7	 1	 1	 5	 NASO_18101996	 21
 763.8	 12	 3	 266567	 1	 1	 6	 NASO_18101996	 21
 654.9	 12	 2	 269430.7	 1	 1	 7	 NASO_18101996	 21
 636.6	 12	 3	 271362	 1	 1	 8	 NASO_18101996	 21
 627.2	 11	 2	 274941.5	 1	 1	 1	 NASO_18101996	 21
 436.7	 11	 2	 278004.9	 1	 1	 2	 NASO_18101996	 21
 453.4	 11	 2	 280019.5	 1	 1	 3	 NASO_18101996	 21
 463.6	 11	 1	 282450.2	 1	 1	 4	 NASO_18101996	 21
 444.3	 11	 1	 284681.2	 1	 1	 5	 NASO_18101996	 21
 373.2	 11	 2	 287861.2	 1	 1	 6	 NASO_18101996	 21
 712.1	 12	 1	 290125.5	 1	 1	 1	 NASO_18101996	 21
 651.7	 12	 3	 293838.2	 1	 1	 2	 NASO_18101996	 21
 711.4	 12	 3	 296735.2	 1	 1	 3	 NASO_18101996	 21
 559	 12	 3	 300131.5	 1	 1	 4	 NASO_18101996	 21
 542.3	 11	 2	 303561.3	 1	 1	 1	 NASO_18101996	 21
 467.5	 11	 3	 306258.4	 1	 1	 2	 NASO_18101996	 21
 409.7	 11	 2	 309271.9	 1	 1	 3	 NASO_18101996	 21
 406	 11	 1	 312118.9	 1	 1	 4	 NASO_18101996	 21
 758.6	 12	 2	 315665.1	 1	 1	 1	 NASO_18101996	 21
 702.6	 12	 2	 318179.1	 1	 1	 2	 NASO_18101996	 21
 510.5	 12	 2	 321642.1	 1	 1	 3	 NASO_18101996	 21
 471.7	 11	 2	 324972	 1	 1	 1	 NASO_18101996	 21
 442.2	 11	 3	 327286.2	 1	 1	 2	 NASO_18101996	 21
 425.4	 11	 3	 329400.6	 1	 1	 3	 NASO_18101996	 21
 396.4	 11	 2	 332280.9	 1	 1	 4	 NASO_18101996	 21
 442.3	 11	 1	 335011.3	 1	 1	 5	 NASO_18101996	 21
 390.1	 11	 2	 337558.7	 1	 1	 6	 NASO_18101996	 21
 399	 11	 3	 341271.4	 1	 1	 7	 NASO_18101996	 21
 393.5	 11	 3	 343585.6	 1	 1	 8	 NASO_18101996	 21
 634.6	 12	 2	 345999.7	 1	 1	 1	 NASO_18101996	 21
 774.6	 12	 1	 349446.1	 1	 1	 2	 NASO_18101996	 21
 621.6	 12	 1	 351926.8	 1	 1	 3	 NASO_18101996	 21
 632.6	 12	 3	 355473.1	 1	 1	 4	 NASO_18101996	 21
 607.7	 12	 2	 357853.9	 1	 1	 5	 NASO_18101996	 21
 685.9	 12	 3	 361616.5	 1	 0	 6	 NASO_18101996	 21
 603.9	 11	 1	 364313.7	 1	 1	 1	 NASO_18101996	 21
 523.5	 11	 1	 366994.2	 1	 1	 2	 NASO_18101996	 21
 376.1	 11	 1	 370623.7	 1	 1	 3	 NASO_18101996	 21
 479.5	 11	 3	 373487.3	 1	 1	 4	 NASO_18101996	 21
 372.3	 11	 2	 376733.9	 1	 1	 5	 NASO_18101996	 21
 392.6	 11	 1	 380330.1	 1	 1	 6	 NASO_18101996	 21
 342.4	 11	 1	 382877.4	 1	 1	 7	 NASO_18101996	 21
 693.5	 12	 2	 385058.4	 1	 1	 1	 NASO_18101996	 21
 617.7	 12	 1	 388754.5	 1	 1	 2	 NASO_18101996	 21
 466.6	 12	 1	 391851.2	 1	 1	 3	 NASO_18101996	 21
 922.6	 12	 3	 393882.4	 1	 0	 4	 NASO_18101996	 21
 724.2	 12	 3	 397611.8	 1	 1	 5	 NASO_18101996	 21
 488	 11	 1	 399942.7	 1	 1	 1	 NASO_18101996	 21
 411.3	 11	 3	 402606.5	 1	 1	 2	 NASO_18101996	 21
 424.1	 11	 1	 406369.2	 1	 1	 3	 NASO_18101996	 21
 399.2	 11	 1	 408566.9	 1	 1	 4	 NASO_18101996	 21
 397.4	 11	 3	 412163.1	 1	 1	 5	 NASO_18101996	 21
 378.5	 11	 1	 415859.2	 1	 1	 6	 NASO_18101996	 21
 414.1	 11	 1	 418789.4	 1	 1	 7	 NASO_18101996	 21
 592.8	 12	 2	 422269.1	 1	 1	 1	 NASO_18101996	 21
 603.6	 12	 2	 424500.1	 1	 1	 2	 NASO_18101996	 21
 609.3	 12	 2	 428346	 1	 1	 3	 NASO_18101996	 21
 922.3	 12	 3	 431875.6	 1	 0	 4	 NASO_18101996	 21
 638.1	 12	 2	 435288.6	 1	 0	 5	 NASO_18101996	 21
 876.3	 12	 1	 437935.9	 1	 0	 6	 NASO_18101996	 21
 567.8	 11	 2	 440216.8	 1	 1	 1	 NASO_18101996	 21
 502.3	 11	 3	 443746.4	 1	 1	 2	 NASO_18101996	 21
 400.1	 11	 3	 445894.1	 1	 1	 3	 NASO_18101996	 21
 -99	 12	 -99	 447825.4	 1	 0	 1	 NASO_18101996	 21
 751.7	 12	 2	 451638	 1	 0	 2	 NASO_18101996	 21
 968.9	 12	 1	 454601.6	 1	 0	 3	 NASO_18101996	 21
 904.1	 12	 1	 457165.5	 1	 0	 4	 NASO_18101996	 21
 804	 12	 3	 459280	 1	 1	 5	 NASO_18101996	 21
 782.2	 12	 1	 462609.8	 1	 1	 6	 NASO_18101996	 21
 774.1	 12	 3	 465107.1	 1	 1	 7	 NASO_18101996	 21
 736.1	 12	 2	 467138.3	 1	 1	 8	 NASO_18101996	 21
 432	 11	 2	 470817.8	 1	 1	 1	 NASO_18101996	 21
 443.4	 11	 3	 473082	 1	 1	 2	 NASO_18101996	 21
 423.2	 11	 3	 475862.4	 1	 1	 3	 NASO_18101996	 21
 424.4	 11	 1	 479641.8	 1	 1	 4	 NASO_18101996	 21
 408.5	 11	 1	 482239	 1	 1	 5	 NASO_18101996	 21
 807.4	 12	 2	 484769.7	 1	 1	 1	 NASO_18101996	 21
 543.1	 12	 3	 487233.7	 1	 1	 2	 NASO_18101996	 21
 549.8	 12	 2	 490413.7	 1	 1	 3	 NASO_18101996	 21
 586.2	 12	 3	 494059.8	 1	 1	 4	 NASO_18101996	 21
 467.8	 11	 3	 497456.3	 1	 1	 1	 NASO_18101996	 21
 486.8	 11	 3	 499420.8	 1	 1	 2	 NASO_18101996	 21
 421.1	 11	 1	 501984.8	 1	 1	 3	 NASO_18101996	 21
 399.7	 11	 3	 504898.4	 1	 1	 4	 NASO_18101996	 21
 434	 11	 1	 507162.7	 1	 1	 5	 NASO_18101996	 21
 383.7	 11	 1	 510059.6	 1	 1	 6	 NASO_18101996	 21
 599.3	 12	 3	 511957.6	 1	 1	 1	 NASO_18101996	 21
 597.3	 12	 1	 515420.6	 1	 1	 2	 NASO_18101996	 21
 847.8	 12	 1	 518783.7	 1	 1	 3	 NASO_18101996	 21
 594.4	 12	 3	 521480.9	 1	 1	 4	 NASO_18101996	 21
 683.8	 12	 3	 525343.4	 1	 1	 5	 NASO_18101996	 21
 753	 12	 3	 528856.4	 1	 1	 6	 NASO_18101996	 21
 728.1	 12	 2	 532086.3	 1	 1	 7	 NASO_18101996	 21
 562.4	 11	 1	 535382.8	 1	 1	 1	 NASO_18101996	 21
 425.8	 11	 2	 538279.8	 1	 1	 2	 NASO_18101996	 21
 380.3	 11	 3	 541393.1	 1	 1	 3	 NASO_18101996	 21
 447.4	 11	 2	 543374.4	 1	 1	 4	 NASO_18101996	 21
 398	 11	 1	 546188.1	 1	 1	 5	 NASO_18101996	 21
 400	 11	 2	 549634.4	 1	 1	 6	 NASO_18101996	 21
 506.5	 11	 1	 552481.4	 1	 1	 7	 NASO_18101996	 21
 428.3	 11	 2	 555844.5	 1	 1	 8	 NASO_18101996	 21
 676.2	 12	 2	 558608.3	 1	 1	 1	 NASO_18101996	 21
 779.6	 12	 1	 561039	 1	 1	 2	 NASO_18101996	 21
 824.3	 12	 3	 563036.9	 1	 1	 3	 NASO_18101996	 21
 1037.3	 12	 3	 564918.3	 1	 0	 4	 NASO_18101996	 21
 614.3	 11	 3	 566999.4	 1	 1	 1	 NASO_18101996	 21
 485.6	 11	 2	 570479.1	 1	 1	 2	 NASO_18101996	 21
 500.4	 11	 1	 573475.9	 1	 1	 3	 NASO_18101996	 21
 794.8	 12	 2	 577022.1	 1	 1	 1	 NASO_18101996	 21
 663	 12	 1	 580801.5	 1	 1	 2	 NASO_18101996	 21
 918.7	 12	 1	 584231.2	 1	 0	 3	 NASO_18101996	 21
 875.8	 12	 3	 587377.9	 1	 0	 4	 NASO_18101996	 21
 843.4	 12	 1	 590008.4	 1	 1	 5	 NASO_18101996	 21
 625.5	 11	 3	 593188.4	 1	 1	 1	 NASO_18101996	 21
 382	 11	 2	 596385	 1	 1	 2	 NASO_18101996	 21
 428.6	 11	 1	 598915.7	 1	 1	 3	 NASO_18101996	 21
 429.5	 11	 2	 600930.2	 1	 1	 4	 NASO_18101996	 21
 387.6	 11	 2	 603227.8	 1	 1	 5	 NASO_18101996	 21
 445.4	 11	 1	 605325.6	 1	 1	 6	 NASO_18101996	 21
 404.8	 11	 3	 607989.4	 1	 1	 7	 NASO_18101996	 21
 333.3	 11	 2	 610620	 1	 1	 8	 NASO_18101996	 21
 874.3	 12	 2	 612784.3	 1	 0	 1	 NASO_18101996	 21
 609.8	 12	 3	 615764.5	 1	 1	 2	 NASO_18101996	 21
 507	 12	 3	 619111	 1	 1	 3	 NASO_18101996	 21
 507.7	 12	 2	 622157.7	 1	 1	 4	 NASO_18101996	 21
 623.8	 12	 1	 625853.8	 1	 1	 5	 NASO_18101996	 21
 538.6	 11	 1	 629067.1	 1	 1	 1	 NASO_18101996	 21
 335.6	 11	 2	 631764.3	 1	 1	 2	 NASO_18101996	 21
 398.2	 11	 3	 634111.8	 1	 1	 3	 NASO_18101996	 21
 367.3	 11	 3	 636808.9	 1	 1	 4	 NASO_18101996	 21
 369.3	 11	 2	 639056.6	 1	 1	 5	 NASO_18101996	 21
 355.5	 11	 2	 642336.4	 1	 1	 6	 NASO_18101996	 21
 413	 11	 1	 645016.9	 1	 1	 7	 NASO_18101996	 21
 720.4	 12	 2	 648729.7	 1	 1	 1	 NASO_18101996	 21
 594.4	 12	 1	 652325.9	 1	 1	 2	 NASO_18101996	 21
 625.9	 12	 2	 655039.7	 1	 1	 3	 NASO_18101996	 21
 489.9	 11	 2	 658269.6	 1	 1	 1	 NASO_18101996	 21
 437.2	 11	 2	 660500.6	 1	 1	 2	 NASO_18101996	 21
 436	 11	 3	 663663.9	 1	 1	 3	 NASO_18101996	 21
 433.7	 11	 1	 667243.4	 1	 1	 4	 NASO_18101996	 21
 400.5	 11	 3	 670007.2	 1	 1	 5	 NASO_18101996	 21
 387.1	 11	 1	 672288.1	 1	 1	 6	 NASO_18101996	 21
 671.6	 12	 3	 675518	 1	 1	 1	 NASO_18101996	 21
 729	 12	 1	 678098.6	 1	 1	 2	 NASO_18101996	 21
 685.4	 12	 3	 680046.5	 1	 1	 3	 NASO_18101996	 21
 648	 12	 2	 683293.1	 1	 1	 4	 NASO_18101996	 21
 629.3	 11	 3	 685823.8	 1	 1	 1	 NASO_18101996	 21
 359.6	 11	 2	 689353.4	 1	 1	 2	 NASO_18101996	 21
 467.1	 11	 2	 692017.2	 1	 1	 3	 NASO_18101996	 21
 444.2	 11	 3	 695080.6	 1	 1	 4	 NASO_18101996	 21
 661.3	 12	 3	 698160.7	 1	 1	 1	 NASO_18101996	 21
 915.3	 12	 1	 701823.5	 1	 0	 2	 NASO_18101996	 21
 729.5	 12	 3	 705153.3	 1	 1	 3	 NASO_18101996	 21
 538.1	 11	 1	 707084.6	 1	 1	 1	 NASO_18101996	 21
 382.4	 11	 2	 709848.4	 1	 1	 2	 NASO_18101996	 21
 397.9	 11	 1	 712695.4	 1	 1	 3	 NASO_18101996	 21
 437	 11	 3	 716058.5	 1	 1	 4	 NASO_18101996	 21
 402.7	 11	 3	 719454.9	 1	 1	 5	 NASO_18101996	 21
 716.2	 12	 1	 722285.2	 1	 1	 1	 NASO_18101996	 21
 605.2	 12	 2	 725798.2	 1	 1	 2	 NASO_18101996	 21
 582.7	 12	 3	 728195.6	 1	 1	 3	 NASO_18101996	 21
 1068.1	 12	 3	 731725.2	 1	 0	 4	 NASO_18101996	 21
 569.9	 12	 2	 735338.1	 1	 1	 5	 NASO_18101996	 21
 648.8	 12	 3	 739000.9	 1	 1	 6	 NASO_18101996	 21
 870.8	 12	 3	 740882.2	 1	 0	 7	 NASO_18101996	 21
 520.6	 11	 1	 743529.4	 1	 1	 1	 NASO_18101996	 21
 438.1	 11	 1	 745627.2	 1	 1	 2	 NASO_18101996	 21
 362.2	 11	 3	 749223.4	 1	 1	 3	 NASO_18101996	 21
 386.7	 11	 3	 751620.9	 1	 1	 4	 NASO_18101996	 21
 357.7	 11	 3	 755033.9	 1	 1	 5	 NASO_18101996	 21
 365.8	 11	 1	 757947.5	 1	 1	 6	 NASO_18101996	 21
 361.9	 11	 2	 760428.2	 1	 1	 7	 NASO_18101996	 21
 335	 11	 2	 762975.5	 1	 1	 8	 NASO_18101996	 21
 514.3	 12	 2	 765489.5	 1	 1	 1	 NASO_18101996	 21
 676.8	 12	 3	 768386.5	 1	 1	 2	 NASO_18101996	 21
 760.4	 12	 2	 771316.7	 1	 0	 3	 NASO_18101996	 21
 775.2	 12	 1	 773864	 1	 1	 4	 NASO_18101996	 21
 553	 12	 2	 776927.5	 1	 1	 5	 NASO_18101996	 21
 680.7	 12	 3	 779058.5	 1	 1	 6	 NASO_18101996	 21
 575	 11	 3	 780956.5	 1	 1	 1	 NASO_18101996	 21
 385	 11	 2	 784436.2	 1	 1	 2	 NASO_18101996	 21
 425.2	 11	 2	 786350.8	 1	 1	 3	 NASO_18101996	 21
 386.9	 11	 3	 788898.1	 1	 1	 4	 NASO_18101996	 21
 336.1	 11	 2	 792644.2	 1	 1	 5	 NASO_18101996	 21
 499.2	 12	 3	 795507.8	 1	 1	 1	 NASO_18101996	 21
 818.5	 12	 1	 797522.3	 1	 1	 2	 NASO_18101996	 21
 966.9	 12	 1	 801168.5	 1	 0	 3	 NASO_18101996	 21
 848.6	 12	 1	 803765.7	 1	 1	 4	 NASO_18101996	 21
 691.5	 12	 1	 806945.7	 1	 1	 5	 NASO_18101996	 21
 645.2	 12	 2	 810159	 1	 1	 6	 NASO_18101996	 21
 933.5	 12	 3	 812756.2	 1	 0	 7	 NASO_18101996	 21
 707	 12	 2	 815220.3	 1	 1	 8	 NASO_18101996	 21
 531.2	 11	 1	 818150.5	 1	 1	 1	 NASO_18101996	 21
 407.1	 11	 2	 820980.9	 1	 1	 2	 NASO_18101996	 21
 69.3	 11	 2	 823211.8	 1	 1	 3	 NASO_18101996	 21
 476	 11	 1	 826624.9	 1	 1	 4	 NASO_18101996	 21
 410	 11	 1	 829505.2	 1	 1	 5	 NASO_18101996	 21
 408.4	 11	 1	 832835	 1	 1	 6	 NASO_18101996	 21
 628.8	 12	 3	 835182.5	 1	 0	 1	 NASO_18101996	 21
 971.7	 12	 3	 837080.5	 1	 0	 2	 NASO_18101996	 21
 582.1	 12	 3	 840793.3	 1	 1	 3	 NASO_18101996	 21
 527.8	 12	 2	 843523.7	 1	 1	 4	 NASO_18101996	 21
 609.6	 12	 3	 845887.9	 1	 1	 5	 NASO_18101996	 21
 625.8	 12	 2	 848052.2	 1	 1	 6	 NASO_18101996	 21
 626.9	 12	 3	 851914.8	 1	 0	 7	 NASO_18101996	 21
 507.7	 11	 3	 855411.1	 1	 1	 1	 NASO_18101996	 21
 377.6	 11	 2	 859223.8	 1	 1	 2	 NASO_18101996	 21
 347.4	 11	 3	 861554.6	 1	 1	 3	 NASO_18101996	 21
 469.5	 11	 3	 863835.6	 1	 1	 4	 NASO_18101996	 21
 859.7	 12	 2	 865983.3	 1	 0	 1	 NASO_18101996	 21
 692	 12	 1	 868963.5	 1	 1	 2	 NASO_18101996	 21
 906.7	 12	 2	 871860.4	 1	 0	 3	 NASO_18101996	 21
 608	 11	 3	 60776.9	 1	 1	 1	 NELR_27121994	 22
 484.7	 11	 2	 63121.6	 1	 1	 2	 NELR_27121994	 22
 381.4	 11	 3	 65399.7	 1	 1	 3	 NELR_27121994	 22
 403.7	 11	 2	 68176.8	 1	 1	 4	 NELR_27121994	 22
 388.9	 11	 3	 70604.6	 1	 1	 5	 NELR_27121994	 22
 614.9	 12	 2	 73913.8	 1	 0	 1	 NELR_27121994	 22
 594.4	 12	 2	 76308.4	 1	 0	 2	 NELR_27121994	 22
 968.3	 12	 1	 79767.2	 1	 0	 3	 NELR_27121994	 22
 702.5	 12	 3	 83159.6	 1	 1	 4	 NELR_27121994	 22
 966.7	 12	 3	 85753.7	 1	 0	 5	 NELR_27121994	 22
 913.5	 12	 2	 87948.7	 1	 0	 6	 NELR_27121994	 22
 744.7	 12	 3	 90609.4	 1	 1	 7	 NELR_27121994	 22
 536.8	 11	 1	 93552.7	 1	 1	 1	 NELR_27121994	 22
 1056.2	 11	 1	 96396.3	 1	 0	 2	 NELR_27121994	 22
 597.4	 11	 1	 98508.2	 1	 1	 3	 NELR_27121994	 22
 641	 12	 3	 102316.2	 1	 1	 1	 NELR_27121994	 22
 628.8	 12	 1	 105109.9	 1	 1	 2	 NELR_27121994	 22
 869.2	 12	 1	 108435.7	 1	 0	 3	 NELR_27121994	 22
 879.3	 12	 2	 112044.2	 1	 0	 4	 NELR_27121994	 22
 583.5	 11	 2	 113989.8	 1	 1	 1	 NELR_27121994	 22
 462.9	 11	 3	 116218.1	 1	 1	 2	 NELR_27121994	 22
 544.4	 11	 1	 120026.2	 1	 1	 3	 NELR_27121994	 22
 490.3	 11	 1	 123002.8	 1	 1	 4	 NELR_27121994	 22
 416.8	 11	 2	 125613.5	 1	 1	 5	 NELR_27121994	 22
 417.7	 11	 2	 129138.9	 1	 1	 6	 NELR_27121994	 22
 615.3	 12	 1	 131483.6	 1	 1	 1	 NELR_27121994	 22
 570.8	 12	 1	 133595.5	 1	 1	 2	 NELR_27121994	 22
 542.3	 12	 2	 135657.5	 1	 1	 3	 NELR_27121994	 22
 484.5	 12	 1	 138102	 1	 1	 4	 NELR_27121994	 22
 446.1	 12	 1	 140762.6	 1	 1	 5	 NELR_27121994	 22
 910.1	 12	 3	 144603.9	 1	 0	 6	 NELR_27121994	 22
 477.7	 12	 1	 147796.7	 1	 1	 7	 NELR_27121994	 22
 634.4	 12	 1	 150540.5	 1	 0	 8	 NELR_27121994	 22
 428	 11	 3	 153550.4	 1	 1	 1	 NELR_27121994	 22
 507.1	 11	 2	 157375.1	 1	 1	 2	 NELR_27121994	 22
 442.5	 11	 1	 160118.8	 1	 1	 3	 NELR_27121994	 22
 482.3	 11	 2	 162446.9	 1	 1	 4	 NELR_27121994	 22
 487	 11	 2	 165706.2	 1	 1	 5	 NELR_27121994	 22
 468.7	 11	 2	 169530.9	 1	 1	 6	 NELR_27121994	 22
 450.1	 11	 3	 172690.4	 1	 1	 7	 NELR_27121994	 22
 753	 12	 3	 174835.5	 1	 1	 1	 NELR_27121994	 22
 627.8	 12	 1	 176831	 1	 1	 2	 NELR_27121994	 22
 529.9	 12	 3	 179990.6	 1	 1	 3	 NELR_27121994	 22
 564.5	 12	 1	 182983.8	 1	 1	 4	 NELR_27121994	 22
 764.8	 12	 2	 185877.3	 1	 1	 5	 NELR_27121994	 22
 689.3	 12	 2	 188271.8	 1	 0	 6	 NELR_27121994	 22
 654.5	 12	 3	 190849.3	 1	 0	 7	 NELR_27121994	 22
 724.5	 12	 3	 193942.3	 1	 0	 8	 NELR_27121994	 22
 518.8	 11	 1	 196652.9	 1	 1	 1	 NELR_27121994	 22
 604.1	 11	 2	 199513.1	 1	 1	 2	 NELR_27121994	 22
 480	 11	 2	 202606.1	 1	 1	 3	 NELR_27121994	 22
 751.1	 12	 2	 206081.5	 1	 1	 1	 NELR_27121994	 22
 1040.8	 12	 3	 209756.6	 1	 0	 2	 NELR_27121994	 22
 722.8	 12	 2	 211652.3	 1	 1	 3	 NELR_27121994	 22
 721.6	 12	 2	 214362.8	 1	 0	 4	 NELR_27121994	 22
 683.3	 12	 2	 216724.1	 1	 1	 5	 NELR_27121994	 22
 600.9	 11	 2	 219650.8	 1	 1	 1	 NELR_27121994	 22
 412.6	 11	 2	 223093.1	 1	 1	 2	 NELR_27121994	 22
 475	 11	 1	 226551.9	 1	 1	 3	 NELR_27121994	 22
 459.8	 11	 2	 229129.4	 1	 1	 4	 NELR_27121994	 22
 363.5	 11	 3	 232871	 1	 1	 5	 NELR_27121994	 22
 441.9	 11	 2	 236496.1	 1	 1	 6	 NELR_27121994	 22
