"","onset","duration","value","response","rt","good","acu","seq","subN"
"6862",301.9097,1,12,2,998.2,1,0,6,42
"6863",303.9158,1,12,3,816.1,1,1,7,42
"6864",307.5966,1,12,3,1031.3,1,0,8,42
"6865",310.0504,1,11,3,785.5,1,1,1,42
"6866",313.267,1,11,1,704.9,1,1,2,42
"6867",315.1902,1,11,2,877.7,1,0,3,42
"6868",317.0804,1,11,1,739.5,1,1,4,42
"6869",319.7497,1,12,3,686.2,1,1,1,42
"6870",323.4305,1,12,2,709.4,1,1,2,42
"6871",326.2159,1,12,1,708,1,1,3,42
"6872",329.0013,1,12,3,738.6,1,1,4,42
"6873",331.5878,1,12,2,744.1,1,1,5,42
"6874",334.8375,1,12,2,910.4,1,0,6,42
"6875",338.0208,1,12,1,759.1,1,1,7,42
"6876",341.055,1,11,3,628.9,1,1,1,42
"6877",343.2601,1,11,1,671.8,1,1,2,42
"6878",346.3771,1,11,1,554.8,1,1,3,42
"6879",348.6486,1,12,1,851.3,1,0,1,42
"6880",351.3345,1,12,2,853.4,1,0,2,42
"6881",354.2692,1,12,1,1678.7,1,0,3,42
"6882",356.8557,1,12,2,1036.2,1,0,4,42
"6883",360.238,1,12,2,957.9,1,0,5,42
"6884",363.355,1,11,3,680.9,1,1,1,42
"6885",365.527,1,11,3,676.9,1,1,2,42
"6886",369.1249,1,11,3,695,1,1,3,42
"6887",372.8222,1,11,1,581.7,1,1,4,42
"6888",376.0719,1,11,2,684,1,1,5,42
"6889",378.6915,1,11,2,520.4,1,1,6,42
"6890",381.7588,1,11,2,637.1,1,1,7,42
"6891",383.9805,1,11,2,583.4,1,1,8,42
"6892",387.5452,1,12,2,1098.8,1,0,1,42
"6893",390.5462,1,12,1,681.8,1,1,2,42
"6894",392.5192,1,12,2,812.7,1,1,3,42
"6895",396.3989,1,12,3,733,1,1,4,42
"6896",399.8309,1,12,1,805.1,1,1,5,42
"6897",402.3014,1,12,3,782.5,1,1,6,42
"6898",405.0039,1,11,3,784.1,1,1,1,42
"6899",408.751,1,11,3,677,1,1,2,42
"6900",412.5146,1,11,1,545.4,1,1,3,42
"6901",415.3664,1,11,1,605.6,1,1,4,42
"6902",417.9694,1,12,2,1322.6,1,0,1,42
"6903",420.1248,1,12,2,1159.2,1,0,2,42
"6904",422.9766,1,12,1,779.4,1,1,3,42
"6905",426.0936,1,12,1,766.4,1,1,4,42
"6906",429.078,1,12,3,1094,1,0,5,42
"6907",432.394,1,11,2,650,1,1,1,42
"6908",435.3618,1,11,1,586.2,1,1,2,42
"6909",437.6332,1,11,1,546.8,1,1,3,42
"6910",441.2145,1,12,2,829.5,1,1,1,42
"6911",443.9502,1,12,1,829.8,1,1,2,42
"6912",446.6859,1,12,1,862,1,0,3,42
"6913",449.7532,1,12,3,938.8,1,0,4,42
"6914",453.1355,1,12,3,876.5,1,0,5,42
"6915",456.0536,1,12,3,1030.4,1,0,6,42
"6916",459.5354,1,12,2,964.6,1,0,7,42
"6917",463.2825,1,12,3,897.5,1,0,8,42
"6918",466.6979,1,11,3,714.1,1,1,1,42
"6919",468.6544,1,11,3,885.6,1,0,2,42
"6920",471.7382,1,11,2,761.8,1,1,3,42
"6921",474.2252,1,11,3,618.8,1,1,4,42
"6922",477.508,1,11,1,512,1,1,5,42
"6923",481.1556,1,11,2,600.4,1,1,6,42
"6924",483.8748,1,12,3,841.1,1,1,1,42
"6925",486.511,1,12,1,933,1,0,2,42
"6926",490.2083,1,12,1,731.7,1,1,3,42
"6927",494.0714,1,12,1,772.6,1,1,4,42
"6928",496.774,1,12,1,630,1,1,5,42
"6929",498.6807,1,12,1,835.3,1,1,6,42
"6930",500.6868,1,12,2,885.2,1,0,7,42
"6931",17.4141,1,11,3,957.3,1,0,1,43
"6932",20.1498,1,11,2,461.6,1,1,2,43
"6933",23.2835,1,11,2,407.9,1,1,3,43
"6934",25.8865,1,11,2,316.9,1,1,4,43
"6935",28.6056,1,11,1,413.7,1,1,5,43
"6936",31.1755,1,12,2,828,1,1,1,43
"6937",33.1485,1,12,2,823,1,0,2,43
"6938",36.2822,1,12,3,657.2,1,1,3,43
"6939",39.9961,1,12,1,919.3,1,0,4,43
"6940",43.6602,1,12,3,663.2,1,1,5,43
"6941",45.7825,1,12,1,692.9,1,1,6,43
"6942",48.0042,1,12,3,607.3,1,1,7,43
"6943",50.0933,1,12,2,654.1,1,0,8,43
"6944",53.1771,1,11,3,778.4,1,1,1,43
"6945",55.8134,1,11,3,478,1,1,2,43
"6946",59.6599,1,11,3,527.6,1,1,3,43
"6947",61.9977,1,11,1,493.7,1,1,4,43
"6948",65.1313,1,11,3,376.2,1,1,5,43
"6949",67.4525,1,11,3,439,1,1,6,43
"6950",70.0887,1,11,1,442.8,1,1,7,43
"6951",73.2389,1,12,3,740.6,1,1,1,43
"6952",75.1622,1,12,1,1009.3,1,0,2,43
"6953",77.2844,1,12,1,1439.1,1,0,3,43
"6954",80.418,1,12,2,1289.5,1,0,4,43
"6955",83.5351,1,11,3,596.4,1,1,1,43
"6956",86.0221,1,11,1,389.4,1,1,2,43
"6957",88.8075,1,11,2,476,1,1,3,43
"6958",91.2945,1,11,3,501,1,1,4,43
"6959",94.6768,1,11,3,406.7,1,1,5,43
"6960",97.4622,1,11,2,493.3,1,1,6,43
"6961",100.7285,1,12,2,923,1,0,1,43
"6962",103.3979,1,12,1,757.6,1,1,2,43
"6963",106.5481,1,12,2,711.4,1,1,3,43
"6964",109.433,1,11,1,578.5,1,1,1,43
"6965",112.5334,1,11,3,534.1,1,1,2,43
"6966",114.4401,1,11,3,787.4,1,1,3,43
"6967",116.5624,1,11,3,865.1,1,0,4,43
"6968",119.1323,1,11,3,391.2,1,1,5,43
"6969",122.3322,1,11,2,487.3,1,1,6,43
"6970",125.2669,1,11,2,432.6,1,1,7,43
"6971",127.6212,1,11,2,342.3,1,1,8,43
"6972",130.6056,1,12,2,845.9,1,0,1,43
"6973",132.9599,1,12,2,1099.6,1,0,2,43
"6974",135.4469,1,12,2,740.6,1,1,3,43
"6975",137.4531,1,12,2,638.4,1,1,4,43
"6976",140.2385,1,11,1,517,1,1,1,43
"6977",143.1732,1,11,3,422.3,1,1,2,43
"6978",146.2239,1,11,1,443.6,1,1,3,43
"6979",150.0871,1,11,3,500.4,1,1,4,43
"6980",152.6238,1,11,3,395.7,1,1,5,43
"6981",155.9564,1,11,3,399.2,1,1,6,43
"6982",159.4382,1,11,2,485.3,1,1,7,43
"6983",161.7925,1,12,3,1099,1,0,1,43
"6984",164.0142,1,12,3,669.3,1,1,2,43
"6985",166.3188,1,12,1,932.7,1,0,3,43
"6986",168.5074,1,11,2,752.2,1,1,1,43
"6987",171.3426,1,11,3,468.9,1,1,2,43
"6988",174.3933,1,11,3,450.2,1,1,3,43
"6989",176.3331,1,11,3,494.5,1,1,4,43
"6990",180.0139,1,11,2,357.6,1,1,5,43
"6991",182.733,1,12,3,1174.6,1,0,1,43
"6992",185.1703,1,12,1,985.2,1,0,2,43
"6993",188.2707,1,12,2,1076.9,1,0,3,43
"6994",192.1504,1,12,1,797.1,1,1,4,43
"6995",195.1348,1,12,3,964.8,1,0,5,43
"6996",197.2239,1,12,2,827.7,1,1,6,43
"6997",200.7554,1,11,2,616.2,1,1,1,43
"6998",203.8725,1,11,3,507.1,1,1,2,43
"6999",207.5366,1,11,3,363,1,1,3,43
"7000",210.5708,1,11,2,536.8,1,1,4,43
"7001",213.5883,1,12,2,919.3,1,0,1,43
"7002",216.8048,1,12,1,542.8,1,0,2,43
"7003",218.9271,1,12,1,1052.5,1,0,3,43
"7004",221.5965,1,12,3,895.1,1,0,4,43
"7005",225.244,1,12,1,1031.6,1,0,5,43
"7006",228.4606,1,12,1,951,1,0,6,43
"7007",230.9475,1,11,2,864.1,1,0,1,43
"7008",233.2024,1,11,2,481.2,1,1,2,43
"7009",236.2697,1,11,3,429.8,1,1,3,43
"7010",240.0665,1,12,2,1297.1,1,0,1,43
"7011",243.5152,1,12,3,824.4,1,1,2,43
"7012",247.3617,1,12,3,993.9,1,0,3,43
"7013",250.7938,1,12,1,761.8,1,1,4,43
"7014",252.9823,1,12,3,749.3,1,1,5,43
"7015",255.9004,1,11,3,863.2,1,0,1,43
"7016",258.8185,1,11,1,513.1,1,1,2,43
"7017",261.322,1,11,1,481.6,1,1,3,43
"7018",263.2453,1,11,3,518.3,1,1,4,43
"7019",266.2629,1,11,3,468.7,1,1,5,43
"7020",268.3354,1,11,1,460.2,1,1,6,43
"7021",270.5239,1,11,2,391.7,1,1,7,43
"7022",273.4752,1,12,2,1328.4,1,0,1,43
"7023",275.3653,1,12,1,926.3,1,0,2,43
"7024",278.615,1,12,1,1156.7,1,0,3,43
"7025",282.4449,1,12,2,886.7,1,0,4,43
"7026",285.6283,1,12,3,799.3,1,1,5,43
"7027",288.2977,1,12,1,897.9,1,0,6,43
"7028",291.8789,1,12,2,772.7,1,1,7,43
"7029",294.0343,1,12,1,705.3,1,1,8,43
"7030",296.7203,1,11,3,691.3,1,1,1,43
"7031",299.6384,1,11,3,477.2,1,1,2,43
"7032",302.8051,1,11,1,518.5,1,1,3,43
"7033",304.745,1,11,1,434.6,1,1,4,43
"7034",307.4641,1,12,3,795.5,1,0,1,43
"7035",309.8351,1,12,1,872.5,1,0,2,43
"7036",311.9904,1,12,1,925.2,1,0,3,43
"7037",315.1406,1,12,2,1023.1,1,0,4,43
"7038",317.5779,1,12,3,713.7,1,1,5,43
"7039",319.8659,1,11,1,465.7,1,1,1,43
"7040",322.469,1,11,3,374.6,1,1,2,43
"7041",324.5746,1,11,3,485,1,1,3,43
"7042",328.2222,1,11,3,413.4,1,1,4,43
"7043",330.1952,1,11,1,568.5,1,1,5,43
"7044",333.2957,1,11,3,371.9,1,1,6,43
"7045",335.4179,1,12,3,769.8,1,1,1,43
"7046",339.1153,1,12,2,896.4,1,0,2,43
"7047",342.0831,1,12,1,936.6,1,0,3,43
"7048",344.3545,1,12,1,873.2,1,0,4,43
"7049",347.5379,1,12,3,633.8,1,0,5,43
"7050",350.9036,1,12,3,700.1,1,1,6,43
"7051",354.0206,1,12,3,567.1,1,1,7,43
"7052",356.5408,1,11,1,518.9,1,1,1,43
"7053",360.2216,1,11,3,534.1,1,1,2,43
"7054",363.836,1,11,1,559.7,1,1,3,43
"7055",367.6991,1,11,3,392.6,1,1,4,43
"7056",371.0649,1,11,2,514.8,1,1,5,43
"7057",373.4855,1,11,2,438.2,1,1,6,43
"7058",377.0502,1,11,3,377.5,1,1,7,43
"7059",379.1393,1,11,3,408.4,1,1,8,43
"7060",381.676,1,12,3,823.7,1,1,1,43
"7061",385.0915,1,12,1,768.2,1,1,2,43
"7062",388.4738,1,12,2,1081.9,1,0,3,43
"7063",391.0106,1,11,2,585.1,1,1,1,43
"7064",393.5141,1,11,3,481.6,1,1,2,43
"7065",396.9628,1,11,3,384.9,1,1,3,43
"7066",399.4663,1,11,1,489.4,1,1,4,43
"7067",403.1139,1,11,3,321.8,1,1,5,43
"7068",406.9771,1,11,3,378.6,1,0,6,43
"7069",410.0112,1,12,3,856.5,1,0,1,43
"7070",413.5925,1,12,3,523.2,1,0,2,43
"7071",415.5157,1,12,1,1160,1,0,3,43
"7072",419.3126,1,12,3,787.1,1,1,4,43
"7073",422.8938,1,12,1,1189.9,1,0,5,43
"7074",425.928,1,12,2,1099.8,1,0,6,43
"7075",428.3652,1,12,1,750.6,1,1,7,43
"7076",430.703,1,11,3,836.7,1,1,1,43
"7077",433.9692,1,11,3,682.5,1,1,2,43
"7078",435.8759,1,11,1,647.8,1,1,3,43
"7079",439.7557,1,11,2,544,1,1,4,43
"7080",442.11,1,11,1,549.7,1,1,5,43
"7081",444.4478,1,11,1,475.9,1,1,6,43
"7082",447.0343,1,11,3,401.4,1,1,7,43
"7083",449.8363,1,11,3,495.4,1,1,8,43
"7084",453.5668,1,12,1,748.9,1,1,1,43
"7085",457.032,1,12,1,1115.8,1,0,2,43
"7086",460.1822,1,12,1,877.5,1,0,3,43
"7087",462.6858,1,12,1,1342,1,0,4,43
"7088",465.4878,1,12,3,1067.9,1,0,5,43
"7089",467.8421,1,11,3,649.7,1,1,1,43
"7090",470.296,1,11,3,1099.8,1,0,2,43
"7091",472.5508,1,11,1,597,1,1,3,43
"7092",475.9,1,11,2,439.8,1,1,4,43
"7093",478.9507,1,12,2,901.1,1,0,1,43
"7094",482.6812,1,12,1,778.6,1,1,2,43
"7095",485.4832,1,12,3,1104.6,1,0,3,43
"7096",17.2981,1,11,2,620.1,1,1,1,44
"7097",19.6193,1,11,1,418.8,1,1,2,44
"7098",21.6254,1,11,2,372.8,1,1,3,44
"7099",25.472,1,12,2,334.2,1,0,1,44
"7100",28.158,1,12,2,392.2,1,0,2,44
"7101",30.3299,1,12,2,380.3,1,0,3,44
"7102",32.3029,1,12,1,511.3,1,0,4,44
"7103",35.3868,1,12,1,475.4,1,0,5,44
"7104",37.708,1,12,1,426.1,1,0,6,44
"7105",41.5711,1,12,3,515.1,1,0,7,44
"7106",43.4944,1,11,2,431.8,1,1,1,44
"7107",47.3078,1,11,1,330.4,1,1,2,44
"7108",51.0715,1,11,2,382.7,1,1,3,44
"7109",53.0445,1,11,2,313.7,1,1,4,44
"7110",56.7252,1,12,1,377,1,0,1,44
"7111",60.4391,1,12,3,455.1,1,0,2,44
"7112",63.3738,1,12,2,360.4,1,0,3,44
"7113",66.0929,1,12,3,465.3,1,0,4,44
"7114",69.6576,1,12,3,356.6,1,0,5,44
"7115",71.8793,1,12,3,414.8,1,0,6,44
"7116",75.4274,1,12,1,346.8,1,0,7,44
"7117",78.0802,1,12,1,502,1,0,8,44
"7118",81.5454,1,11,1,348.8,1,1,1,44
"7119",84.4801,1,11,3,382.2,1,1,2,44
"7120",87.8624,1,11,2,327.8,1,1,3,44
"7121",90.4655,1,11,3,412.7,1,1,4,44
"7122",92.9525,1,11,1,317.7,1,1,5,44
"7123",96.169,1,11,1,333.2,1,1,6,44
"7124",99.9492,1,12,1,345,1,0,1,44
"7125",103.0497,1,12,3,500.5,1,0,2,44
"7126",106.0506,1,12,1,339.6,1,0,3,44
"7127",109.7148,1,12,1,363.5,1,0,4,44
"7128",112.3676,1,12,3,398.7,1,0,5,44
"7129",114.6888,1,11,1,333.5,1,1,1,44
"7130",118.3364,1,11,3,349.9,1,1,2,44
"7131",120.4752,1,11,3,467.1,1,1,3,44
"7132",123.4099,1,11,3,324.3,1,1,4,44
"7133",126.0792,1,11,3,287,1,1,5,44
"7134",128.9973,1,12,2,424.9,1,0,1,44
"7135",132.1143,1,12,1,324,1,0,2,44
"7136",134.7837,1,12,1,454.6,1,0,3,44
"7137",137.7018,1,12,1,384.5,1,0,4,44
"7138",139.824,1,12,3,366.3,1,0,5,44
"7139",142.8582,1,12,3,356.1,1,0,6,44
"7140",144.9638,1,11,3,394.5,1,1,1,44
"7141",148.4622,1,11,1,304.1,1,1,2,44
"7142",151.0155,1,11,3,422.8,1,1,3,44
"7143",154.4807,1,11,2,317.6,1,1,4,44
"7144",158.1946,1,11,1,299.7,1,1,5,44
"7145",160.5821,1,11,2,352.2,1,1,6,44
"7146",163.4173,1,11,2,325,1,1,7,44
"7147",165.523,1,11,1,411.3,1,1,8,44
"7148",168.0763,1,12,2,362,1,0,1,44
"7149",171.0275,1,12,3,394.8,1,0,2,44
"7150",174.1943,1,12,3,364,1,0,3,44
"7151",176.7145,1,12,1,419.7,1,0,4,44
"7152",178.8864,1,12,2,319.9,1,1,5,44
"7153",182.0532,1,12,3,505.1,1,0,6,44
"7154",185.7505,1,12,3,439.8,1,0,7,44
"7155",188.652,1,11,3,650.3,1,1,1,44
"7156",191.6364,1,11,1,345.9,1,1,2,44
"7157",194.7369,1,11,2,333.4,1,1,3,44
"7158",198.5005,1,11,2,281.8,1,1,4,44
"7159",201.2362,1,12,1,386.1,1,0,1,44
"7160",204.9336,1,12,2,360.7,1,0,2,44
"7161",208.548,1,12,1,362.3,1,0,3,44
"7162",211.4163,1,11,2,382,1,1,1,44
"7163",215.2794,1,11,2,382.9,1,1,2,44
"7164",218.4131,1,11,2,321.2,1,1,3,44
"7165",222.127,1,12,2,495.3,1,0,1,44
"7166",224.0171,1,12,3,509.2,1,0,2,44
"7167",227.8471,1,12,3,471.2,1,0,3,44
"7168",231.6936,1,12,2,312.8,1,0,4,44
"7169",235.0096,1,12,2,340.7,1,0,5,44
"7170",237.4137,1,12,1,448.6,1,0,6,44
"7171",241.0115,1,12,2,290.8,1,1,7,44
"7172",243.283,1,12,1,451.3,1,0,8,44
"7173",245.6705,1,11,1,359.9,1,1,1,44
"7174",248.4394,1,11,3,431,1,1,2,44
"7175",250.3958,1,11,2,386.6,1,1,3,44
"7176",254.0766,1,11,1,385.8,1,1,4,44
"7177",257.6413,1,11,2,325.1,1,1,5,44
"7178",259.6972,1,11,3,397.2,1,1,6,44
"7179",261.5873,1,11,3,411,1,1,7,44
"7180",264.8701,1,12,1,384.3,1,0,1,44
"7181",266.8597,1,12,2,298.7,1,0,2,44
"7182",269.4959,1,12,2,366.4,1,1,3,44
"7183",273.243,1,12,3,387.4,1,0,4,44
"7184",276.9238,1,11,2,394.6,1,1,1,44
"7185",279.8916,1,11,3,426.8,1,1,2,44
"7186",282.9257,1,11,1,384.7,1,1,3,44
"7187",286.5401,1,11,3,394.3,1,1,4,44
"7188",290.3867,1,11,3,387.7,1,1,5,44
"7189",292.3597,1,12,3,534.7,1,0,1,44
"7190",295.1451,1,12,3,421.3,1,0,2,44
"7191",298.0964,1,12,1,446,1,0,3,44
"7192",301.0144,1,12,1,472,1,0,4,44
"7193",303.833,1,12,2,413.4,1,0,5,44
"7194",307.6464,1,12,3,400,1,0,6,44
"7195",309.8516,1,11,1,418.8,1,1,1,44
"7196",312.7862,1,11,3,412.2,1,1,2,44
"7197",315.8535,1,11,2,360.9,1,1,3,44
"7198",319.3022,1,11,3,400.2,1,1,4,44
"7199",321.4907,1,11,2,331.7,1,1,5,44
"7200",325.0554,1,12,1,391,1,0,1,44
"7201",328.1724,1,12,2,474,1,0,2,44
"7202",331.505,1,12,1,389.4,1,0,3,44
"7203",335.0531,1,12,1,401.3,1,0,4,44
"7204",337.2085,1,12,3,421.9,1,0,5,44
"7205",339.4965,1,12,2,269.9,1,0,6,44
"7206",342.7296,1,12,1,412.8,1,0,7,44
"7207",345.7803,1,12,2,330.1,1,0,8,44
"7208",348.4995,1,11,3,642.9,1,1,1,44
"7209",351.3844,1,11,2,342,1,1,2,44
"7210",354.7998,1,11,1,374.7,1,1,3,44
"7211",357.6682,1,11,1,434.2,1,1,4,44
"7212",361.1831,1,11,3,415.3,1,1,5,44
"7213",364.1178,1,11,1,424.6,1,1,6,44
"7214",366.5385,1,12,2,491.9,1,0,1,44
"7215",368.6275,1,12,3,578.9,1,0,2,44
"7216",370.7498,1,12,1,520.6,1,0,3,44
"7217",373.2202,1,12,1,442.2,1,0,4,44
"7218",376.6688,1,12,3,449.7,1,0,5,44
"7219",379.2553,1,12,2,391.1,1,0,6,44
"7220",382.0905,1,12,2,411.9,1,1,7,44
"7221",384.5609,1,11,3,477.6,1,1,1,44
"7222",387.28,1,11,3,502.5,1,1,2,44
"7223",389.5349,1,11,1,407.5,1,1,3,44
"7224",391.8561,1,11,1,486.4,1,1,4,44
"7225",394.6581,1,12,1,412.4,1,0,1,44
"7226",397.344,1,12,1,358.4,1,0,2,44
"7227",399.8974,1,12,2,317.1,1,0,3,44
"7228",401.8206,1,11,3,425.8,1,1,1,44
"7229",405.4019,1,11,1,380.6,1,1,2,44
"7230",407.3086,1,11,2,513.9,1,1,3,44
"7231",410.8899,1,11,3,412.6,1,1,4,44
"7232",414.7696,1,11,1,388.9,1,1,5,44
"7233",417.4555,1,11,2,343,1,1,6,44
"7234",419.6938,1,11,2,312.7,1,1,7,44
"7235",422.3135,1,12,2,357,1,0,1,44
"7236",425.9776,1,12,1,412.9,1,0,2,44
"7237",429.4594,1,12,2,363.1,1,0,3,44
"7238",431.847,1,11,2,431.5,1,0,1,44
"7239",435.1298,1,11,3,412.6,1,1,2,44
"7240",437.6997,1,11,3,434.8,1,1,3,44
"7241",440.4354,1,11,2,363.1,1,1,4,44
"7242",443.1047,1,12,1,477.8,1,0,1,44
"7243",446.6694,1,12,2,441.1,1,0,2,44
"7244",449.0238,1,12,2,574.7,1,0,3,44
"7245",452.3895,1,12,2,537,1,0,4,44
"7246",455.5563,1,12,1,410.1,1,0,5,44
"7247",458.5075,1,12,1,451,1,0,6,44
"7248",461.5417,1,12,2,360.8,1,0,7,44
"7249",464.6421,1,12,2,492.4,1,0,8,44
"7250",467.411,1,11,2,427.5,1,1,1,44
"7251",471.2244,1,11,1,486.1,1,1,2,44
"7252",473.1808,1,11,2,905.7,1,0,3,44
"7253",476.5134,1,11,1,429.1,1,1,4,44
"7254",479.448,1,11,1,374.5,1,1,5,44
"7255",483.0956,1,12,2,510.9,1,0,1,44
"7256",486.594,1,12,3,404.5,1,0,2,44
"7257",488.6831,1,12,1,595.4,1,0,3,44
"7258",490.7721,1,12,1,466.4,1,0,4,44
"7259",493.3752,1,12,1,359.3,1,0,5,44
"7260",495.2985,1,12,1,428,1,0,6,44
"7261",17.2815,1,11,2,612.2,1,1,1,45
"7262",20.1167,1,11,1,297,1,1,2,45
"7263",23.8472,1,11,1,430.5,1,1,3,45
"7264",27.13,1,12,2,939.7,1,0,1,45
"7265",30.8936,1,12,1,792.1,1,1,2,45
"7266",34.4086,1,12,2,821.1,1,1,3,45
"7267",38.2883,1,12,3,861.4,1,0,4,45
"7268",41.2561,1,12,2,693.6,1,1,5,45
"7269",44.1576,1,12,2,664.2,1,1,6,45
"7270",47.5731,1,12,1,608.6,1,1,7,45
"7271",49.8114,1,12,2,602.3,1,1,8,45
"7272",51.9502,1,11,1,527.5,1,1,1,45
"7273",55.2165,1,11,2,413.2,1,1,2,45
"7274",58.7978,1,11,1,455.9,1,1,3,45
"7275",60.8537,1,11,2,472,1,1,4,45
"7276",64.3023,1,11,3,455.4,1,1,5,45
"7277",66.4909,1,12,2,802.9,1,0,1,45
"7278",70.039,1,12,3,1246.7,1,0,2,45
"7279",72.5094,1,12,1,664.3,1,1,3,45
"7280",75.0295,1,12,2,640.3,1,1,4,45
"7281",77.2015,1,12,2,1100.3,1,0,5,45
"7282",80.4346,1,12,1,803.1,1,1,6,45
"7283",82.4242,1,12,3,701.6,1,1,7,45
"7284",86.2376,1,11,1,520.2,1,1,1,45
"7285",88.3432,1,11,1,590.6,1,1,2,45
"7286",92.1069,1,11,3,466.9,1,1,3,45
"7287",95.025,1,11,3,620.8,1,1,4,45
"7288",98.026,1,12,3,603.8,1,1,1,45
"7289",101.3419,1,12,1,655.9,1,1,2,45
"7290",103.5305,1,12,2,1219.3,1,0,3,45
"7291",107.0952,1,12,2,686.6,1,1,4,45
"7292",110.2951,1,12,3,630.7,1,0,5,45
"7293",113.4453,1,12,1,648.5,1,1,6,45
"7294",116.6784,1,11,3,719.4,1,1,1,45
"7295",120.3426,1,11,1,543.2,1,1,2,45
"7296",123.5757,1,11,2,710.1,1,1,3,45
"7297",126.328,1,11,3,309.8,1,1,4,45
"7298",128.8316,1,12,3,678.2,1,1,1,45
"7299",131.733,1,12,1,768.8,1,1,2,45
"7300",133.6895,1,12,1,844.3,1,1,3,45
"7301",136.2594,1,12,2,714.4,1,1,4,45
"7302",140.1059,1,12,2,755.9,1,1,5,45
"7303",142.9908,1,12,3,919,1,0,6,45
"7304",145.0136,1,12,3,712.2,1,1,7,45
"7305",148.3462,1,12,1,747.6,1,1,8,45
"7306",151.3803,1,11,3,513.5,1,1,1,45
"7307",154.4476,1,11,3,438.2,1,1,2,45
"7308",156.7854,1,11,1,476.4,1,1,3,45
"7309",160.5988,1,12,1,735,1,1,1,45
"7310",163.235,1,12,1,578.8,1,1,2,45
"7311",166.2857,1,12,3,680.2,1,1,3,45
"7312",169.7178,1,12,1,760.1,1,1,4,45
"7313",172.3706,1,12,3,635.2,1,1,5,45
"7314",176.0016,1,12,2,988.3,1,0,6,45
"7315",178.7538,1,11,1,500,1,1,1,45
"7316",181.5393,1,11,3,346.6,1,1,2,45
"7317",183.7942,1,11,3,451.6,1,1,3,45
"7318",185.8666,1,11,1,491.2,1,1,4,45
"7319",188.1878,1,11,1,402,1,1,5,45
"7320",191.4044,1,12,1,809.4,1,1,1,45
"7321",193.9245,1,12,2,665.3,1,0,2,45
"7322",197.5555,1,12,3,594.3,1,1,3,45
"7323",199.4788,1,12,1,967,1,0,4,45
"7324",201.3855,1,12,3,788.3,1,1,5,45
"7325",203.6238,1,12,3,574.1,1,1,6,45
"7326",205.746,1,12,3,571.9,1,1,7,45
"7327",207.8517,1,11,1,522.1,1,1,1,45
"7328",211.1511,1,11,1,462.7,1,1,2,45
"7329",214.4339,1,11,3,403.9,1,1,3,45
"7330",217.5178,1,12,1,656.1,1,1,1,45
"7331",219.6401,1,12,3,717.8,1,1,2,45
"7332",222.4089,1,12,2,965,1,0,3,45
"7333",225.5094,1,12,3,576.5,1,1,4,45
"7334",227.7145,1,11,3,435.4,1,1,1,45
"7335",230.9808,1,11,3,449.1,1,1,2,45
"7336",234.5952,1,11,1,490.7,1,1,3,45
"7337",236.7174,1,11,3,512.5,1,1,4,45
"7338",238.9889,1,11,3,433,1,1,5,45
"7339",241.1609,1,11,1,349,1,1,6,45
"7340",244.0458,1,11,1,440.1,1,1,7,45
"7341",246.9638,1,11,2,442.1,1,1,8,45
"7342",249.9482,1,12,3,689.7,1,1,1,45
"7343",252.5016,1,12,3,568.3,1,1,2,45
"7344",255.3367,1,12,3,589.2,1,1,3,45
"7345",258.3874,1,12,2,594.5,1,1,4,45
"7346",261.7863,1,12,3,619.6,1,0,5,45
"7347",265.4173,1,12,3,692.6,1,1,6,45
"7348",268.551,1,12,3,694.9,1,1,7,45
"7349",270.9551,1,11,2,482.8,1,1,1,45
"7350",274.3705,1,11,2,427.4,1,1,2,45
"7351",277.985,1,11,1,364.9,1,1,3,45
"7352",280.5714,1,11,3,410.5,1,1,4,45
"7353",283.904,1,11,1,413.9,1,1,5,45
"7354",287.6014,1,12,3,612.5,1,1,1,45
"7355",289.6904,1,12,3,355.5,1,1,2,45
"7356",292.5256,1,12,3,544.3,1,1,3,45
"7357",294.6976,1,12,1,1108.4,1,0,4,45
"7358",297.5328,1,12,2,913.1,1,0,5,45
"7359",301.1803,1,12,2,769.6,1,1,6,45
"7360",304.4632,1,11,2,494.7,1,1,1,45
"7361",307.1657,1,11,2,400.2,1,1,2,45
"7362",309.0724,1,11,3,381.5,1,1,3,45
"7363",311.7418,1,12,3,632.1,1,1,1,45
"7364",314.2619,1,12,3,632.1,1,1,2,45
"7365",316.8318,1,12,3,1278.1,1,0,3,45
"7366",319.866,1,12,3,555.9,1,1,4,45
"7367",323.0991,1,12,3,426.8,1,1,5,45
"7368",325.7353,1,12,3,398.7,1,1,6,45
"7369",329.5818,1,12,3,664.1,1,1,7,45
"7370",332.6823,1,12,1,643.7,1,1,8,45
"7371",335.1693,1,11,1,540.7,1,1,1,45
"7372",337.4739,1,11,2,468,1,1,2,45
"7373",341.2541,1,11,3,383.9,1,1,3,45
"7374",344.6862,1,11,2,431.8,1,1,4,45
"7375",347.2892,1,12,1,524.8,1,0,1,45
"7376",351.0032,1,12,2,978.8,1,0,2,45
"7377",354.3855,1,12,2,860.4,1,0,3,45
"7378",356.9222,1,12,2,731.8,1,1,4,45
"7379",360.4372,1,12,1,632.8,1,1,5,45
"7380",363.3386,1,12,3,595.4,1,0,6,45
"7381",365.2454,1,11,3,480.6,1,1,1,45
"7382",367.5665,1,11,1,431.5,1,1,2,45
"7383",370.982,1,11,1,488,1,1,3,45
