 rt 	  est 	  resp 	  laten 	  good 	  acu 	  seq 	  subID 	  subN 
 392.9	 11	 3	 75692.7	 1	 1	 5	 BCCN_26051999	 3
 353.9	 11	 3	 78179.7	 1	 1	 6	 BCCN_26051999	 3
 1271.6	 12	 3	 81446	 1	 1	 1	 BCCN_26051999	 3
 605.3	 12	 3	 83800.3	 1	 1	 2	 BCCN_26051999	 3
 584	 12	 1	 86237.6	 1	 1	 3	 BCCN_26051999	 3
 762.5	 12	 1	 89371.2	 1	 1	 4	 BCCN_26051999	 3
 1000.7	 12	 2	 91709	 1	 1	 5	 BCCN_26051999	 3
 635.6	 12	 3	 95058.1	 1	 1	 6	 BCCN_26051999	 3
 638.2	 12	 2	 97495.4	 1	 0	 7	 BCCN_26051999	 3
 642.3	 11	 2	 100579.3	 1	 1	 1	 BCCN_26051999	 3
 534.2	 11	 3	 102983.4	 1	 1	 2	 BCCN_26051999	 3
 429.5	 11	 1	 106664.1	 1	 1	 3	 BCCN_26051999	 3
 469.9	 11	 2	 109167.7	 1	 1	 4	 BCCN_26051999	 3
 440.2	 11	 2	 111389.4	 1	 1	 5	 BCCN_26051999	 3
 397	 11	 2	 114224.6	 1	 1	 6	 BCCN_26051999	 3
 528.6	 11	 3	 116181	 1	 1	 7	 BCCN_26051999	 3
 384	 11	 2	 119629.6	 1	 1	 8	 BCCN_26051999	 3
 527.2	 12	 1	 122166.4	 1	 1	 1	 BCCN_26051999	 3
 800.2	 12	 2	 124885.5	 1	 1	 2	 BCCN_26051999	 3
 866	 12	 2	 126891.7	 1	 0	 3	 BCCN_26051999	 3
 668.2	 12	 1	 129345.5	 1	 1	 4	 BCCN_26051999	 3
 511.1	 11	 2	 132462.5	 1	 1	 1	 BCCN_26051999	 3
 435.9	 11	 1	 134385.8	 1	 1	 2	 BCCN_26051999	 3
 387	 11	 1	 137154.7	 1	 1	 3	 BCCN_26051999	 3
 497.2	 11	 3	 139492.4	 1	 1	 4	 BCCN_26051999	 3
 436.8	 11	 3	 142360.8	 1	 1	 5	 BCCN_26051999	 3
 916.8	 12	 1	 144648.8	 1	 0	 1	 BCCN_26051999	 3
 1001.5	 12	 2	 146804.2	 1	 1	 2	 BCCN_26051999	 3
 1149.1	 12	 3	 149904.6	 1	 1	 3	 BCCN_26051999	 3
 898.9	 12	 1	 151794.8	 1	 1	 4	 BCCN_26051999	 3
 602.7	 12	 1	 155459	 1	 1	 5	 BCCN_26051999	 3
 1130.9	 12	 3	 158426.8	 1	 1	 6	 BCCN_26051999	 3
 585.5	 11	 2	 161212.2	 1	 1	 1	 BCCN_26051999	 3
 680.1	 11	 3	 163997.6	 1	 1	 2	 BCCN_26051999	 3
 505.5	 11	 3	 167844.2	 1	 1	 3	 BCCN_26051999	 3
 815	 12	 3	 171574.7	 1	 1	 1	 BCCN_26051999	 3
 881.5	 12	 3	 174476.2	 1	 1	 2	 BCCN_26051999	 3
 836.3	 12	 2	 178057.4	 1	 1	 3	 BCCN_26051999	 3
 761.9	 12	 3	 181555.8	 1	 0	 4	 BCCN_26051999	 3
 977.7	 12	 3	 185220	 1	 1	 5	 BCCN_26051999	 3
 822.1	 12	 3	 187839.6	 1	 1	 6	 BCCN_26051999	 3
 789.1	 12	 3	 190840.6	 1	 1	 7	 BCCN_26051999	 3
 586.6	 11	 2	 193427.1	 1	 1	 1	 BCCN_26051999	 3
 542.4	 11	 3	 196975.2	 1	 1	 2	 BCCN_26051999	 3
 449.2	 11	 1	 200556.5	 1	 1	 3	 BCCN_26051999	 3
 529.8	 11	 1	 202827.9	 1	 1	 4	 BCCN_26051999	 3
 467.8	 11	 1	 205513.9	 1	 1	 5	 BCCN_26051999	 3
 745.1	 11	 1	 207420.6	 1	 1	 6	 BCCN_26051999	 3
 568.3	 11	 3	 210189.4	 1	 1	 7	 BCCN_26051999	 3
 945	 12	 3	 212228.7	 1	 1	 1	 BCCN_26051999	 3
 818.1	 12	 2	 214483.6	 1	 1	 2	 BCCN_26051999	 3
 731.3	 12	 1	 217650.4	 1	 1	 3	 BCCN_26051999	 3
 806.7	 12	 3	 219839	 1	 1	 4	 BCCN_26051999	 3
 473.5	 12	 3	 222276.2	 1	 1	 5	 BCCN_26051999	 3
 486.2	 12	 1	 224199.5	 1	 0	 6	 BCCN_26051999	 3
 770.8	 11	 1	 226354.9	 1	 1	 1	 BCCN_26051999	 3
 356.6	 11	 1	 228361.1	 1	 1	 2	 BCCN_26051999	 3
 469.3	 11	 2	 230400.4	 1	 1	 3	 BCCN_26051999	 3
 461.8	 11	 3	 233815.9	 1	 1	 4	 BCCN_26051999	 3
 924.2	 12	 2	 235921.5	 1	 1	 1	 BCCN_26051999	 3
 1126.5	 12	 2	 238143.2	 1	 1	 2	 BCCN_26051999	 3
 629.7	 12	 2	 240680	 1	 1	 3	 BCCN_26051999	 3
 464.4	 11	 1	 244261.3	 1	 1	 1	 BCCN_26051999	 3
 415.4	 11	 1	 246350.3	 1	 1	 2	 BCCN_26051999	 3
 507.1	 11	 3	 250130.6	 1	 1	 3	 BCCN_26051999	 3
 426.4	 11	 3	 252667.3	 1	 1	 4	 BCCN_26051999	 3
 495.5	 11	 1	 255038.2	 1	 1	 5	 BCCN_26051999	 3
 523.6	 12	 1	 256978.1	 1	 0	 1	 BCCN_26051999	 3
 1046.5	 12	 3	 259415.3	 1	 1	 2	 BCCN_26051999	 3
 591.8	 12	 3	 262117.9	 1	 1	 3	 BCCN_26051999	 3
 980.9	 12	 3	 265632.8	 1	 0	 4	 BCCN_26051999	 3
 810.5	 12	 3	 268219.3	 1	 1	 5	 BCCN_26051999	 3
 724	 12	 2	 270689.7	 1	 1	 6	 BCCN_26051999	 3
 899.6	 12	 2	 273674.1	 1	 1	 7	 BCCN_26051999	 3
 585.6	 12	 3	 276476.1	 1	 1	 8	 BCCN_26051999	 3
 530.8	 11	 3	 278498.9	 1	 1	 1	 BCCN_26051999	 3
 523.3	 11	 2	 281002.4	 1	 1	 2	 BCCN_26051999	 3
 469.9	 11	 3	 283903.9	 1	 1	 3	 BCCN_26051999	 3
 512.5	 11	 1	 286341.2	 1	 1	 4	 BCCN_26051999	 3
 692.5	 12	 2	 288513.2	 1	 1	 1	 BCCN_26051999	 3
 1009	 12	 1	 292276.8	 1	 1	 2	 BCCN_26051999	 3
 949.9	 12	 2	 295791.8	 1	 0	 3	 BCCN_26051999	 3
 689	 12	 1	 297764.8	 1	 1	 4	 BCCN_26051999	 3
 1054.9	 12	 3	 300798.9	 1	 1	 5	 BCCN_26051999	 3
 529.5	 11	 3	 304380.2	 1	 1	 1	 BCCN_26051999	 3
 467.6	 11	 1	 307978.1	 1	 1	 2	 BCCN_26051999	 3
 472.8	 11	 3	 310349	 1	 1	 3	 BCCN_26051999	 3
 437.4	 11	 3	 312504.4	 1	 1	 4	 BCCN_26051999	 3
 474.2	 11	 3	 315339.6	 1	 1	 5	 BCCN_26051999	 3
 410.1	 11	 3	 317627.6	 1	 1	 6	 BCCN_26051999	 3
 496	 11	 1	 320893.8	 1	 1	 7	 BCCN_26051999	 3
 803.8	 12	 3	 324442	 1	 1	 1	 BCCN_26051999	 3
 867.9	 12	 2	 326497.9	 1	 1	 2	 BCCN_26051999	 3
 621.8	 12	 1	 329416	 1	 1	 3	 BCCN_26051999	 3
 745.4	 12	 3	 332516.4	 1	 0	 4	 BCCN_26051999	 3
 905.8	 12	 1	 335020	 1	 1	 5	 BCCN_26051999	 3
 841.8	 12	 2	 338452	 1	 1	 6	 BCCN_26051999	 3
 844.3	 12	 3	 341353.5	 1	 1	 7	 BCCN_26051999	 3
 595.3	 12	 3	 344354.5	 1	 1	 8	 BCCN_26051999	 3
 465.5	 11	 1	 346692.3	 1	 1	 1	 BCCN_26051999	 3
 493.5	 11	 3	 350008.3	 1	 1	 2	 BCCN_26051999	 3
 483.3	 11	 3	 352130.5	 1	 1	 3	 BCCN_26051999	 3
 490.4	 11	 1	 354899.4	 1	 1	 4	 BCCN_26051999	 3
 485.4	 11	 2	 358016.4	 1	 1	 5	 BCCN_26051999	 3
 577	 11	 2	 361116.8	 1	 1	 6	 BCCN_26051999	 3
 691.8	 12	 3	 364466	 1	 1	 1	 BCCN_26051999	 3
 746.6	 12	 1	 367931.2	 1	 0	 2	 BCCN_26051999	 3
 746.4	 12	 2	 370451.4	 1	 1	 3	 BCCN_26051999	 3
 539.6	 11	 3	 373618.2	 1	 1	 1	 BCCN_26051999	 3
 437.8	 11	 1	 377216	 1	 1	 2	 BCCN_26051999	 3
 511.1	 11	 3	 380150.7	 1	 1	 3	 BCCN_26051999	 3
 543.2	 11	 2	 382206.6	 1	 1	 4	 BCCN_26051999	 3
 457	 11	 3	 384212.8	 1	 1	 5	 BCCN_26051999	 3
 554.9	 11	 1	 386218.9	 1	 1	 6	 BCCN_26051999	 3
 351.6	 11	 1	 388142.2	 1	 1	 7	 BCCN_26051999	 3
 955.4	 12	 2	 391922.4	 1	 0	 1	 BCCN_26051999	 3
 1004.9	 12	 3	 395536.9	 1	 1	 2	 BCCN_26051999	 3
 967.9	 12	 3	 397509.9	 1	 1	 3	 BCCN_26051999	 3
 889.4	 12	 1	 400212.4	 1	 1	 4	 BCCN_26051999	 3
 596.2	 12	 1	 403561.6	 1	 1	 5	 BCCN_26051999	 3
 693.9	 12	 1	 405799.9	 1	 1	 6	 BCCN_26051999	 3
 416.7	 11	 1	 409381.1	 1	 1	 1	 BCCN_26051999	 3
 509.6	 11	 3	 413128.2	 1	 1	 2	 BCCN_26051999	 3
 487	 11	 2	 416974.8	 1	 1	 3	 BCCN_26051999	 3
 451.5	 11	 3	 420506.3	 1	 1	 4	 BCCN_26051999	 3
 798.5	 12	 3	 423855.4	 1	 0	 1	 BCCN_26051999	 3
 1245.4	 12	 1	 425944.5	 1	 0	 2	 BCCN_26051999	 3
 821.2	 12	 2	 428232.6	 1	 1	 3	 BCCN_26051999	 3
 864.2	 12	 3	 430205.6	 1	 1	 4	 BCCN_26051999	 3
 678.3	 12	 1	 433919.5	 1	 1	 5	 BCCN_26051999	 3
 611.1	 11	 3	 436754.7	 1	 1	 1	 BCCN_26051999	 3
 492.2	 11	 2	 440153.6	 1	 1	 2	 BCCN_26051999	 3
 579.7	 11	 3	 443370.1	 1	 1	 3	 BCCN_26051999	 3
 427.8	 11	 3	 446570	 1	 1	 4	 BCCN_26051999	 3
 608.2	 11	 2	 449189.7	 1	 1	 5	 BCCN_26051999	 3
 401.1	 11	 1	 451908.7	 1	 1	 6	 BCCN_26051999	 3
 467	 11	 2	 453914.9	 1	 1	 7	 BCCN_26051999	 3
 458.2	 11	 2	 456451.7	 1	 1	 8	 BCCN_26051999	 3
 679.5	 12	 1	 459502.4	 1	 1	 1	 BCCN_26051999	 3
 768.7	 12	 2	 461757.2	 1	 0	 2	 BCCN_26051999	 3
 1088.5	 12	 1	 465421.4	 1	 1	 3	 BCCN_26051999	 3
 681.4	 11	 2	 14678.4	 1	 1	 1	 BCGG_21031989	 4
 657.8	 11	 3	 18326	 1	 1	 2	 BCGG_21031989	 4
 541.1	 11	 2	 21890.7	 1	 1	 3	 BCGG_21031989	 4
 691.7	 12	 1	 25588	 1	 1	 1	 BCGG_21031989	 4
 668.7	 12	 3	 28075	 1	 1	 2	 BCGG_21031989	 4
 538.3	 12	 2	 31805.5	 1	 1	 3	 BCGG_21031989	 4
 775.1	 12	 2	 33728.7	 1	 1	 4	 BCGG_21031989	 4
 673.2	 12	 1	 37094.5	 1	 1	 5	 BCGG_21031989	 4
 710.2	 11	 3	 40841.5	 1	 1	 1	 BCGG_21031989	 4
 413.2	 11	 2	 43842.5	 1	 1	 2	 BCGG_21031989	 4
 474.1	 11	 3	 46677.6	 1	 1	 3	 BCGG_21031989	 4
 494.4	 11	 3	 50441.3	 1	 1	 4	 BCGG_21031989	 4
 578.6	 11	 2	 52381.1	 1	 1	 5	 BCGG_21031989	 4
 417.1	 11	 2	 56078.5	 1	 1	 6	 BCGG_21031989	 4
 407	 11	 1	 59112.6	 1	 1	 7	 BCGG_21031989	 4
 642.1	 12	 1	 61085.6	 1	 1	 1	 BCGG_21031989	 4
 477.8	 12	 1	 63953.9	 1	 1	 2	 BCGG_21031989	 4
 823.4	 12	 2	 67568.3	 1	 0	 3	 BCGG_21031989	 4
 640	 12	 2	 70751.7	 1	 1	 4	 BCGG_21031989	 4
 534.1	 11	 2	 74233.5	 1	 1	 1	 BCGG_21031989	 4
 472.4	 11	 1	 77599.2	 1	 1	 2	 BCGG_21031989	 4
 568	 11	 3	 80583.6	 1	 1	 3	 BCGG_21031989	 4
 504.7	 11	 2	 82622.9	 1	 1	 4	 BCGG_21031989	 4
 458.6	 11	 1	 85541	 1	 1	 5	 BCGG_21031989	 4
 489.9	 11	 2	 89221.7	 1	 1	 6	 BCGG_21031989	 4
 1066.1	 12	 2	 92189.5	 1	 1	 1	 BCGG_21031989	 4
 1279.2	 12	 3	 94560.4	 1	 1	 2	 BCGG_21031989	 4
 640.6	 12	 3	 98407	 1	 1	 3	 BCGG_21031989	 4
 832.8	 12	 3	 101374.8	 1	 1	 4	 BCGG_21031989	 4
 617.7	 12	 2	 105237.9	 1	 1	 5	 BCGG_21031989	 4
 723.5	 12	 3	 107244.1	 1	 1	 6	 BCGG_21031989	 4
 561.2	 12	 3	 109598.4	 1	 1	 7	 BCGG_21031989	 4
 452.1	 12	 3	 112715.5	 1	 1	 8	 BCGG_21031989	 4
 513.9	 11	 3	 115981.7	 1	 1	 1	 BCGG_21031989	 4
 423.1	 11	 3	 119032.4	 1	 1	 2	 BCGG_21031989	 4
 493.7	 11	 1	 121817.8	 1	 1	 3	 BCGG_21031989	 4
 402.6	 11	 3	 125564.9	 1	 1	 4	 BCGG_21031989	 4
 430.4	 11	 3	 128201.1	 1	 1	 5	 BCGG_21031989	 4
 468.2	 11	 1	 130323.3	 1	 1	 6	 BCGG_21031989	 4
 619	 12	 3	 133788.5	 1	 1	 1	 BCGG_21031989	 4
 736.5	 12	 2	 136375	 1	 1	 2	 BCGG_21031989	 4
 622.7	 12	 2	 139856.8	 1	 1	 3	 BCGG_21031989	 4
 446.9	 11	 1	 142824.6	 1	 1	 1	 BCGG_21031989	 4
 532.3	 11	 3	 145643.2	 1	 1	 2	 BCGG_21031989	 4
 399.1	 11	 2	 148080.4	 1	 1	 3	 BCGG_21031989	 4
 481.9	 11	 2	 151429.6	 1	 1	 4	 BCGG_21031989	 4
 437.4	 11	 3	 154762.1	 1	 1	 5	 BCGG_21031989	 4
 621.9	 12	 1	 158177.6	 1	 1	 1	 BCGG_21031989	 4
 591.1	 12	 3	 160200.3	 1	 1	 2	 BCGG_21031989	 4
 659.7	 12	 2	 162355.7	 1	 1	 3	 BCGG_21031989	 4
 442.4	 12	 3	 166053	 1	 1	 4	 BCGG_21031989	 4
 511.4	 12	 2	 169568	 1	 1	 5	 BCGG_21031989	 4
 576.1	 12	 2	 172751.3	 1	 1	 6	 BCGG_21031989	 4
 546.8	 12	 1	 176332.6	 1	 1	 7	 BCGG_21031989	 4
 456.9	 11	 2	 178902.5	 1	 1	 1	 BCGG_21031989	 4
 476.4	 11	 2	 182235	 1	 1	 2	 BCGG_21031989	 4
 495.8	 11	 3	 184423.6	 1	 1	 3	 BCGG_21031989	 4
 467.7	 11	 1	 187971.7	 1	 1	 4	 BCGG_21031989	 4
 419.3	 11	 1	 190724	 1	 1	 5	 BCGG_21031989	 4
 393.3	 11	 3	 193758.1	 1	 1	 6	 BCGG_21031989	 4
 395.5	 11	 1	 196211.9	 1	 1	 7	 BCGG_21031989	 4
 355.3	 11	 2	 199876.1	 1	 1	 8	 BCGG_21031989	 4
 574.8	 12	 2	 202976.5	 1	 1	 1	 BCGG_21031989	 4
 521.7	 12	 3	 206093.6	 1	 1	 2	 BCGG_21031989	 4
 558.3	 12	 3	 208249	 1	 1	 3	 BCGG_21031989	 4
 555.1	 12	 3	 210172.2	 1	 1	 4	 BCGG_21031989	 4
 363.7	 11	 1	 212443.7	 1	 1	 1	 BCGG_21031989	 4
 411.1	 11	 1	 215660.2	 1	 1	 2	 BCGG_21031989	 4
 428.4	 11	 1	 218826.9	 1	 1	 3	 BCGG_21031989	 4
 449.6	 11	 3	 220965.7	 1	 1	 4	 BCGG_21031989	 4
 418.4	 11	 1	 224828.9	 1	 1	 5	 BCGG_21031989	 4
 391.4	 11	 3	 227431.9	 1	 1	 6	 BCGG_21031989	 4
 854.1	 12	 1	 231129.2	 1	 1	 1	 BCGG_21031989	 4
 746.1	 12	 2	 233301.2	 1	 1	 2	 BCGG_21031989	 4
 539.5	 12	 3	 236235.8	 1	 1	 3	 BCGG_21031989	 4
 396.9	 11	 1	 240082.4	 1	 1	 1	 BCGG_21031989	 4
 465.9	 11	 3	 242685.4	 1	 1	 2	 BCGG_21031989	 4
 417.7	 11	 2	 246117.5	 1	 1	 3	 BCGG_21031989	 4
 415.5	 11	 1	 249615.8	 1	 1	 4	 BCGG_21031989	 4
 443.5	 11	 2	 252699.7	 1	 1	 5	 BCGG_21031989	 4
 438.5	 11	 2	 254672.7	 1	 1	 6	 BCGG_21031989	 4
 426.1	 11	 1	 256629.1	 1	 1	 7	 BCGG_21031989	 4
 487	 12	 1	 259232.2	 1	 0	 1	 BCGG_21031989	 4
 668.4	 12	 3	 261138.9	 1	 1	 2	 BCGG_21031989	 4
 1139.4	 12	 2	 264139.8	 1	 1	 3	 BCGG_21031989	 4
 989.8	 12	 2	 267273.4	 1	 1	 4	 BCGG_21031989	 4
 693.6	 12	 2	 269793.6	 1	 1	 5	 BCGG_21031989	 4
 633.3	 12	 2	 272661.9	 1	 1	 6	 BCGG_21031989	 4
 760.4	 12	 2	 275430.8	 1	 1	 7	 BCGG_21031989	 4
 515.2	 12	 3	 277868	 1	 1	 8	 BCGG_21031989	 4
 505.3	 11	 2	 281581.9	 1	 1	 1	 BCGG_21031989	 4
 372.9	 11	 2	 283538.3	 1	 1	 2	 BCGG_21031989	 4
 387.1	 11	 1	 285876.1	 1	 1	 3	 BCGG_21031989	 4
 369.3	 11	 2	 288213.9	 1	 1	 4	 BCGG_21031989	 4
 448.7	 12	 3	 290518.5	 1	 0	 1	 BCGG_21031989	 4
 607.2	 12	 1	 293536	 1	 1	 2	 BCGG_21031989	 4
 594.9	 12	 2	 296172.2	 1	 1	 3	 BCGG_21031989	 4
 637.4	 12	 2	 299073.7	 1	 1	 4	 BCGG_21031989	 4
 461.8	 12	 1	 301577.3	 1	 1	 5	 BCGG_21031989	 4
 604	 11	 3	 305059.1	 1	 1	 1	 BCGG_21031989	 4
 443.8	 11	 1	 307811.3	 1	 1	 2	 BCGG_21031989	 4
 430.2	 11	 2	 310944.9	 1	 1	 3	 BCGG_21031989	 4
 562.7	 11	 3	 314244.4	 1	 1	 4	 BCGG_21031989	 4
 555	 12	 2	 317212.1	 1	 1	 1	 BCGG_21031989	 4
 636.7	 12	 3	 319450.4	 1	 1	 2	 BCGG_21031989	 4
 590.9	 12	 1	 321672.2	 1	 1	 3	 BCGG_21031989	 4
 593.8	 12	 1	 323877.3	 1	 1	 4	 BCGG_21031989	 4
 521.3	 12	 2	 325949.8	 1	 1	 5	 BCGG_21031989	 4
 491.5	 12	 2	 328403.6	 1	 1	 6	 BCGG_21031989	 4
 578.2	 12	 1	 332100.9	 1	 1	 7	 BCGG_21031989	 4
 605.6	 12	 2	 335433.5	 1	 1	 8	 BCGG_21031989	 4
 450.2	 11	 1	 338500.8	 1	 1	 1	 BCGG_21031989	 4
 417.8	 11	 2	 341485.2	 1	 1	 2	 BCGG_21031989	 4
 392	 11	 3	 344055	 1	 1	 3	 BCGG_21031989	 4
 407.6	 11	 2	 347039.4	 1	 1	 4	 BCGG_21031989	 4
 447.2	 11	 2	 350023.8	 1	 1	 5	 BCGG_21031989	 4
 415.3	 11	 2	 352079.7	 1	 1	 6	 BCGG_21031989	 4
 547.3	 12	 1	 355395.7	 1	 1	 1	 BCGG_21031989	 4
 509.9	 12	 1	 358065.1	 1	 1	 2	 BCGG_21031989	 4
 840.2	 12	 3	 361198.7	 1	 1	 3	 BCGG_21031989	 4
 440.7	 12	 3	 364846.3	 1	 1	 4	 BCGG_21031989	 4
 691.6	 12	 3	 367051.4	 1	 1	 5	 BCGG_21031989	 4
 480	 11	 1	 370582.9	 1	 1	 1	 BCGG_21031989	 4
 642.9	 11	 3	 373932.1	 1	 1	 2	 BCGG_21031989	 4
 444.5	 11	 3	 377546.5	 1	 1	 3	 BCGG_21031989	 4
 444.4	 11	 3	 380978.5	 1	 1	 4	 BCGG_21031989	 4
 422.7	 11	 1	 384344.2	 1	 1	 5	 BCGG_21031989	 4
 405.6	 11	 1	 387577.3	 1	 1	 6	 BCGG_21031989	 4
 375.5	 11	 3	 390727.5	 1	 1	 7	 BCGG_21031989	 4
 582.1	 12	 3	 393280.8	 1	 1	 1	 BCGG_21031989	 4
 631.6	 12	 2	 395983.3	 1	 1	 2	 BCGG_21031989	 4
 805.6	 12	 1	 398785.3	 1	 1	 3	 BCGG_21031989	 4
 401.1	 11	 3	 400741.8	 1	 1	 1	 BCGG_21031989	 4
 370	 11	 2	 403460.9	 1	 1	 2	 BCGG_21031989	 4
 415.3	 11	 1	 406279.5	 1	 1	 3	 BCGG_21031989	 4
 445.2	 11	 2	 408401.7	 1	 1	 4	 BCGG_21031989	 4
 451.5	 11	 3	 410507.4	 1	 1	 5	 BCGG_21031989	 4
 425.9	 11	 2	 413524.9	 1	 1	 6	 BCGG_21031989	 4
 341.4	 11	 2	 415713.5	 1	 1	 7	 BCGG_21031989	 4
 378.3	 11	 1	 418548.6	 1	 1	 8	 BCGG_21031989	 4
 476.2	 12	 2	 421466.7	 1	 0	 1	 BCGG_21031989	 4
 606.9	 12	 3	 425047.9	 1	 1	 2	 BCGG_21031989	 4
 612.2	 12	 1	 428098.6	 1	 1	 3	 BCGG_21031989	 4
 840.9	 12	 2	 431165.9	 1	 1	 4	 BCGG_21031989	 4
 554.6	 12	 1	 434548.2	 1	 1	 5	 BCGG_21031989	 4
 409.8	 11	 1	 437085	 1	 1	 1	 BCGG_21031989	 4
 472.6	 11	 3	 439406.2	 1	 1	 2	 BCGG_21031989	 4
 412.9	 11	 1	 442257.9	 1	 1	 3	 BCGG_21031989	 4
 440.2	 11	 1	 445822.6	 1	 1	 4	 BCGG_21031989	 4
 407.1	 11	 1	 449055.7	 1	 1	 5	 BCGG_21031989	 4
 366.8	 11	 1	 452040	 1	 1	 6	 BCGG_21031989	 4
 485.2	 11	 3	 455057.6	 1	 1	 7	 BCGG_21031989	 4
 577.6	 12	 2	 458821.2	 1	 1	 1	 BCGG_21031989	 4
 611.7	 12	 2	 462419.1	 1	 0	 2	 BCGG_21031989	 4
 534.1	 12	 1	 464408.7	 1	 1	 3	 BCGG_21031989	 4
 467.4	 11	 1	 467227.3	 1	 1	 1	 BCGG_21031989	 4
 449.1	 11	 1	 469581.6	 1	 1	 2	 BCGG_21031989	 4
 405.7	 11	 3	 472881	 1	 1	 3	 BCGG_21031989	 4
 396.6	 11	 3	 476114.1	 1	 1	 4	 BCGG_21031989	 4
 594.9	 12	 2	 478451.9	 1	 1	 1	 BCGG_21031989	 4
 653.4	 12	 2	 481353.3	 1	 1	 2	 BCGG_21031989	 4
 514.1	 12	 1	 483276.6	 1	 1	 3	 BCGG_21031989	 4
 557.3	 12	 1	 487073.4	 1	 1	 4	 BCGG_21031989	 4
 461.3	 12	 1	 489361.4	 1	 1	 5	 BCGG_21031989	 4
 519.8	 12	 1	 492262.9	 1	 1	 6	 BCGG_21031989	 4
 788.8	 11	 1	 14794.5	 1	 1	 1	 B_FE_24011989	 5
 445.1	 11	 3	 17530.2	 1	 1	 2	 B_FE_24011989	 5
 389.6	 11	 1	 21177.7	 1	 1	 3	 B_FE_24011989	 5
 383.4	 11	 3	 23183.9	 1	 1	 4	 B_FE_24011989	 5
 630.1	 12	 3	 26881.2	 1	 1	 1	 B_FE_24011989	 5
 844.2	 12	 2	 29451.1	 1	 1	 2	 B_FE_24011989	 5
 565.5	 12	 3	 32385.8	 1	 1	 3	 B_FE_24011989	 5
 766.2	 12	 3	 34425.1	 1	 1	 4	 B_FE_24011989	 5
 555.4	 12	 3	 36331.8	 1	 1	 5	 B_FE_24011989	 5
 645.8	 12	 1	 38553.5	 1	 1	 6	 B_FE_24011989	 5
 505.4	 11	 2	 41421.8	 1	 1	 1	 B_FE_24011989	 5
 415.2	 11	 1	 44688	 1	 1	 2	 B_FE_24011989	 5
 367.8	 11	 3	 48103.5	 1	 1	 3	 B_FE_24011989	 5
 369.4	 11	 3	 50341.8	 1	 1	 4	 B_FE_24011989	 5
 383.6	 11	 1	 53823.6	 1	 1	 5	 B_FE_24011989	 5
 442.5	 11	 2	 56028.7	 1	 1	 6	 B_FE_24011989	 5
 384.5	 11	 1	 58830.7	 1	 1	 7	 B_FE_24011989	 5
 372.5	 11	 3	 62146.7	 1	 1	 8	 B_FE_24011989	 5
 643.4	 12	 3	 65379.8	 1	 1	 1	 B_FE_24011989	 5
 1090.8	 12	 2	 68828.4	 1	 1	 2	 B_FE_24011989	 5
 636.8	 12	 2	 72658.4	 1	 1	 3	 B_FE_24011989	 5
 624.5	 12	 3	 76438.6	 1	 1	 4	 B_FE_24011989	 5
 489.6	 12	 3	 79837.5	 1	 1	 5	 B_FE_24011989	 5
 552	 12	 3	 81943.1	 1	 1	 6	 B_FE_24011989	 5
 989.3	 12	 1	 83849.8	 1	 1	 7	 B_FE_24011989	 5
 584.2	 11	 2	 87198.9	 1	 1	 1	 B_FE_24011989	 5
 442.3	 11	 3	 89652.8	 1	 1	 2	 B_FE_24011989	 5
 409.6	 11	 1	 92189.5	 1	 1	 3	 B_FE_24011989	 5
 494.2	 12	 3	 94344.9	 1	 1	 1	 B_FE_24011989	 5
 493.9	 12	 3	 97097.2	 1	 1	 2	 B_FE_24011989	 5
 521.2	 12	 2	 99749.9	 1	 1	 3	 B_FE_24011989	 5
 572.9	 12	 3	 103530.2	 1	 1	 4	 B_FE_24011989	 5
 853	 12	 2	 106498	 1	 1	 5	 B_FE_24011989	 5
 456.1	 11	 2	 108471	 1	 1	 1	 B_FE_24011989	 5
 385.2	 11	 3	 110725.9	 1	 1	 2	 B_FE_24011989	 5
 433.4	 11	 1	 114605.6	 1	 1	 3	 B_FE_24011989	 5
 509.6	 11	 2	 117689.4	 1	 1	 4	 B_FE_24011989	 5
 552.8	 11	 2	 121486.2	 1	 1	 5	 B_FE_24011989	 5
 706.1	 12	 1	 124420.9	 1	 1	 1	 B_FE_24011989	 5
 580.9	 12	 3	 128002.1	 1	 1	 2	 B_FE_24011989	 5
 575.7	 12	 3	 131351.3	 1	 1	 3	 B_FE_24011989	 5
 637.6	 12	 1	 133241.4	 1	 1	 4	 B_FE_24011989	 5
 453.7	 11	 2	 136441.3	 1	 1	 1	 B_FE_24011989	 5
 458.9	 11	 3	 139724.1	 1	 1	 2	 B_FE_24011989	 5
 440.5	 11	 2	 143222.5	 1	 1	 3	 B_FE_24011989	 5
 640.9	 12	 1	 145726.1	 1	 1	 1	 B_FE_24011989	 5
 572.8	 12	 3	 149274.2	 1	 1	 2	 B_FE_24011989	 5
 449.8	 12	 3	 151877.2	 1	 1	 3	 B_FE_24011989	 5
 724.3	 12	 2	 154546.6	 1	 1	 4	 B_FE_24011989	 5
 824.5	 12	 2	 156486.4	 1	 1	 5	 B_FE_24011989	 5
 679.3	 12	 3	 159951.6	 1	 1	 6	 B_FE_24011989	 5
 567.8	 12	 3	 162455.2	 1	 1	 7	 B_FE_24011989	 5
 457.1	 11	 2	 165389.8	 1	 1	 1	 B_FE_24011989	 5
 483	 11	 2	 168307.9	 1	 1	 2	 B_FE_24011989	 5
